"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127957H8","Bill","13-Week","11/26/2012","11/29/2012","02/28/2013","99.974722"
"9127956R7","Bill","26-Week","11/26/2012","11/29/2012","05/30/2013","99.926694"
"912828TE0","Note","9-Year 8-Month","11/21/2012","11/30/2012","07/15/2022","109.101900"
"912796DN6","Bill","21-Day","11/20/2012","11/23/2012","12/14/2012","99.990958"
"9127956X4","Bill","4-Week","11/20/2012","11/23/2012","12/20/2012","99.988375"
"9127957G0","Bill","13-Week","11/19/2012","11/23/2012","02/21/2013","99.977500"
"912796AH2","Bill","26-Week","11/19/2012","11/23/2012","05/23/2013","99.932125"
"9127955Q0","Bill","4-Week","11/14/2012","11/15/2012","12/13/2012","99.988722"
"912796DM8","Bill","46-Day","11/14/2012","11/15/2012","12/31/2012","99.975722"
"912796AE9","Bill","52-Week","11/14/2012","11/15/2012","11/14/2013","99.818000"
"9127957F2","Bill","13-Week","11/13/2012","11/15/2012","02/14/2013","99.973458"
"912796AG4","Bill","26-Week","11/13/2012","11/15/2012","05/16/2013","99.926694"
"912810QY7","Bond","30-Year","11/08/2012","11/15/2012","11/15/2042","98.589255"
"912828TY6","Note","10-Year","11/07/2012","11/15/2012","11/15/2022","99.541393"
"9127956X4","Bill","42-Day","11/07/2012","11/08/2012","12/20/2012","99.985417"
"912828TX8","Note","3-Year","11/06/2012","11/15/2012","11/15/2015","99.949348"
"9127956V8","Bill","4-Week","11/06/2012","11/08/2012","12/06/2012","99.990667"
"9127955Z0","Bill","13-Week","11/05/2012","11/08/2012","02/07/2013","99.973458"
"912796AF6","Bill","26-Week","11/05/2012","11/08/2012","05/09/2013","99.924167"
"9127956U0","Bill","4-Week","10/29/2012","11/01/2012","11/29/2012","99.989889"
"9127957D7","Bill","13-Week","10/29/2012","11/01/2012","01/31/2013","99.968403"
"9127956L0","Bill","26-Week","10/29/2012","11/01/2012","05/02/2013","99.919111"
"912828TV2","Note","7-Year","10/25/2012","10/31/2012","10/31/2019","99.886468"
"912828TW0","Note","5-Year","10/24/2012","10/31/2012","10/31/2017","99.882515"
"912828TU4","Note","2-Year","10/23/2012","10/31/2012","10/31/2014","99.910331"
"9127956T3","Bill","4-Week","10/23/2012","10/25/2012","11/23/2012","99.989931"
"9127957C9","Bill","13-Week","10/22/2012","10/25/2012","01/24/2013","99.974722"
"912796AB5","Bill","26-Week","10/22/2012","10/25/2012","04/25/2013","99.924167"
"912810QV3","Bond","29-Year 4-Month","10/18/2012","10/31/2012","02/15/2042","109.477963"
"9127955L1","Bill","4-Week","10/16/2012","10/18/2012","11/15/2012","99.990278"
"912795Z87","Bill","52-Week","10/16/2012","10/18/2012","10/17/2013","99.818000"
"9127957B1","Bill","13-Week","10/15/2012","10/18/2012","01/17/2013","99.973458"
"912796AA7","Bill","26-Week","10/15/2012","10/18/2012","04/18/2013","99.924167"
"912810QX9","Bond","29-Year 10-Month","10/11/2012","10/15/2012","08/15/2042","96.936227"
"912828TJ9","Note","9-Year 10-Month","10/10/2012","10/15/2012","08/15/2022","99.321876"
"9127956S5","Bill","4-Week","10/10/2012","10/11/2012","11/08/2012","99.991056"
"912828TT7","Note","3-Year","10/09/2012","10/15/2012","10/15/2015","99.713736"
"9127955V9","Bill","13-Week","10/09/2012","10/11/2012","01/10/2013","99.974722"
"912795Z95","Bill","26-Week","10/09/2012","10/11/2012","04/11/2013","99.926694"
"9127956P1","Bill","4-Week","10/02/2012","10/04/2012","11/01/2012","99.992222"
"9127956Z9","Bill","13-Week","10/01/2012","10/04/2012","01/03/2013","99.978514"
"9127956F3","Bill","26-Week","10/01/2012","10/04/2012","04/04/2013","99.931750"
"912828TR1","Note","7-Year","09/27/2012","10/01/2012","09/30/2019","99.629938"
"912828TS9","Note","5-Year","09/26/2012","10/01/2012","09/30/2017","99.891985"
"912828TQ3","Note","2-Year","09/25/2012","10/01/2012","09/30/2014","99.954218"
"9127956N6","Bill","4-Week","09/25/2012","09/27/2012","10/25/2012","99.995722"
"9127956Y2","Bill","13-Week","09/24/2012","09/27/2012","12/27/2012","99.972194"
"912795Z61","Bill","26-Week","09/24/2012","09/27/2012","03/28/2013","99.929222"
"912828TE0","Note","9-Year 10-Month","09/20/2012","09/28/2012","07/15/2022","108.522783"
"9127955G2","Bill","4-Week","09/18/2012","09/20/2012","10/18/2012","99.993778"
"9127957K1","Bill","52-Week","09/18/2012","09/20/2012","09/19/2013","99.823056"
"9127956X4","Bill","13-Week","09/17/2012","09/20/2012","12/20/2012","99.973458"
"9127957M7","Bill","26-Week","09/17/2012","09/20/2012","03/21/2013","99.934278"
"912810QX9","Bond","29-Year 11-Month","09/13/2012","09/17/2012","08/15/2042","97.088998"
"912828TJ9","Note","9-Year 11-Month","09/12/2012","09/17/2012","08/15/2022","98.740142"
"912828TP5","Note","3-Year","09/11/2012","09/17/2012","09/15/2015","99.741005"
