"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912795UG4","Bill","15-Day","03/27/2008","04/01/2008","04/16/2008","99.925000"
"912828HV5","Note","5-Year","03/27/2008","03/31/2008","03/31/2013","99.557209"
"912828HU7","Note","2-Year","03/26/2008","03/31/2008","03/31/2010","99.978476"
"912795UF6","Bill","25-Day","03/25/2008","03/27/2008","04/21/2008","99.906944"
"912795D99","Bill","4-Week","03/25/2008","03/27/2008","04/24/2008","99.883333"
"912795F22","Bill","13-Week","03/24/2008","03/27/2008","06/26/2008","99.696667"
"912795G70","Bill","26-Week","03/24/2008","03/27/2008","09/25/2008","99.216389"
"912795D81","Bill","4-Week","03/18/2008","03/20/2008","04/17/2008","99.959556"
"912795E98","Bill","13-Week","03/17/2008","03/20/2008","06/19/2008","99.721944"
"912795G62","Bill","26-Week","03/17/2008","03/20/2008","09/18/2008","99.337722"
"912828HR4","Note","9-Year 11-Month","03/13/2008","03/17/2008","02/15/2018","99.912591"
"912795D73","Bill","4-Week","03/11/2008","03/13/2008","04/10/2008","99.860000"
"912795E80","Bill","13-Week","03/10/2008","03/13/2008","06/12/2008","99.641056"
"912795G54","Bill","26-Week","03/10/2008","03/13/2008","09/11/2008","99.266944"
"912795D65","Bill","4-Week","03/04/2008","03/06/2008","04/03/2008","99.846000"
"912795E72","Bill","13-Week","03/03/2008","03/06/2008","06/05/2008","99.547528"
"912795G47","Bill","26-Week","03/03/2008","03/06/2008","09/04/2008","99.084944"
"912795UE9","Bill","14-Day","02/28/2008","03/03/2008","03/17/2008","99.900833"
"912828HT0","Note","5-Year","02/28/2008","02/29/2008","02/28/2013","99.976794"
"912828HS2","Note","2-Year","02/27/2008","02/29/2008","02/28/2010","99.912254"
"912795D57","Bill","4-Week","02/26/2008","02/28/2008","03/27/2008","99.819556"
"912795UE9","Bill","19-Day","02/26/2008","02/27/2008","03/17/2008","99.873333"
"912795E64","Bill","13-Week","02/25/2008","02/28/2008","05/29/2008","99.454000"
"912795G39","Bill","26-Week","02/25/2008","02/28/2008","08/28/2008","98.953500"
"912795D40","Bill","4-Week","02/20/2008","02/21/2008","03/20/2008","99.816444"
"912795E56","Bill","13-Week","02/19/2008","02/21/2008","05/22/2008","99.443889"
"912795G21","Bill","26-Week","02/19/2008","02/21/2008","08/21/2008","98.968667"
"912795UD1","Bill","60-Day","02/14/2008","02/15/2008","04/15/2008","99.581667"
"912795D81","Bill","63-Day","02/13/2008","02/14/2008","04/17/2008","99.573000"
"912795D32","Bill","4-Week","02/12/2008","02/14/2008","03/13/2008","99.805556"
"912795E49","Bill","13-Week","02/11/2008","02/14/2008","05/15/2008","99.431250"
"912795F97","Bill","26-Week","02/11/2008","02/14/2008","08/14/2008","98.948444"
"912810PW2","Bond","30-Year","02/07/2008","02/15/2008","02/15/2038","98.780998"
"912828HR4","Note","10-Year","02/06/2008","02/15/2008","02/15/2018","99.000685"
"912795D24","Bill","4-Week","02/05/2008","02/07/2008","03/06/2008","99.828111"
"912795E31","Bill","13-Week","02/04/2008","02/07/2008","05/08/2008","99.436306"
"912795F89","Bill","26-Week","02/04/2008","02/07/2008","08/07/2008","98.908000"
"912795C90","Bill","4-Week","01/29/2008","01/31/2008","02/28/2008","99.840556"
"912828HQ6","Note","5-Year","01/29/2008","01/31/2008","01/31/2013","99.842844"
"912795E23","Bill","13-Week","01/28/2008","01/31/2008","05/01/2008","99.409764"
"912795F71","Bill","26-Week","01/28/2008","01/31/2008","07/31/2008","98.832167"
"912828HP8","Note","2-Year","01/28/2008","01/31/2008","01/31/2010","99.782126"
"912810PV4","Bond","20-Year","01/24/2008","01/31/2008","01/15/2028","99.351033"
"912795C82","Bill","4-Week","01/23/2008","01/24/2008","02/21/2008","99.863889"
"912795D99","Bill","13-Week","01/22/2008","01/24/2008","04/24/2008","99.400917"
"912795F63","Bill","26-Week","01/22/2008","01/24/2008","07/24/2008","98.786667"
"912795C74","Bill","4-Week","01/15/2008","01/17/2008","02/14/2008","99.760444"
