"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794EB6","Bill","26-Week","06/20/1983","06/23/1983","12/22/1983",""
"912827PQ9","Note","2-Year","06/15/1983","06/30/1983","06/30/1985",""
"912794DQ4","Bill","13-Week","06/13/1983","06/16/1983","09/15/1983",""
"912794EA8","Bill","26-Week","06/13/1983","06/16/1983","12/15/1983",""
"912794EH3","Bill","52-Week","06/09/1983","06/16/1983","06/14/1984",""
"912794DC5","Bill","13-Week","06/06/1983","06/09/1983","09/08/1983",""
"912794DZ4","Bill","26-Week","06/06/1983","06/09/1983","12/08/1983",""
"912794DM3","Bill","73-Day","06/02/1983","06/06/1983","08/18/1983",""
"912794DX9","Bill","164-Day","06/02/1983","06/06/1983","11/17/1983",""
"912827PP1","Note","5-Year 2-Month","06/01/1983","06/03/1983","08/15/1988",""
"912794DP6","Bill","13-Week","05/31/1983","06/02/1983","09/01/1983",""
"912794DF8","Bill","26-Week","05/31/1983","06/02/1983","12/01/1983",""
"912794CD4","Bill","15-Day","05/27/1983","06/01/1983","06/16/1983",""
"912827PN6","Note","2-Year","05/26/1983","05/31/1983","05/31/1985",""
"912794DN1","Bill","13-Week","05/23/1983","05/26/1983","08/25/1983",""
"912794DY7","Bill","26-Week","05/23/1983","05/26/1983","11/25/1983",""
"912794DM3","Bill","13-Week","05/16/1983","05/19/1983","08/18/1983",""
"912794DX9","Bill","26-Week","05/16/1983","05/19/1983","11/17/1983",""
"912794EG5","Bill","52-Week","05/12/1983","05/19/1983","05/17/1984",""
"912794DB7","Bill","13-Week","05/09/1983","05/12/1983","08/11/1983",""
"912794DW1","Bill","26-Week","05/09/1983","05/12/1983","11/10/1983",""
"912810DB1","Bond","29-Year 6-Month","05/05/1983","05/16/1983","11/15/2012",""
"912827PM8","Note","10-Year","05/04/1983","05/16/1983","05/15/1993",""
"912827PL0","Note","3-Year","05/03/1983","05/16/1983","05/15/1986",""
