"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912797HS9","Bill","42-Day","04/16/2024","04/18/2024","05/30/2024","99.383417"
"912797KS5","Bill","52-Week","04/16/2024","04/18/2024","04/17/2025","95.030389"
"912797JS7","Bill","13-Week","04/15/2024","04/18/2024","07/18/2024","98.672917"
"912797KU0","Bill","26-Week","04/15/2024","04/18/2024","10/17/2024","97.393861"
"912797JW8","Bill","4-Week","04/11/2024","04/16/2024","05/14/2024","99.590111"
"912797KE6","Bill","8-Week","04/11/2024","04/16/2024","06/11/2024","99.180222"
"912810TX6","Bond","29-Year 10-Month","04/11/2024","04/15/2024","02/15/2054","93.249005"
"912797KX4","Bill","17-Week","04/10/2024","04/16/2024","08/13/2024","98.271194"
"91282CJZ5","Note","9-Year 10-Month","04/10/2024","04/15/2024","02/15/2034","95.590932"
"91282CKJ9","Note","3-Year","04/09/2024","04/15/2024","04/15/2027","99.866800"
"912797HR1","Bill","42-Day","04/09/2024","04/11/2024","05/23/2024","99.384583"
"912797GB7","Bill","13-Week","04/08/2024","04/11/2024","07/11/2024","98.679236"
"912797KT3","Bill","26-Week","04/08/2024","04/11/2024","10/10/2024","97.411556"
"912797JV0","Bill","4-Week","04/04/2024","04/09/2024","05/07/2024","99.590500"
"912797JZ1","Bill","8-Week","04/04/2024","04/09/2024","06/04/2024","99.181778"
"912797KW6","Bill","17-Week","04/03/2024","04/09/2024","08/06/2024","98.281111"
"912797FH5","Bill","42-Day","04/02/2024","04/04/2024","05/16/2024","99.384000"
"912796Y52","Bill","13-Week","04/01/2024","04/04/2024","07/05/2024","98.663444"
"912797GW1","Bill","26-Week","04/01/2024","04/04/2024","10/03/2024","97.409028"
"912797JQ1","Bill","4-Week","03/28/2024","04/02/2024","04/30/2024","99.588944"
"912797JY4","Bill","8-Week","03/28/2024","04/02/2024","05/28/2024","99.179444"
"912797KR7","Bill","17-Week","03/27/2024","04/02/2024","07/30/2024","98.279458"
"91282CJU6","Note","1-Year 10-Month","03/27/2024","04/01/2024","01/31/2026","100.092542"
"91282CKF7","Note","7-Year","03/27/2024","04/01/2024","03/31/2031","99.639057"
"91282CKG5","Note","5-Year","03/26/2024","04/01/2024","03/31/2029","99.508988"
"912797HQ3","Bill","42-Day","03/26/2024","03/28/2024","05/09/2024","99.384000"
"91282CKH3","Note","2-Year","03/25/2024","04/01/2024","03/31/2026","99.820388"
"912796Y45","Bill","13-Week","03/25/2024","03/28/2024","06/27/2024","98.677972"
"912797KM8","Bill","26-Week","03/25/2024","03/28/2024","09/26/2024","97.419139"
"91282CJY8","Note","9-Year 10-Month","03/21/2024","03/28/2024","01/15/2034","98.639866"
"912797JP3","Bill","4-Week","03/21/2024","03/26/2024","04/23/2024","99.590111"
"912797JX6","Bill","8-Week","03/21/2024","03/26/2024","05/21/2024","99.180222"
"912797KQ9","Bill","17-Week","03/20/2024","03/26/2024","07/23/2024","98.276153"
"912810TZ1","Bond","19-Year 11-Month","03/19/2024","04/01/2024","02/15/2044","99.444553"
"912797HH3","Bill","42-Day","03/19/2024","03/21/2024","05/02/2024","99.384000"
"912797KJ5","Bill","52-Week","03/19/2024","03/21/2024","03/20/2025","95.136556"
"912796ZW2","Bill","13-Week","03/18/2024","03/21/2024","06/20/2024","98.674181"
"912797KL0","Bill","26-Week","03/18/2024","03/21/2024","09/19/2024","97.406500"
"912797JN8","Bill","4-Week","03/14/2024","03/19/2024","04/16/2024","99.589333"
"912797JW8","Bill","8-Week","03/14/2024","03/19/2024","05/14/2024","99.179444"
"912797KP1","Bill","17-Week","03/13/2024","03/19/2024","07/16/2024","98.277806"
"912810TX6","Bond","29-Year 11-Month","03/13/2024","03/15/2024","02/15/2054","98.642640"
"91282CJZ5","Note","9-Year 11-Month","03/12/2024","03/15/2024","02/15/2034","98.656761"
"912797HG5","Bill","42-Day","03/12/2024","03/14/2024","04/25/2024","99.383417"
"91282CKE0","Note","3-Year","03/11/2024","03/15/2024","03/15/2027","99.983268"
"912797FS1","Bill","13-Week","03/11/2024","03/14/2024","06/13/2024","98.672917"
"912797KK2","Bill","26-Week","03/11/2024","03/14/2024","09/12/2024","97.421667"
"912797JM0","Bill","4-Week","03/07/2024","03/12/2024","04/09/2024","99.589333"
"912797JV0","Bill","8-Week","03/07/2024","03/12/2024","05/07/2024","99.178667"
"912797KN6","Bill","17-Week","03/06/2024","03/12/2024","07/09/2024","98.279458"
"912796CX5","Bill","42-Day","03/05/2024","03/07/2024","04/18/2024","99.383417"
"912797HT7","Bill","13-Week","03/04/2024","03/07/2024","06/06/2024","98.675444"
"912797GL5","Bill","26-Week","03/04/2024","03/07/2024","09/05/2024","97.419139"
"912797JL2","Bill","4-Week","02/29/2024","03/05/2024","04/02/2024","99.588944"
"912797JQ1","Bill","8-Week","02/29/2024","03/05/2024","04/30/2024","99.177889"
"912797KH9","Bill","17-Week","02/28/2024","03/05/2024","07/02/2024","98.272847"
"912797HF7","Bill","42-Day","02/27/2024","02/29/2024","04/11/2024","99.382833"
"91282CKC4","Note","7-Year","02/27/2024","02/29/2024","02/28/2031","99.539228"
"912797HS9","Bill","13-Week","02/26/2024","02/29/2024","05/30/2024","98.671653"
"912797KD8","Bill","26-Week","02/26/2024","02/29/2024","08/29/2024","97.406500"
"91282CKB6","Note","2-Year","02/26/2024","02/29/2024","02/28/2026","99.875391"
"91282CKD2","Note","5-Year","02/26/2024","02/29/2024","02/28/2029","99.688225"
"912810TY4","Bond","30-Year","02/22/2024","02/29/2024","02/15/2054","98.312710"
"912797JK4","Bill","4-Week","02/22/2024","02/27/2024","03/26/2024","99.588944"
"912797JP3","Bill","8-Week","02/22/2024","02/27/2024","04/23/2024","99.179444"
"912810TZ1","Bond","20-Year","02/21/2024","02/29/2024","02/15/2044","98.763752"
"912797KG1","Bill","17-Week","02/21/2024","02/27/2024","06/25/2024","98.276153"
"91282CJU6","Note","1-Year 11-Month","02/21/2024","02/23/2024","01/31/2026","100.079758"
"912797GZ4","Bill","42-Day","02/20/2024","02/22/2024","04/04/2024","99.384000"
"912797HR1","Bill","13-Week","02/20/2024","02/22/2024","05/23/2024","98.677972"
"912797KC0","Bill","26-Week","02/20/2024","02/22/2024","08/22/2024","97.421667"
"912797KA4","Bill","52-Week","02/20/2024","02/22/2024","02/20/2025","95.252833"
"912797JJ7","Bill","4-Week","02/15/2024","02/20/2024","03/19/2024","99.589333"
"912797JN8","Bill","8-Week","02/15/2024","02/20/2024","04/16/2024","99.180222"
