"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912828WZ9","Note","7-Year","04/29/2015","04/30/2015","04/30/2022","99.541880"
"912796EC9","Bill","4-Week","04/28/2015","04/30/2015","05/28/2015","100.000000"
"912796GH6","Bill","52-Week","04/28/2015","04/30/2015","04/28/2016","99.752278"
"912828K58","Note","5-Year","04/28/2015","04/30/2015","04/30/2020","99.975923"
"912796FX2","Bill","13-Week","04/27/2015","04/30/2015","07/30/2015","99.994944"
"912796GL7","Bill","26-Week","04/27/2015","04/30/2015","10/29/2015","99.951972"
"912828K66","Note","2-Year","04/27/2015","04/30/2015","04/30/2017","99.920537"
"912828K33","Note","5-Year","04/23/2015","04/30/2015","04/15/2020","102.524135"
"912796FJ3","Bill","4-Week","04/21/2015","04/23/2015","05/21/2015","99.998833"
"912796EN5","Bill","13-Week","04/20/2015","04/23/2015","07/23/2015","99.993681"
"912796GK9","Bill","26-Week","04/20/2015","04/23/2015","10/22/2015","99.954500"
"912796FH7","Bill","4-Week","04/14/2015","04/16/2015","05/14/2015","99.998833"
"912796FW4","Bill","13-Week","04/13/2015","04/16/2015","07/16/2015","99.993681"
"912796FB0","Bill","26-Week","04/13/2015","04/16/2015","10/15/2015","99.946917"
"912810RK6","Bond","29-Year 10-Month","04/09/2015","04/15/2015","02/15/2045","97.990952"
"912828J27","Note","9-Year 10-Month","04/08/2015","04/15/2015","02/15/2025","100.667141"
"912828K25","Note","3-Year","04/07/2015","04/15/2015","04/15/2018","99.660163"
"912796FF1","Bill","4-Week","04/07/2015","04/09/2015","05/07/2015","99.998833"
"912796FT1","Bill","13-Week","04/06/2015","04/09/2015","07/09/2015","99.994944"
"912796GJ2","Bill","26-Week","04/06/2015","04/09/2015","10/08/2015","99.951972"
"912796DY2","Bill","4-Week","03/31/2015","04/02/2015","04/30/2015","99.996111"
"912796GD5","Bill","52-Week","03/31/2015","04/02/2015","03/31/2016","99.737111"
"912796FS3","Bill","13-Week","03/30/2015","04/02/2015","07/02/2015","99.991153"
"912796GG8","Bill","26-Week","03/30/2015","04/02/2015","10/01/2015","99.931750"
"912828J76","Note","7-Year","03/26/2015","03/31/2015","03/31/2022","99.724848"
"912828J84","Note","5-Year","03/25/2015","03/31/2015","03/31/2020","99.942226"
"912828H60","Note","1-Year 10-Month","03/25/2015","03/27/2015","01/31/2017","99.998123"
"912828J92","Note","2-Year","03/24/2015","03/31/2015","03/31/2017","99.805456"
"912796FE4","Bill","4-Week","03/24/2015","03/26/2015","04/23/2015","99.998444"
"912796EJ4","Bill","13-Week","03/23/2015","03/26/2015","06/25/2015","99.994944"
"912796GF0","Bill","26-Week","03/23/2015","03/26/2015","09/24/2015","99.946917"
"912828H45","Note","9-Year 10-Month","03/19/2015","03/31/2015","01/15/2025","99.164241"
"912796FD6","Bill","4-Week","03/17/2015","03/19/2015","04/16/2015","99.996111"
"912796FR5","Bill","13-Week","03/16/2015","03/19/2015","06/18/2015","99.989889"
"912796EX3","Bill","26-Week","03/16/2015","03/19/2015","09/17/2015","99.926694"
"912810RK6","Bond","29-Year 11-Month","03/12/2015","03/16/2015","02/15/2045","96.289689"
"912828J27","Note","9-Year 11-Month","03/11/2015","03/16/2015","02/15/2025","98.762062"
"912828J68","Note","3-Year","03/10/2015","03/16/2015","03/15/2018","99.694198"
"912796FC8","Bill","4-Week","03/10/2015","03/12/2015","04/09/2015","99.998833"
"912796FQ7","Bill","13-Week","03/09/2015","03/12/2015","06/11/2015","99.996208"
"912796GE3","Bill","26-Week","03/09/2015","03/12/2015","09/10/2015","99.951972"
"912796DU0","Bill","4-Week","03/03/2015","03/05/2015","04/02/2015","99.999611"
"912796FZ7","Bill","52-Week","03/03/2015","03/05/2015","03/03/2016","99.737111"
"912796FK0","Bill","13-Week","03/02/2015","03/05/2015","06/04/2015","99.996208"
"912796GC7","Bill","26-Week","03/02/2015","03/05/2015","09/03/2015","99.962083"
"912828J43","Note","7-Year","02/26/2015","03/02/2015","02/28/2022","99.450849"
"912828J50","Note","5-Year","02/25/2015","03/02/2015","02/29/2020","99.496222"
"912828H60","Note","1-Year 11-Month","02/25/2015","02/27/2015","01/31/2017","99.999999"
"912828J35","Note","2-Year","02/24/2015","03/02/2015","02/28/2017","99.796087"
"912796FA2","Bill","4-Week","02/24/2015","02/26/2015","03/26/2015","99.998833"
