"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127937F7","Bill","13-Week","10/26/1981","10/29/1981","01/28/1982",""
"912794AN4","Bill","26-Week","10/26/1981","10/29/1981","04/29/1982",""
"912827ML3","Note","2-Year","10/21/1981","11/02/1981","10/31/1983",""
"912794AC8","Bill","13-Week","10/19/1981","10/22/1981","01/21/1982",""
"9127937G5","Bill","26-Week","10/19/1981","10/22/1981","04/22/1982",""
"912794AB0","Bill","13-Week","10/09/1981","10/15/1981","01/14/1982",""
"912794AM6","Bill","26-Week","10/09/1981","10/15/1981","04/15/1982",""
"912827MK5","Note","7-Year","10/07/1981","10/14/1981","10/15/1988",""
"912794AA2","Bill","13-Week","10/05/1981","10/08/1981","01/07/1982",""
"912794AL8","Bill","26-Week","10/05/1981","10/08/1981","04/08/1982",""
"912794AZ7","Bill","52-Week","10/01/1981","10/08/1981","10/07/1982",""
"912810CX4","Bond","20-Year 1-Month","09/30/1981","10/07/1981","11/15/2001",""
"9127938F6","Bill","13-Week","09/30/1981","10/01/1981","12/31/1981",""
"912794AK0","Bill","26-Week","09/30/1981","10/01/1981","04/01/1982",""
"912827MJ8","Note","4-Year","09/23/1981","09/30/1981","09/30/1985",""
"9127938E9","Bill","13-Week","09/21/1981","09/24/1981","12/24/1981",""
"9127938H2","Bill","26-Week","09/21/1981","09/24/1981","03/25/1982",""
"912827MH2","Note","2-Year","09/16/1981","09/30/1981","09/30/1983",""
"9127938D1","Bill","13-Week","09/14/1981","09/17/1981","12/17/1981",""
"912794AJ3","Bill","26-Week","09/14/1981","09/17/1981","03/18/1982",""
"9127938C3","Bill","13-Week","09/04/1981","09/10/1981","12/10/1981",""
"912794AH7","Bill","26-Week","09/04/1981","09/10/1981","03/11/1982",""
"912794AY0","Bill","52-Week","09/03/1981","09/10/1981","09/09/1982",""
"9127937T7","Bill","9-Day","09/02/1981","09/08/1981","09/17/1981",""
"9127937B6","Bill","13-Week","08/31/1981","09/03/1981","12/03/1981",""
"912794AG9","Bill","26-Week","08/31/1981","09/03/1981","03/04/1982",""
"9127937T7","Bill","16-Day","08/28/1981","09/01/1981","09/17/1981",""
"912827MG4","Note","5-Year 2-Month","08/27/1981","09/08/1981","11/15/1986",""
"9127938B5","Bill","13-Week","08/24/1981","08/27/1981","11/27/1981",""
"9127938G4","Bill","26-Week","08/24/1981","08/27/1981","02/25/1982",""
