"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796JJ9","Bill","52-Week","03/29/2016","03/31/2016","03/30/2017","99.332667"
"912828Q37","Note","5-Year","03/29/2016","03/31/2016","03/31/2021","99.590195"
"912796HY8","Bill","13-Week","03/28/2016","03/31/2016","06/30/2016","99.924167"
"912796JM2","Bill","26-Week","03/28/2016","03/31/2016","09/29/2016","99.759861"
"912828Q45","Note","2-Year","03/28/2016","03/31/2016","03/31/2018","99.996043"
"912828N97","Note","1-Year 10-Month","03/23/2016","03/28/2016","01/31/2018","100.059523"
"912796HM4","Bill","4-Week","03/22/2016","03/24/2016","04/21/2016","99.979000"
"912796GS2","Bill","13-Week","03/21/2016","03/24/2016","06/23/2016","99.924167"
"912796JL4","Bill","26-Week","03/21/2016","03/24/2016","09/22/2016","99.777556"
"912828N71","Note","9-Year 10-Month","03/17/2016","03/31/2016","01/15/2026","102.679638"
"912796HL6","Bill","4-Week","03/15/2016","03/17/2016","04/14/2016","99.978222"
"912796HX0","Bill","13-Week","03/14/2016","03/17/2016","06/16/2016","99.915319"
"912796HE2","Bill","26-Week","03/14/2016","03/17/2016","09/15/2016","99.742167"
"912810RQ3","Bond","29-Year 11-Month","03/10/2016","03/15/2016","02/15/2046","95.513533"
"912828P46","Note","9-Year 11-Month","03/09/2016","03/15/2016","02/15/2026","97.567574"
"912828P95","Note","3-Year","03/08/2016","03/15/2016","03/15/2019","99.885098"
"912796HK8","Bill","4-Week","03/08/2016","03/10/2016","04/07/2016","99.978611"
"912796HW2","Bill","13-Week","03/07/2016","03/10/2016","06/09/2016","99.920375"
"912796JK6","Bill","26-Week","03/07/2016","03/10/2016","09/08/2016","99.759861"
"912796GD5","Bill","4-Week","03/01/2016","03/03/2016","03/31/2016","99.977056"
"912796JE0","Bill","52-Week","03/01/2016","03/03/2016","03/02/2017","99.332667"
"912796HT9","Bill","13-Week","02/29/2016","03/03/2016","06/02/2016","99.917847"
