"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"91282CHJ3","Note","7-Year","06/28/2023","06/30/2023","06/30/2030","99.458207"
"91282CHK0","Note","5-Year","06/27/2023","06/30/2023","06/30/2028","99.914708"
"912796XY0","Bill","42-Day","06/27/2023","06/29/2023","08/10/2023","99.404417"
"91282CHL8","Note","2-Year","06/26/2023","06/30/2023","06/30/2025","99.915018"
"912796CS6","Bill","13-Week","06/26/2023","06/29/2023","09/28/2023","98.690611"
"912796ZN2","Bill","26-Week","06/26/2023","06/29/2023","12/28/2023","97.363528"
"91282CGW5","Note","4-Year 10-Month","06/22/2023","06/30/2023","04/15/2028","98.430918"
"912797FZ5","Bill","4-Week","06/22/2023","06/27/2023","07/25/2023","99.610333"
"912797GH4","Bill","8-Week","06/22/2023","06/27/2023","08/22/2023","99.200444"
"912810TS7","Bond","19-Year 11-Month","06/21/2023","06/30/2023","05/15/2043","98.155462"
"912797HC4","Bill","17-Week","06/21/2023","06/27/2023","10/24/2023","98.274500"
"912796Y37","Bill","42-Day","06/20/2023","06/22/2023","08/03/2023","99.408500"
"912796CR8","Bill","13-Week","06/20/2023","06/22/2023","09/21/2023","98.703250"
"912797FV4","Bill","26-Week","06/20/2023","06/22/2023","12/21/2023","97.386278"
"912797FY8","Bill","4-Week","06/15/2023","06/20/2023","07/18/2023","99.610333"
"912797GG6","Bill","8-Week","06/15/2023","06/20/2023","08/15/2023","99.209778"
"912797HB6","Bill","17-Week","06/14/2023","06/20/2023","10/17/2023","98.297639"
"912796Y29","Bill","42-Day","06/13/2023","06/15/2023","07/27/2023","99.414333"
"912797FS1","Bill","52-Week","06/13/2023","06/15/2023","06/13/2024","95.015222"
"912810TR9","Bond","29-Year 11-Month","06/13/2023","06/15/2023","05/15/2053","95.028556"
"912796CQ0","Bill","13-Week","06/12/2023","06/15/2023","09/14/2023","98.698194"
"912797FU6","Bill","26-Week","06/12/2023","06/15/2023","12/14/2023","97.393861"
"91282CHH7","Note","3-Year","06/12/2023","06/15/2023","06/15/2026","99.785078"
"91282CHC8","Note","9-Year 11-Month","06/12/2023","06/15/2023","05/15/2033","96.583639"
"912797FX0","Bill","4-Week","06/08/2023","06/13/2023","07/11/2023","99.604111"
