"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912827MF6","Note","2-Year","08/20/1981","08/31/1981","08/31/1983",""
"9127938A7","Bill","13-Week","08/17/1981","08/20/1981","11/19/1981",""
"912794AF1","Bill","26-Week","08/17/1981","08/20/1981","02/18/1982",""
"9127937Z3","Bill","13-Week","08/10/1981","08/13/1981","11/12/1981",""
"912794AE4","Bill","26-Week","08/10/1981","08/13/1981","02/11/1982",""
"912794AX2","Bill","52-Week","08/07/1981","08/13/1981","08/12/1982",""
"912810CV8","Bond","29-Year 9-Month","08/06/1981","08/17/1981","05/15/2011",""
"912827ME9","Note","10-Year","08/05/1981","08/17/1981","08/15/1991",""
"912827MD1","Note","3-Year 3-Month","08/04/1981","08/17/1981","11/15/1984",""
"9127937A8","Bill","13-Week","08/03/1981","08/06/1981","11/05/1981",""
"912794AD6","Bill","26-Week","08/03/1981","08/06/1981","02/04/1982",""
"9127937R1","Bill","23-Day","07/31/1981","08/04/1981","08/27/1981",""
"9127937Y6","Bill","13-Week","07/27/1981","07/30/1981","10/29/1981",""
"9127937F7","Bill","26-Week","07/27/1981","07/30/1981","01/28/1982",""
"912827MC3","Note","2-Year","07/22/1981","07/31/1981","07/31/1983",""
"9127937X8","Bill","13-Week","07/20/1981","07/23/1981","10/22/1981",""
"912794AC8","Bill","26-Week","07/20/1981","07/23/1981","01/21/1982",""
"9127937W0","Bill","13-Week","07/13/1981","07/16/1981","10/15/1981",""
"912794AB0","Bill","26-Week","07/13/1981","07/16/1981","01/14/1982",""
"912794AW4","Bill","52-Week","07/09/1981","07/16/1981","07/15/1982",""
"9127936Z4","Bill","13-Week","07/06/1981","07/09/1981","10/08/1981",""
"912794AA2","Bill","26-Week","07/06/1981","07/09/1981","01/07/1982",""
"912827MB5","Note","7-Year","06/30/1981","07/07/1981","07/15/1988",""
"9127937V2","Bill","13-Week","06/29/1981","07/02/1981","10/01/1981",""
"9127938F6","Bill","26-Week","06/29/1981","07/02/1981","12/31/1981",""
"912810CW6","Bond","20-Year 1-Month","06/25/1981","07/02/1981","08/15/2001",""
"912827MA7","Note","4-Year","06/23/1981","06/30/1981","06/30/1985",""
"9127937U4","Bill","13-Week","06/22/1981","06/25/1981","09/24/1981",""
"9127938E9","Bill","26-Week","06/22/1981","06/25/1981","12/24/1981",""
"912827LZ3","Note","2-Year","06/18/1981","06/30/1981","06/30/1983",""
"9127937T7","Bill","13-Week","06/15/1981","06/18/1981","09/17/1981",""
"9127938D1","Bill","26-Week","06/15/1981","06/18/1981","12/17/1981",""
"9127937J9","Bill","52-Week","06/11/1981","06/18/1981","06/17/1982",""
"9127936Y7","Bill","13-Week","06/08/1981","06/11/1981","09/10/1981",""
"9127938C3","Bill","26-Week","06/08/1981","06/11/1981","12/10/1981",""
"9127936C5","Bill","15-Day","06/03/1981","06/03/1981","06/18/1981",""
"9127936V3","Bill","20-Day","06/02/1981","06/05/1981","06/25/1981",""
"9127937S9","Bill","13-Week","06/01/1981","06/04/1981","09/03/1981",""
"9127937B6","Bill","26-Week","06/01/1981","06/04/1981","12/03/1981",""
"912827LY6","Note","5-Year 5-Month","05/28/1981","06/03/1981","11/15/1986",""
"9127937R1","Bill","13-Week","05/22/1981","05/28/1981","08/27/1981",""
"9127938B5","Bill","26-Week","05/22/1981","05/28/1981","11/27/1981",""
"912827LX8","Note","2-Year","05/20/1981","06/01/1981","05/31/1983",""
"9127937Q3","Bill","13-Week","05/18/1981","05/21/1981","08/20/1981",""
"9127938A7","Bill","26-Week","05/18/1981","05/21/1981","11/19/1981",""
"9127937H3","Bill","52-Week","05/14/1981","05/21/1981","05/20/1982",""
"9127936X9","Bill","13-Week","05/11/1981","05/14/1981","08/13/1981",""
"9127937Z3","Bill","26-Week","05/11/1981","05/14/1981","11/12/1981",""
"912810CV8","Bond","30-Year","05/07/1981","05/15/1981","05/15/2011",""
"912827LW0","Note","10-Year","05/06/1981","05/15/1981","05/15/1991",""
"912827LV2","Note","3-Year","05/05/1981","05/15/1981","05/15/1984",""
"9127937P5","Bill","13-Week","05/04/1981","05/07/1981","08/06/1981",""
"9127937A8","Bill","26-Week","05/04/1981","05/07/1981","11/05/1981",""
"9127937N0","Bill","13-Week","04/27/1981","04/30/1981","07/30/1981",""
"9127937Y6","Bill","26-Week","04/27/1981","04/30/1981","10/29/1981",""
"912827LU4","Note","2-Year","04/22/1981","04/30/1981","04/30/1983",""
"9127937M2","Bill","13-Week","04/20/1981","04/23/1981","07/23/1981",""
"9127937X8","Bill","26-Week","04/20/1981","04/23/1981","10/22/1981",""
"9127937G5","Bill","52-Week","04/16/1981","04/23/1981","04/22/1982",""
"9127936W1","Bill","13-Week","04/13/1981","04/16/1981","07/16/1981",""
"9127937W0","Bill","26-Week","04/13/1981","04/16/1981","10/15/1981",""
"9127937L4","Bill","13-Week","04/06/1981","04/09/1981","07/09/1981",""
"9127936Z4","Bill","26-Week","04/06/1981","04/09/1981","10/08/1981",""
"912827LT7","Note","7-Year","03/31/1981","04/06/1981","04/15/1988",""
"9127937K6","Bill","13-Week","03/30/1981","04/02/1981","07/02/1981",""
"9127937V2","Bill","26-Week","03/30/1981","04/02/1981","10/01/1981",""
"912810CU0","Bond","20-Year 1-Month","03/26/1981","04/02/1981","05/15/2001",""
"9127936A9","Bill","22-Day","03/25/1981","04/01/1981","04/23/1981",""
"912827LS9","Note","4-Year","03/24/1981","03/31/1981","03/31/1985",""
"9127936V3","Bill","13-Week","03/23/1981","03/26/1981","06/25/1981",""
"9127937U4","Bill","26-Week","03/23/1981","03/26/1981","09/24/1981",""
