"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794JT2","Bill","13-Week","11/18/1985","11/21/1985","02/20/1986",""
"912794KG8","Bill","26-Week","11/18/1985","11/21/1985","05/22/1986",""
"912794HP2","Bill","14-Day","11/15/1985","11/15/1985","11/29/1985",""
"912794JP0","Bill","69-Day","11/15/1985","11/15/1985","01/23/1986",""
"912794JS4","Bill","13-Week","11/12/1985","11/14/1985","02/13/1986",""
"912794KF0","Bill","26-Week","11/12/1985","11/14/1985","05/15/1986",""
"912794JY1","Bill","142-Day","11/05/1985","11/05/1985","03/27/1986",""
"912794JR6","Bill","13-Week","11/04/1985","11/07/1985","02/06/1986",""
"912794KE3","Bill","26-Week","11/04/1985","11/07/1985","05/08/1986",""
"912810DR6","Bond","19-Year 9-Month","10/31/1985","11/04/1985","08/15/2005",""
"912827SV5","Note","6-Year 11-Month","10/30/1985","11/01/1985","10/15/1992",""
"912827SU7","Note","3-Year 11-Month","10/29/1985","11/01/1985","09/30/1989",""
"912794JQ8","Bill","13-Week","10/28/1985","10/31/1985","01/30/1986",""
"912794KD5","Bill","26-Week","10/28/1985","10/31/1985","05/01/1986",""
"912794KS2","Bill","52-Week","10/24/1985","10/31/1985","10/30/1986",""
"912827ST0","Note","2-Year","10/23/1985","10/31/1985","10/31/1987",""
"912794JP0","Bill","13-Week","10/21/1985","10/24/1985","01/23/1986",""
"912794KC7","Bill","26-Week","10/21/1985","10/24/1985","04/24/1986",""
"912794JN5","Bill","13-Week","10/15/1985","10/17/1985","01/16/1986",""
"912794KB9","Bill","26-Week","10/15/1985","10/17/1985","04/17/1986",""
"912794HQ0","Bill","78-Day","10/09/1985","10/09/1985","12/26/1985",""
"912794JM7","Bill","13-Week","10/07/1985","10/10/1985","01/09/1986",""
"912794KA1","Bill","26-Week","10/07/1985","10/10/1985","04/10/1986",""
"912794JL9","Bill","13-Week","09/30/1985","10/03/1985","01/02/1986",""
"912794JZ8","Bill","26-Week","09/30/1985","10/03/1985","04/03/1986",""
"912794KR4","Bill","52-Week","09/26/1985","10/03/1985","10/02/1986",""
"912794HQ0","Bill","13-Week","09/23/1985","09/26/1985","12/26/1985",""
"912794JY1","Bill","26-Week","09/23/1985","09/26/1985","03/27/1986",""
"912827SS2","Note","2-Year","09/18/1985","09/30/1985","09/30/1987",""
"912794JK1","Bill","13-Week","09/16/1985","09/19/1985","12/19/1985",""
"912794JX3","Bill","26-Week","09/16/1985","09/19/1985","03/20/1986",""
"912794JJ4","Bill","13-Week","09/09/1985","09/12/1985","12/12/1985",""
"912794JW5","Bill","26-Week","09/09/1985","09/12/1985","03/13/1986",""
"912794JH8","Bill","13-Week","09/03/1985","09/05/1985","12/05/1985",""
"912794JV7","Bill","26-Week","09/03/1985","09/05/1985","03/06/1986",""
"912794KQ6","Bill","52-Week","08/29/1985","09/05/1985","09/04/1986",""
"912794HZ0","Bill","16-Day","08/29/1985","09/03/1985","09/19/1985",""
"912827SR4","Note","5-Year 2-Month","08/28/1985","09/03/1985","11/15/1990",""
"912794HP2","Bill","13-Week","08/26/1985","08/29/1985","11/29/1985",""
"912794JU9","Bill","26-Week","08/26/1985","08/29/1985","02/27/1986",""
"912827SQ6","Note","2-Year","08/21/1985","09/03/1985","08/31/1987",""
"912794JG0","Bill","13-Week","08/19/1985","08/22/1985","11/21/1985",""
"912794JT2","Bill","26-Week","08/19/1985","08/22/1985","02/20/1986",""
"912794JF2","Bill","13-Week","08/12/1985","08/15/1985","11/14/1985",""
"912794JS4","Bill","26-Week","08/12/1985","08/15/1985","02/13/1986",""
"912810DS4","Bond","30-Year","08/08/1985","08/15/1985","08/15/2015",""
"912827SP8","Note","10-Year","08/07/1985","08/15/1985","08/15/1995",""
"912827SN3","Note","3-Year","08/06/1985","08/15/1985","08/15/1988",""
"912794JE5","Bill","13-Week","08/05/1985","08/08/1985","11/07/1985",""
"912794JR6","Bill","26-Week","08/05/1985","08/08/1985","02/06/1986",""
"912794KP8","Bill","52-Week","08/01/1985","08/08/1985","08/07/1986",""
"912794HN7","Bill","13-Week","07/29/1985","08/01/1985","10/31/1985",""
