"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794W91","Bill","13-Week","11/06/1995","11/09/1995","02/08/1996",""
"912794Y65","Bill","26-Week","11/06/1995","11/09/1995","05/09/1996",""
"912794W26","Bill","48-Day","11/02/1995","11/03/1995","12/21/1995",""
"912794W75","Bill","83-Day","11/02/1995","11/03/1995","01/25/1996",""
"912794W83","Bill","13-Week","10/30/1995","11/02/1995","02/01/1996",""
"912794Y57","Bill","26-Week","10/30/1995","11/02/1995","05/02/1996",""
"912827V66","Note","5-Year","10/25/1995","10/31/1995","10/31/2000","99.743"
"912827V58","Note","2-Year","10/24/1995","10/31/1995","10/31/1997","99.851"
"912794W75","Bill","13-Week","10/23/1995","10/26/1995","01/25/1996",""
"912794Y40","Bill","26-Week","10/23/1995","10/26/1995","04/25/1996",""
"912794W67","Bill","13-Week","10/16/1995","10/19/1995","01/18/1996",""
"912794Y32","Bill","26-Week","10/16/1995","10/19/1995","04/18/1996",""
"912794Z98","Bill","52-Week","10/12/1995","10/19/1995","10/17/1996",""
"912794W59","Bill","13-Week","10/10/1995","10/12/1995","01/11/1996",""
"912794Y24","Bill","26-Week","10/10/1995","10/12/1995","04/11/1996",""
"912794W42","Bill","13-Week","10/02/1995","10/05/1995","01/04/1996",""
"912794X90","Bill","26-Week","10/02/1995","10/05/1995","04/04/1996",""
"912827V41","Note","5-Year","09/27/1995","10/02/1995","09/30/2000","99.932"
"912827V33","Note","2-Year","09/26/1995","10/02/1995","09/30/1997","99.796"
"912794W34","Bill","13-Week","09/25/1995","09/28/1995","12/28/1995",""
"912794X82","Bill","26-Week","09/25/1995","09/28/1995","03/28/1996",""
"912794W26","Bill","13-Week","09/18/1995","09/21/1995","12/21/1995",""
"912794X74","Bill","26-Week","09/18/1995","09/21/1995","03/21/1996",""
"912794Z80","Bill","52-Week","09/14/1995","09/21/1995","09/19/1996",""
"912794T61","Bill","13-Week","09/11/1995","09/14/1995","12/14/1995",""
"912794X66","Bill","26-Week","09/11/1995","09/14/1995","03/14/1996",""
"9127944P6","Bill","8-Day","09/06/1995","09/07/1995","09/15/1995",""
"912794V92","Bill","13-Week","09/05/1995","09/07/1995","12/07/1995",""
"912794X58","Bill","26-Week","09/05/1995","09/07/1995","03/07/1996",""
"912794T38","Bill","20-Day","08/31/1995","09/01/1995","09/21/1995",""
"912794V84","Bill","13-Week","08/28/1995","08/31/1995","11/30/1995",""
"912794X41","Bill","26-Week","08/28/1995","08/31/1995","02/29/1996",""
"912827V25","Note","5-Year","08/23/1995","08/31/1995","08/31/2000","99.493"
"912827U91","Note","2-Year","08/22/1995","08/31/1995","08/31/1997","99.833"
"912794V76","Bill","13-Week","08/21/1995","08/24/1995","11/24/1995",""
"912794X33","Bill","26-Week","08/21/1995","08/24/1995","02/22/1996",""
"912794Z72","Bill","52-Week","08/17/1995","08/24/1995","08/22/1996",""
"912794T53","Bill","13-Week","08/14/1995","08/17/1995","11/16/1995",""
"912794X25","Bill","26-Week","08/14/1995","08/17/1995","02/15/1996",""
"912810EV6","Bond","30-Year","08/10/1995","08/15/1995","08/15/2025",""
"912827U83","Note","10-Year","08/09/1995","08/15/1995","08/15/2005",""
"912827U75","Note","3-Year","08/08/1995","08/15/1995","08/15/1998",""
"912794V68","Bill","13-Week","08/07/1995","08/10/1995","11/09/1995",""
"912794W91","Bill","26-Week","08/07/1995","08/10/1995","02/08/1996",""
"912794V50","Bill","13-Week","07/31/1995","08/03/1995","11/02/1995",""
"912794W83","Bill","26-Week","07/31/1995","08/03/1995","02/01/1996",""
"912827U67","Note","5-Year","07/26/1995","07/31/1995","07/31/2000","99.601"
"912827U59","Note","2-Year","07/25/1995","07/31/1995","07/31/1997","99.851"
"912794V43","Bill","13-Week","07/24/1995","07/27/1995","10/26/1995",""
"912794W75","Bill","26-Week","07/24/1995","07/27/1995","01/25/1996",""
"912794Z64","Bill","52-Week","07/20/1995","07/27/1995","07/25/1996",""
"912794T46","Bill","13-Week","07/17/1995","07/20/1995","10/19/1995",""
"912794W67","Bill","26-Week","07/17/1995","07/20/1995","01/18/1996",""
"912794V35","Bill","13-Week","07/10/1995","07/13/1995","10/12/1995",""
"912794W59","Bill","26-Week","07/10/1995","07/13/1995","01/11/1996",""
"912794V27","Bill","13-Week","07/03/1995","07/06/1995","10/05/1995",""
"912794W42","Bill","26-Week","07/03/1995","07/06/1995","01/04/1996",""
"912827U42","Note","5-Year","06/28/1995","06/30/1995","06/30/2000","99.872"
"912827U34","Note","2-Year","06/27/1995","06/30/1995","06/30/1997","99.879"
"912794U93","Bill","13-Week","06/26/1995","06/29/1995","09/28/1995",""
"912794W34","Bill","26-Week","06/26/1995","06/29/1995","12/28/1995",""
"912794Z56","Bill","52-Week","06/22/1995","06/29/1995","06/27/1996",""
"912794T38","Bill","13-Week","06/19/1995","06/22/1995","09/21/1995",""
"912794W26","Bill","26-Week","06/19/1995","06/22/1995","12/21/1995",""
"912794U85","Bill","13-Week","06/12/1995","06/15/1995","09/14/1995",""
"912794T61","Bill","26-Week","06/12/1995","06/15/1995","12/14/1995",""
"912794U77","Bill","13-Week","06/05/1995","06/08/1995","09/07/1995",""
