"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796J34","Bill","119-Day","03/24/2021","03/30/2021","07/27/2021","99.990083"
"91282CBK6","Note","1-Year 10-Month","03/24/2021","03/26/2021","01/31/2023","100.026274"
"91282CBU4","Note","2-Year","03/23/2021","03/31/2021","03/31/2023","99.946102"
"9127965A3","Bill","42-Day","03/23/2021","03/25/2021","05/06/2021","99.998833"
"912796F38","Bill","52-Week","03/23/2021","03/25/2021","03/24/2022","99.929222"
"912796B32","Bill","13-Week","03/22/2021","03/25/2021","06/24/2021","99.996208"
"912796F53","Bill","26-Week","03/22/2021","03/25/2021","09/23/2021","99.979778"
"91282CBF7","Note","9-Year 10-Month","03/18/2021","03/31/2021","01/15/2031","107.620948"
"912796D97","Bill","4-Week","03/18/2021","03/23/2021","04/20/2021","99.999611"
"912796F95","Bill","8-Week","03/18/2021","03/23/2021","05/18/2021","99.998444"
"912796J26","Bill","119-Day","03/17/2021","03/23/2021","07/20/2021","99.986778"
"912810SW9","Bond","19-Year 11-Month","03/16/2021","03/31/2021","02/15/2041","93.400551"
"9127964Z9","Bill","42-Day","03/16/2021","03/18/2021","04/29/2021","99.998250"
"9127963H0","Bill","13-Week","03/15/2021","03/18/2021","06/17/2021","99.992417"
"912796F46","Bill","26-Week","03/15/2021","03/18/2021","09/16/2021","99.972194"
"912796D89","Bill","4-Week","03/11/2021","03/16/2021","04/13/2021","99.997667"
"912796F87","Bill","8-Week","03/11/2021","03/16/2021","05/11/2021","99.994556"
"912810SU3","Bond","29-Year 11-Month","03/11/2021","03/15/2021","02/15/2051","90.943237"
"912796H93","Bill","119-Day","03/10/2021","03/16/2021","07/13/2021","99.983472"
"91282CBL4","Note","9-Year 11-Month","03/10/2021","03/15/2021","02/15/2031","96.346935"
"91282CBR1","Note","3-Year","03/09/2021","03/15/2021","03/15/2024","99.686948"
"9127962Q1","Bill","42-Day","03/09/2021","03/11/2021","04/22/2021","99.996500"
"912796B24","Bill","13-Week","03/08/2021","03/11/2021","06/10/2021","99.988625"
"9127964L0","Bill","26-Week","03/08/2021","03/11/2021","09/09/2021","99.969667"
"912796D71","Bill","4-Week","03/04/2021","03/09/2021","04/06/2021","99.997667"
"912796F79","Bill","8-Week","03/04/2021","03/09/2021","05/04/2021","99.994556"
"912796H85","Bill","119-Day","03/03/2021","03/09/2021","07/06/2021","99.983472"
"9127964Y2","Bill","42-Day","03/02/2021","03/04/2021","04/15/2021","99.995333"
"912796A41","Bill","13-Week","03/01/2021","03/04/2021","06/03/2021","99.989889"
"912796D63","Bill","26-Week","03/01/2021","03/04/2021","09/02/2021","99.969667"
"912796D22","Bill","4-Week","02/25/2021","03/02/2021","03/30/2021","99.997278"
"912796F20","Bill","8-Week","02/25/2021","03/02/2021","04/27/2021","99.993778"
"91282CBP5","Note","7-Year","02/25/2021","03/01/2021","02/29/2028","99.531432"
"912796H36","Bill","119-Day","02/24/2021","03/02/2021","06/29/2021","99.985125"
"91282CBQ3","Note","5-Year","02/24/2021","03/01/2021","02/28/2026","99.405518"
"91282CBK6","Note","1-Year 11-Month","02/24/2021","02/26/2021","01/31/2023","100.007815"
"91282CBN0","Note","2-Year","02/23/2021","03/01/2021","02/28/2023","100.011965"
"9127964X4","Bill","42-Day","02/23/2021","02/25/2021","04/08/2021","99.997083"
"912796D30","Bill","52-Week","02/23/2021","02/25/2021","02/24/2022","99.929222"
"912796A33","Bill","13-Week","02/22/2021","02/25/2021","05/27/2021","99.992417"
"912796D55","Bill","26-Week","02/22/2021","02/25/2021","08/26/2021","99.977250"
"912810SV1","Bond","30-Year","02/18/2021","02/26/2021","02/15/2051","105.014087"
"912796C98","Bill","4-Week","02/18/2021","02/23/2021","03/23/2021","99.998056"
"912796D97","Bill","8-Week","02/18/2021","02/23/2021","04/20/2021","99.995333"
"912810SW9","Bond","20-Year","02/17/2021","03/01/2021","02/15/2041","99.256119"
"9127964P1","Bill","42-Day","02/16/2021","02/18/2021","04/01/2021","99.995333"
"9127962Y4","Bill","13-Week","02/16/2021","02/18/2021","05/20/2021","99.989889"
"9127963H0","Bill","119-Day","02/16/2021","02/18/2021","06/17/2021","99.983472"
"912796D48","Bill","26-Week","02/16/2021","02/18/2021","08/19/2021","99.969667"
"912796C80","Bill","4-Week","02/11/2021","02/16/2021","03/16/2021","99.997667"
"912796D89","Bill","8-Week","02/11/2021","02/16/2021","04/13/2021","99.994556"
"912810SU3","Bond","30-Year","02/11/2021","02/16/2021","02/15/2051","98.684360"
"912796G37","Bill","105-Day","02/10/2021","02/16/2021","06/01/2021","99.986875"
"912796J26","Bill","154-Day","02/10/2021","02/16/2021","07/20/2021","99.976472"
"91282CBL4","Note","10-Year","02/10/2021","02/16/2021","02/15/2031","99.717501"
"91282CBM2","Note","3-Year","02/09/2021","02/16/2021","02/15/2024","99.787923"
"9127962F5","Bill","42-Day","02/09/2021","02/11/2021","03/25/2021","99.995917"
"912796B24","Bill","119-Day","02/09/2021","02/11/2021","06/10/2021","99.986778"
"912796A25","Bill","13-Week","02/08/2021","02/11/2021","05/13/2021","99.991153"
"9127964B2","Bill","26-Week","02/08/2021","02/11/2021","08/12/2021","99.974722"
"912796C72","Bill","4-Week","02/04/2021","02/09/2021","03/09/2021","99.997667"
"912796D71","Bill","8-Week","02/04/2021","02/09/2021","04/06/2021","99.994556"
"912796G29","Bill","105-Day","02/03/2021","02/09/2021","05/25/2021","99.983958"
"912796H93","Bill","154-Day","02/03/2021","02/09/2021","07/13/2021","99.976472"
"9127964N6","Bill","42-Day","02/02/2021","02/04/2021","03/18/2021","99.994167"
"912796A41","Bill","119-Day","02/02/2021","02/04/2021","06/03/2021","99.980167"
"9127965A3","Bill","13-Week","02/01/2021","02/04/2021","05/06/2021","99.983569"
"912796C64","Bill","26-Week","02/01/2021","02/04/2021","08/05/2021","99.964611"
"912796C23","Bill","4-Week","01/28/2021","02/02/2021","03/02/2021","99.995722"
"912796D22","Bill","8-Week","01/28/2021","02/02/2021","03/30/2021","99.989889"
"91282CBJ9","Note","7-Year","01/28/2021","02/01/2021","01/31/2028","99.972779"
"912796F95","Bill","105-Day","01/27/2021","02/02/2021","05/18/2021","99.978125"
"912796H85","Bill","154-Day","01/27/2021","02/02/2021","07/06/2021","99.965778"
"91282CBK6","Note","2-Year","01/27/2021","02/01/2021","01/31/2023","100.000000"
"91282CBH3","Note","5-Year","01/26/2021","02/01/2021","01/31/2026","99.757963"
"9127964M8","Bill","42-Day","01/26/2021","01/28/2021","03/11/2021","99.991833"
"912796A33","Bill","119-Day","01/26/2021","01/28/2021","05/27/2021","99.975208"
"912796C31","Bill","52-Week","01/26/2021","01/28/2021","01/27/2022","99.909000"
"91282CBG5","Note","2-Year","01/25/2021","02/01/2021","01/31/2023","100.000000"
"9127964Z9","Bill","13-Week","01/25/2021","01/28/2021","04/29/2021","99.979778"
"912796C56","Bill","26-Week","01/25/2021","01/28/2021","07/29/2021","99.957028"
"91282CBF7","Note","10-Year","01/21/2021","01/29/2021","01/15/2031","111.638729"
"912796B99","Bill","4-Week","01/21/2021","01/26/2021","02/23/2021","99.994556"
"912796C98","Bill","8-Week","01/21/2021","01/26/2021","03/23/2021","99.987556"
"912810ST6","Bond","19-Year 10-Month","01/20/2021","02/01/2021","11/15/2040","95.258107"
"912796F87","Bill","105-Day","01/20/2021","01/26/2021","05/11/2021","99.975208"
"912796H36","Bill","154-Day","01/20/2021","01/26/2021","06/29/2021","99.961500"
"9127964F3","Bill","42-Day","01/19/2021","01/21/2021","03/04/2021","99.990083"
"9127962Q1","Bill","13-Week","01/19/2021","01/21/2021","04/22/2021","99.978514"
"9127962Y4","Bill","119-Day","01/19/2021","01/21/2021","05/20/2021","99.970250"
"912796C49","Bill","26-Week","01/19/2021","01/21/2021","07/22/2021","99.951972"
"912796B81","Bill","4-Week","01/14/2021","01/19/2021","02/16/2021","99.994167"
"912796C80","Bill","8-Week","01/14/2021","01/19/2021","03/16/2021","99.987556"
"912796F79","Bill","105-Day","01/13/2021","01/19/2021","05/04/2021","99.973750"
"912796H28","Bill","154-Day","01/13/2021","01/19/2021","06/22/2021","99.961500"
"912810SS8","Bond","29-Year 10-Month","01/13/2021","01/15/2021","11/15/2050","95.413195"
"91282CAV3","Note","9-Year 10-Month","01/12/2021","01/15/2021","11/15/2030","97.321944"
"912796XE4","Bill","42-Day","01/12/2021","01/14/2021","02/25/2021","99.990083"
"912796A25","Bill","119-Day","01/12/2021","01/14/2021","05/13/2021","99.970250"
"91282CBE0","Note","3-Year","01/11/2021","01/15/2021","01/15/2024","99.674335"
