"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912795XT3","Bill","13-Week","05/30/2006","06/01/2006","08/31/2006","98.806889"
"912795YG0","Bill","26-Week","05/30/2006","06/01/2006","11/30/2006","97.553111"
"912828FH8","Note","5-Year","05/25/2006","05/31/2006","05/31/2011","99.693242"
"912828FG0","Note","2-Year","05/24/2006","05/31/2006","05/31/2008","99.890815"
"912795XH9","Bill","4-Week","05/23/2006","05/25/2006","06/22/2006","99.637944"
"912795XS5","Bill","13-Week","05/22/2006","05/25/2006","08/24/2006","98.810681"
"912795YF2","Bill","26-Week","05/22/2006","05/25/2006","11/24/2006","97.554917"
"912795XG1","Bill","4-Week","05/16/2006","05/18/2006","06/15/2006","99.637556"
"912795XR7","Bill","13-Week","05/15/2006","05/18/2006","08/17/2006","98.801833"
"912795YE5","Bill","26-Week","05/15/2006","05/18/2006","11/16/2006","97.563222"
"912828FF2","Note","10-Year","05/11/2006","05/15/2006","05/15/2016","99.883851"
"912828FE5","Note","3-Year","05/09/2006","05/15/2006","05/15/2009","99.669485"
"912795XF3","Bill","4-Week","05/09/2006","05/11/2006","06/08/2006","99.640667"
"912795XQ9","Bill","13-Week","05/08/2006","05/11/2006","08/10/2006","98.801833"
"912795YD7","Bill","26-Week","05/08/2006","05/11/2006","11/09/2006","97.558167"
"912795XE6","Bill","4-Week","05/02/2006","05/04/2006","06/01/2006","99.644167"
"912795XP1","Bill","13-Week","05/01/2006","05/04/2006","08/03/2006","98.815736"
"912795YC9","Bill","26-Week","05/01/2006","05/04/2006","11/02/2006","97.583444"
"912828FD7","Note","5-Year","04/27/2006","05/01/2006","04/30/2011","99.610037"
"912828FC9","Note","2-Year","04/26/2006","05/01/2006","04/30/2008","99.811765"
"912828FB1","Note","5-Year","04/25/2006","04/28/2006","04/15/2011","100.067434"
"912795XD8","Bill","4-Week","04/25/2006","04/27/2006","05/25/2006","99.646889"
"912795XN6","Bill","13-Week","04/24/2006","04/27/2006","07/27/2006","98.828375"
