"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796T74","Bill","4-Week","03/03/2022","03/08/2022","04/05/2022","99.987167"
"912796U72","Bill","8-Week","03/03/2022","03/08/2022","05/03/2022","99.968111"
"912796W88","Bill","119-Day","03/02/2022","03/08/2022","07/05/2022","99.823153"
"912796Q44","Bill","13-Week","02/28/2022","03/03/2022","06/02/2022","99.909000"
"912796T66","Bill","26-Week","02/28/2022","03/03/2022","09/01/2022","99.661278"
"912796T25","Bill","4-Week","02/24/2022","03/01/2022","03/29/2022","99.996111"
"912796U23","Bill","8-Week","02/24/2022","03/01/2022","04/26/2022","99.968889"
"91282CEB3","Note","7-Year","02/24/2022","02/28/2022","02/28/2029","99.804270"
"912796W39","Bill","119-Day","02/23/2022","03/01/2022","06/28/2022","99.811583"
"91282CEC1","Note","5-Year","02/23/2022","02/28/2022","02/28/2027","99.976245"
"91282CDU2","Note","1-Year 11-Month","02/23/2022","02/25/2022","01/31/2024","100.068232"
"91282CEA5","Note","2-Year","02/22/2022","02/28/2022","02/29/2024","99.896026"
"912796Q36","Bill","13-Week","02/22/2022","02/24/2022","05/26/2022","99.903944"
"912796T58","Bill","26-Week","02/22/2022","02/24/2022","08/25/2022","99.641056"
"912796T33","Bill","52-Week","02/22/2022","02/24/2022","02/23/2023","98.842278"
"912810TE8","Bond","30-Year","02/17/2022","02/28/2022","02/15/2052","98.102682"
"912796S91","Bill","4-Week","02/17/2022","02/22/2022","03/22/2022","99.993778"
"912796T90","Bill","8-Week","02/17/2022","02/22/2022","04/19/2022","99.961111"
"912810TF5","Bond","20-Year","02/16/2022","02/28/2022","02/15/2042","99.667386"
"912796W21","Bill","119-Day","02/16/2022","02/22/2022","06/21/2022","99.818194"
"912796H44","Bill","13-Week","02/14/2022","02/17/2022","05/19/2022","99.888778"
"912796T41","Bill","26-Week","02/14/2022","02/17/2022","08/18/2022","99.610722"
"912796S83","Bill","4-Week","02/10/2022","02/15/2022","03/15/2022","99.998444"
"912796T82","Bill","8-Week","02/10/2022","02/15/2022","04/12/2022","99.961111"
"912810TD0","Bond","30-Year","02/10/2022","02/15/2022","02/15/2052","98.067757"
"912796V97","Bill","119-Day","02/09/2022","02/15/2022","06/14/2022","99.857861"
"91282CDY4","Note","10-Year","02/09/2022","02/15/2022","02/15/2032","99.737071"
"91282CDZ1","Note","3-Year","02/08/2022","02/15/2022","02/15/2025","99.731529"
"912796Q28","Bill","13-Week","02/07/2022","02/10/2022","05/12/2022","99.926694"
"912796L64","Bill","26-Week","02/07/2022","02/10/2022","08/11/2022","99.706778"
"912796S75","Bill","4-Week","02/03/2022","02/08/2022","03/08/2022","99.997278"
"912796T74","Bill","8-Week","02/03/2022","02/08/2022","04/05/2022","99.978222"
"912796V89","Bill","119-Day","02/02/2022","02/08/2022","06/07/2022","99.887611"
"912796P45","Bill","13-Week","01/31/2022","02/03/2022","05/05/2022","99.939333"
"912796S67","Bill","26-Week","01/31/2022","02/03/2022","08/04/2022","99.747222"
"912796S26","Bill","4-Week","01/27/2022","02/01/2022","03/01/2022","99.997278"
"912796T25","Bill","8-Week","01/27/2022","02/01/2022","03/29/2022","99.978222"
"91282CDW8","Note","7-Year","01/27/2022","01/31/2022","01/31/2029","99.875422"
"912796V30","Bill","119-Day","01/26/2022","02/01/2022","05/31/2022","99.907444"
"91282CDU2","Note","2-Year","01/26/2022","01/31/2022","01/31/2024","100.000000"
"912828Z78","Note","5-Year","01/25/2022","01/31/2022","01/31/2027","99.841748"
"912796S34","Bill","52-Week","01/25/2022","01/27/2022","01/26/2023","99.363000"
"91282CDV0","Note","2-Year","01/24/2022","01/31/2022","01/31/2024","99.772818"
"912796P37","Bill","13-Week","01/24/2022","01/27/2022","04/28/2022","99.951972"
"912796S59","Bill","26-Week","01/24/2022","01/27/2022","07/28/2022","99.807889"
"91282CDX6","Note","10-Year","01/20/2022","01/31/2022","01/15/2032","107.081463"
"912796R92","Bill","4-Week","01/20/2022","01/25/2022","02/22/2022","99.996889"
"912796S91","Bill","8-Week","01/20/2022","01/25/2022","03/22/2022","99.986778"
"912810TC2","Bond","19-Year 10-Month","01/19/2022","01/31/2022","11/15/2041","96.646052"
"912796V22","Bill","119-Day","01/19/2022","01/25/2022","05/24/2022","99.909097"
"912796G45","Bill","13-Week","01/18/2022","01/20/2022","04/21/2022","99.957028"
"912796S42","Bill","26-Week","01/18/2022","01/20/2022","07/21/2022","99.815472"
"912796R84","Bill","4-Week","01/13/2022","01/18/2022","02/15/2022","99.996889"
"912796S83","Bill","8-Week","01/13/2022","01/18/2022","03/15/2022","99.992222"
"912810TB4","Bond","29-Year 10-Month","01/13/2022","01/18/2022","11/15/2051","95.566819"
"912796U98","Bill","119-Day","01/12/2022","01/18/2022","05/17/2022","99.933889"
"91282CDJ7","Note","9-Year 10-Month","01/12/2022","01/18/2022","11/15/2031","96.866042"
"91282CDS7","Note","3-Year","01/11/2022","01/18/2022","01/15/2025","99.671988"
"912796P29","Bill","13-Week","01/10/2022","01/13/2022","04/14/2022","99.969667"
"912796K57","Bill","26-Week","01/10/2022","01/13/2022","07/14/2022","99.860972"
"912796R76","Bill","4-Week","01/06/2022","01/11/2022","02/08/2022","99.996111"
"912796S75","Bill","8-Week","01/06/2022","01/11/2022","03/08/2022","99.991444"
"912796U80","Bill","119-Day","01/05/2022","01/11/2022","05/10/2022","99.950417"
"912796N47","Bill","13-Week","01/03/2022","01/06/2022","04/07/2022","99.977250"
"912796R68","Bill","26-Week","01/03/2022","01/06/2022","07/07/2022","99.888778"
"912796Q93","Bill","4-Week","12/30/2021","01/04/2022","02/01/2022","99.995722"
"912796S26","Bill","8-Week","12/30/2021","01/04/2022","03/01/2022","99.991444"
"912796U72","Bill","119-Day","12/29/2021","01/04/2022","05/03/2022","99.958681"
"91282CDE8","Note","1-Year 10-Month","12/29/2021","12/31/2021","10/31/2023","100.009279"
"91282CDP3","Note","7-Year","12/29/2021","12/31/2021","12/31/2028","99.304232"
"91282CDQ1","Note","5-Year","12/28/2021","12/31/2021","12/31/2026","99.937202"
"912796R27","Bill","52-Week","12/28/2021","12/30/2021","12/29/2022","99.605667"
"91282CDR9","Note","2-Year","12/27/2021","12/31/2021","12/31/2023","99.962362"
"912796N39","Bill","13-Week","12/27/2021","12/30/2021","03/31/2022","99.978514"
"912796R50","Bill","26-Week","12/27/2021","12/30/2021","06/30/2022","99.893833"
"912796Q85","Bill","4-Week","12/23/2021","12/28/2021","01/25/2022","99.996889"
"912796R92","Bill","8-Week","12/23/2021","12/28/2021","02/22/2022","99.992222"
"91282CDC2","Note","4-Year 10-Month","12/22/2021","12/31/2021","10/15/2026","109.428984"
"912796U23","Bill","119-Day","12/22/2021","12/28/2021","04/26/2022","99.963639"
"912810TC2","Bond","19-Year 11-Month","12/21/2021","12/31/2021","11/15/2041","100.950671"
"912796F38","Bill","13-Week","12/20/2021","12/23/2021","03/24/2022","99.981042"
"912796R43","Bill","26-Week","12/20/2021","12/23/2021","06/23/2022","99.919111"
"912796M97","Bill","78-Day","12/20/2021","12/22/2021","03/10/2022","99.984833"
"912796K73","Bill","23-Day","12/17/2021","12/21/2021","01/13/2022","99.996806"
"912796Q77","Bill","4-Week","12/16/2021","12/21/2021","01/18/2022","99.997667"
"912796R84","Bill","8-Week","12/16/2021","12/21/2021","02/15/2022","99.992222"
"912796T90","Bill","119-Day","12/15/2021","12/21/2021","04/19/2022","99.970250"
"912796N21","Bill","13-Week","12/13/2021","12/16/2021","03/17/2022","99.986097"
"912796J42","Bill","26-Week","12/13/2021","12/16/2021","06/16/2022","99.934278"
"912810TB4","Bond","29-Year 11-Month","12/09/2021","12/15/2021","11/15/2051","99.543665"
"912796Q69","Bill","4-Week","12/09/2021","12/14/2021","01/11/2022","99.997667"
"912796R76","Bill","8-Week","12/09/2021","12/14/2021","02/08/2022","99.992222"
"91282CDJ7","Note","9-Year 11-Month","12/08/2021","12/15/2021","11/15/2031","98.687294"
"912796T82","Bill","119-Day","12/08/2021","12/14/2021","04/12/2022","99.970250"
"91282CDN8","Note","3-Year","12/07/2021","12/15/2021","12/15/2024","100.000000"
"912796M97","Bill","13-Week","12/06/2021","12/09/2021","03/10/2022","99.986097"
"912796R35","Bill","26-Week","12/06/2021","12/09/2021","06/09/2022","99.946917"
"912796Q51","Bill","4-Week","12/02/2021","12/07/2021","01/04/2022","99.996889"
"912796Q93","Bill","8-Week","12/02/2021","12/07/2021","02/01/2022","99.993000"
"912810TC2","Bond","19-Year 11-Month","12/02/2021","12/06/2021","11/15/2041","102.121152"
