"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9128274Y5","Note","9-Year 6-Month","07/07/1999","07/15/1999","01/15/2009","100.033"
"912795CR0","Bill","13-Week","07/06/1999","07/08/1999","10/07/1999","98.840"
"912795DB4","Bill","26-Week","07/06/1999","07/08/1999","01/06/2000","97.680"
"912795CQ2","Bill","13-Week","06/28/1999","07/01/1999","09/30/1999","98.799"
"912795DA6","Bill","26-Week","06/28/1999","07/01/1999","12/30/1999","97.492"
"9128275J7","Note","2-Year","06/23/1999","06/30/1999","06/30/2001","99.993"
"912795EB3","Bill","52-Week","06/22/1999","06/24/1999","06/22/2000","95.056"
"912795CP4","Bill","13-Week","06/21/1999","06/24/1999","09/23/1999","98.835"
"912795CZ2","Bill","26-Week","06/21/1999","06/24/1999","12/23/1999","97.548"
"912795CB5","Bill","13-Week","06/14/1999","06/17/1999","09/16/1999","98.832"
"912795CY5","Bill","26-Week","06/14/1999","06/17/1999","12/16/1999","97.546"
"912795CN9","Bill","13-Week","06/07/1999","06/10/1999","09/09/1999","98.860"
"912795CE9","Bill","26-Week","06/07/1999","06/10/1999","12/09/1999","97.594"
"912795GV7","Bill","12-Day","06/02/1999","06/03/1999","06/15/1999","99.843"
"912795CM1","Bill","13-Week","06/01/1999","06/03/1999","09/02/1999","98.832"
"912795CX7","Bill","26-Week","06/01/1999","06/03/1999","12/02/1999","97.599"
"912795GV7","Bill","14-Day","05/27/1999","06/01/1999","06/15/1999","99.816"
"9128275H1","Note","2-Year","05/26/1999","06/01/1999","05/31/2001","99.878"
"912795DX6","Bill","52-Week","05/25/1999","05/27/1999","05/25/2000","95.319"
"912795CL3","Bill","13-Week","05/24/1999","05/27/1999","08/26/1999","98.864"
"912795CW9","Bill","26-Week","05/24/1999","05/27/1999","11/26/1999","97.677"
"912795CA7","Bill","13-Week","05/17/1999","05/20/1999","08/19/1999","98.845"
"912795CV1","Bill","26-Week","05/17/1999","05/20/1999","11/18/1999","97.659"
"9128275G3","Note","10-Year","05/12/1999","05/17/1999","05/15/2009","99.923"
"9128275F5","Note","5-Year","05/11/1999","05/17/1999","05/15/2004","99.493"
"912795CK5","Bill","13-Week","05/10/1999","05/13/1999","08/12/1999","98.868"
"912795CD1","Bill","26-Week","05/10/1999","05/13/1999","11/12/1999","97.707"
"912795CJ8","Bill","13-Week","05/03/1999","05/06/1999","08/05/1999","98.868"
"912795CU3","Bill","26-Week","05/03/1999","05/06/1999","11/04/1999","97.728"
"9128275E8","Note","2-Year","04/28/1999","04/30/1999","04/30/2001","99.968"
"912795DT5","Bill","52-Week","04/27/1999","04/29/1999","04/27/2000","95.460"
"912795CH2","Bill","13-Week","04/26/1999","04/29/1999","07/29/1999","98.904"
"912795CT6","Bill","26-Week","04/26/1999","04/29/1999","10/28/1999","97.771"
"912795EQ0","Bill","1-Day","04/22/1999","04/22/1999","04/23/1999","99.987"
"912795BZ3","Bill","13-Week","04/19/1999","04/22/1999","07/22/1999","98.931"
"912795CS8","Bill","26-Week","04/19/1999","04/22/1999","10/21/1999","97.791"
"912795CG4","Bill","13-Week","04/12/1999","04/15/1999","07/15/1999","98.941"
"912795CC3","Bill","26-Week","04/12/1999","04/15/1999","10/14/1999","97.816"
"912810FH6","Bond","30-Year","04/07/1999","04/15/1999","04/15/2029","99.578"
"912795CF6","Bill","13-Week","04/05/1999","04/08/1999","07/08/1999","98.922"
"912795CR0","Bill","26-Week","04/05/1999","04/08/1999","10/07/1999","97.803"
"912795BH3","Bill","14-Day","03/31/1999","04/01/1999","04/15/1999","99.811"
"912795DP3","Bill","52-Week","03/30/1999","04/01/1999","03/30/2000","95.455"
"912795EP2","Bill","19-Day","03/30/1999","03/31/1999","04/19/1999","99.745"
"912795BR1","Bill","13-Week","03/29/1999","04/01/1999","07/01/1999","98.893"
"912795CQ2","Bill","26-Week","03/29/1999","04/01/1999","09/30/1999","97.806"
"9128275D0","Note","2-Year","03/24/1999","03/31/1999","03/31/2001","99.774"
"912795BY6","Bill","13-Week","03/22/1999","03/25/1999","06/24/1999","98.894"
"912795CP4","Bill","26-Week","03/22/1999","03/25/1999","09/23/1999","97.765"
"912795BQ3","Bill","13-Week","03/15/1999","03/18/1999","06/17/1999","98.870"
"912795CB5","Bill","26-Week","03/15/1999","03/18/1999","09/16/1999","97.710"
"912795BP5","Bill","13-Week","03/08/1999","03/11/1999","06/10/1999","98.860"
"912795CN9","Bill","26-Week","03/08/1999","03/11/1999","09/09/1999","97.705"
"912795DK4","Bill","52-Week","03/02/1999","03/04/1999","03/02/2000","95.283"
"912795EN7","Bill","12-Day","03/02/1999","03/03/1999","03/15/1999","99.840"
"912795BN0","Bill","13-Week","03/01/1999","03/04/1999","06/03/1999","98.845"
"912795CM1","Bill","26-Week","03/01/1999","03/04/1999","09/02/1999","97.682"
"912795BJ9","Bill","52-Day","02/25/1999","03/01/1999","04/22/1999","99.315"
"9128275C2","Note","2-Year","02/24/1999","03/01/1999","02/28/2001","99.983"
"912795BX8","Bill","13-Week","02/22/1999","02/25/1999","05/27/1999","98.855"
