"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127946V1","Bill","15-Day","05/30/1996","06/03/1996","06/18/1996",""
"912827Y22","Note","5-Year","05/30/1996","05/31/1996","05/31/2001","99.727"
"912827X98","Note","2-Year","05/29/1996","05/31/1996","05/31/1998","99.902"
"9127943E2","Bill","13-Week","05/28/1996","05/30/1996","08/29/1996",""
"9127943Q5","Bill","26-Week","05/28/1996","05/30/1996","11/29/1996",""
"9127942Q6","Bill","52-Week","05/23/1996","05/30/1996","05/29/1997",""
"912794Z72","Bill","13-Week","05/20/1996","05/23/1996","08/22/1996",""
"9127943P7","Bill","26-Week","05/20/1996","05/23/1996","11/21/1996",""
"9127943D4","Bill","13-Week","05/13/1996","05/16/1996","08/15/1996",""
"9127942A1","Bill","26-Week","05/13/1996","05/16/1996","11/14/1996",""
"912794Z49","Bill","36-Day","05/09/1996","05/15/1996","06/20/1996",""
"912827X80","Note","10-Year","05/08/1996","05/15/1996","05/15/2006",""
"912827X72","Note","3-Year","05/07/1996","05/15/1996","05/15/1999",""
"9127943C6","Bill","13-Week","05/06/1996","05/09/1996","08/08/1996",""
"9127943N2","Bill","26-Week","05/06/1996","05/09/1996","11/07/1996",""
"9127943B8","Bill","13-Week","04/29/1996","05/02/1996","08/01/1996",""
"9127943M4","Bill","26-Week","04/29/1996","05/02/1996","10/31/1996",""
"9127942P8","Bill","52-Week","04/25/1996","05/02/1996","05/01/1997",""
"912827X64","Note","5-Year","04/24/1996","04/30/1996","04/30/2001","99.877"
"912827X56","Note","2-Year","04/23/1996","04/30/1996","04/30/1998","99.881"
"912794Z64","Bill","13-Week","04/22/1996","04/25/1996","07/25/1996",""
"9127943L6","Bill","26-Week","04/22/1996","04/25/1996","10/24/1996",""
"9127943A0","Bill","13-Week","04/15/1996","04/18/1996","07/18/1996",""
"912794Z98","Bill","26-Week","04/15/1996","04/18/1996","10/17/1996",""
"912827X49","Note","5-Year","04/09/1996","04/10/1996","03/31/2001","99.832"
"9127942Z6","Bill","13-Week","04/08/1996","04/11/1996","07/11/1996",""
"9127943K8","Bill","26-Week","04/08/1996","04/11/1996","10/10/1996",""
"912827X31","Note","2-Year","04/08/1996","04/10/1996","03/31/1998","99.965"
"9127942N3","Bill","52-Week","04/02/1996","04/04/1996","04/03/1997",""
"912794Y32","Bill","15-Day","04/02/1996","04/03/1996","04/18/1996",""
"912794Y40","Bill","22-Day","04/02/1996","04/03/1996","04/25/1996",""
"9127942Y9","Bill","13-Week","04/01/1996","04/04/1996","07/05/1996",""
"9127943J1","Bill","26-Week","04/01/1996","04/04/1996","10/03/1996",""
"9127946U3","Bill","9-Day","04/01/1996","04/01/1996","04/10/1996",""
"912794Z56","Bill","13-Week","03/25/1996","03/28/1996","06/27/1996",""
"9127943H5","Bill","26-Week","03/25/1996","03/28/1996","09/26/1996",""
"912794Z49","Bill","13-Week","03/18/1996","03/21/1996","06/20/1996",""
"912794Z80","Bill","26-Week","03/18/1996","03/21/1996","09/19/1996",""
"912794Y40","Bill","42-Day","03/13/1996","03/14/1996","04/25/1996",""
"912794Z31","Bill","13-Week","03/11/1996","03/14/1996","06/13/1996",""
"9127943G7","Bill","26-Week","03/11/1996","03/14/1996","09/12/1996",""
"912794Z23","Bill","13-Week","03/04/1996","03/07/1996","06/06/1996",""
"9127943F9","Bill","26-Week","03/04/1996","03/07/1996","09/05/1996",""
"9127942M5","Bill","52-Week","02/29/1996","03/07/1996","03/06/1997",""
"912794X66","Bill","13-Day","02/28/1996","03/01/1996","03/14/1996",""
"912827X23","Note","5-Year","02/28/1996","02/29/1996","02/28/2001","99.763"
"912827J94","Note","2-Year","02/27/1996","02/29/1996","02/28/1998","99.794"
"912794Y99","Bill","13-Week","02/26/1996","02/29/1996","05/30/1996",""
"9127943E2","Bill","26-Week","02/26/1996","02/29/1996","08/29/1996",""
"912794Y32","Bill","55-Day","02/22/1996","02/23/1996","04/18/1996",""
"912794Y81","Bill","13-Week","02/20/1996","02/22/1996","05/23/1996",""
"912794Z72","Bill","26-Week","02/20/1996","02/22/1996","08/22/1996",""
"912794Y73","Bill","13-Week","02/12/1996","02/15/1996","05/16/1996",""
"9127943D4","Bill","26-Week","02/12/1996","02/15/1996","08/15/1996",""
"912794X33","Bill","7-Day","02/08/1996","02/15/1996","02/22/1996",""
"912810EW4","Bond","30-Year","02/08/1996","02/15/1996","02/15/2026",""
"912827W81","Note","10-Year","02/07/1996","02/15/1996","02/15/2006",""
"912827W73","Note","3-Year","02/06/1996","02/15/1996","02/15/1999",""
"912794Y65","Bill","13-Week","02/05/1996","02/08/1996","05/09/1996",""
"9127943C6","Bill","26-Week","02/05/1996","02/08/1996","08/08/1996",""
"9127942L7","Bill","52-Week","02/01/1996","02/08/1996","02/06/1997",""
"912794Y57","Bill","13-Week","01/29/1996","02/01/1996","05/02/1996",""
"9127943B8","Bill","26-Week","01/29/1996","02/01/1996","08/01/1996",""
"912827W65","Note","5-Year","01/24/1996","01/31/1996","01/31/2001","99.523"
"912827W57","Note","2-Year","01/23/1996","01/31/1996","01/31/1998","99.872"
"912794Y40","Bill","13-Week","01/22/1996","01/25/1996","04/25/1996",""
"912794Z64","Bill","26-Week","01/22/1996","01/25/1996","07/25/1996",""
"912794Y32","Bill","13-Week","01/16/1996","01/18/1996","04/18/1996",""
"9127943A0","Bill","26-Week","01/16/1996","01/18/1996","07/18/1996",""
"912794Y24","Bill","13-Week","01/09/1996","01/11/1996","04/11/1996",""
"9127942Z6","Bill","26-Week","01/09/1996","01/11/1996","07/11/1996",""
"9127942K9","Bill","52-Week","01/04/1996","01/11/1996","01/09/1997",""
"912794X90","Bill","13-Week","01/02/1996","01/04/1996","04/04/1996",""
"9127942Y9","Bill","26-Week","01/02/1996","01/04/1996","07/05/1996",""
"912794X82","Bill","13-Week","12/26/1995","12/28/1995","03/28/1996",""
"912794Z56","Bill","26-Week","12/26/1995","12/28/1995","06/27/1996",""
"912827W40","Note","5-Year","12/21/1995","01/02/1996","12/31/2000","99.784"
"912827W32","Note","2-Year","12/20/1995","01/02/1996","12/31/1997","99.927"
"912794X74","Bill","13-Week","12/18/1995","12/21/1995","03/21/1996",""
"912794Z49","Bill","26-Week","12/18/1995","12/21/1995","06/20/1996",""
"912794X66","Bill","13-Week","12/11/1995","12/14/1995","03/14/1996",""
"912794Z31","Bill","26-Week","12/11/1995","12/14/1995","06/13/1996",""
"9127942B9","Bill","52-Week","12/07/1995","12/14/1995","12/12/1996",""
"912794X58","Bill","13-Week","12/04/1995","12/07/1995","03/07/1996",""
"912794Z23","Bill","26-Week","12/04/1995","12/07/1995","06/06/1996",""
"912794T61","Bill","13-Day","11/30/1995","12/01/1995","12/14/1995",""
"912794W34","Bill","27-Day","11/30/1995","12/01/1995","12/28/1995",""
"912827W24","Note","5-Year","11/29/1995","11/30/1995","11/30/2000","100.000"
"912827V90","Note","2-Year","11/28/1995","11/30/1995","11/30/1997","99.806"
"912794X41","Bill","13-Week","11/27/1995","11/30/1995","02/29/1996",""
"912794Y99","Bill","26-Week","11/27/1995","11/30/1995","05/30/1996",""
"912827V82","Note","10-Year","11/21/1995","11/24/1995","11/15/2005",""
"912794X33","Bill","13-Week","11/20/1995","11/24/1995","02/22/1996",""
"912794Y81","Bill","26-Week","11/20/1995","11/24/1995","05/23/1996",""
"912827V74","Note","3-Year","11/20/1995","11/24/1995","11/15/1998",""
"9127942A1","Bill","52-Week","11/15/1995","11/16/1995","11/14/1996",""
"912794V76","Bill","9-Day","11/14/1995","11/15/1995","11/24/1995",""
"912794W26","Bill","36-Day","11/14/1995","11/15/1995","12/21/1995",""
"912794X25","Bill","13-Week","11/13/1995","11/16/1995","02/15/1996",""
"912794Y73","Bill","26-Week","11/13/1995","11/16/1995","05/16/1996",""
