"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127952Y6","Bill","52-Week","01/11/2011","01/13/2011","01/12/2012","99.721944"
"9127952L4","Bill","13-Week","01/10/2011","01/13/2011","04/14/2011","99.962083"
"9127952Z3","Bill","26-Week","01/10/2011","01/13/2011","07/14/2011","99.909000"
"9127952D2","Bill","56-Day","01/05/2011","01/06/2011","03/03/2011","99.978222"
"912795Y21","Bill","4-Week","01/04/2011","01/06/2011","02/03/2011","99.990667"
"912795VD0","Bill","13-Week","01/03/2011","01/06/2011","04/07/2011","99.962083"
"9127952X8","Bill","26-Week","01/03/2011","01/06/2011","07/07/2011","99.903944"
"912828PN4","Note","7-Year","12/29/2010","12/31/2010","12/31/2017","99.495202"
"9127952C4","Bill","56-Day","12/29/2010","12/30/2010","02/24/2011","99.981333"
"912828PM6","Note","5-Year","12/28/2010","12/31/2010","12/31/2015","99.886797"
"912795X97","Bill","4-Week","12/28/2010","12/30/2010","01/27/2011","99.994944"
"912828PW4","Note","2-Year","12/27/2010","12/31/2010","12/31/2012","99.772112"
"9127952J9","Bill","13-Week","12/27/2010","12/30/2010","03/31/2011","99.954500"
"912795X22","Bill","26-Week","12/27/2010","12/30/2010","06/30/2011","99.886250"
"9127952B6","Bill","56-Day","12/22/2010","12/23/2010","02/17/2011","99.979778"
"912795X89","Bill","4-Week","12/21/2010","12/23/2010","01/20/2011","99.994556"
"9127952H3","Bill","13-Week","12/20/2010","12/23/2010","03/24/2011","99.967139"
"9127952W0","Bill","26-Week","12/20/2010","12/23/2010","06/23/2011","99.906472"
"912795V40","Bill","56-Day","12/15/2010","12/16/2010","02/10/2011","99.980556"
"912795UX7","Bill","4-Week","12/14/2010","12/16/2010","01/13/2011","99.993389"
"9127952T7","Bill","52-Week","12/14/2010","12/16/2010","12/15/2011","99.701722"
"9127952G5","Bill","13-Week","12/13/2010","12/16/2010","03/17/2011","99.964611"
"9127952V2","Bill","26-Week","12/13/2010","12/16/2010","06/16/2011","99.903944"
"912810QL5","Bond","29-Year 11-Month","12/09/2010","12/15/2010","11/15/2040","97.349324"
"912828PC8","Note","9-Year 11-Month","12/08/2010","12/15/2010","11/15/2020","94.002822"
"912795Y21","Bill","56-Day","12/08/2010","12/09/2010","02/03/2011","99.980556"
"912828PL8","Note","3-Year","12/07/2010","12/15/2010","12/15/2013","99.669011"
"912795X71","Bill","4-Week","12/07/2010","12/09/2010","01/06/2011","99.993778"
"9127956D8","Bill","7-Day","12/07/2010","12/08/2010","12/15/2010","99.997278"
"912795V99","Bill","13-Week","12/06/2010","12/09/2010","03/10/2011","99.963347"
"9127952U4","Bill","26-Week","12/06/2010","12/09/2010","06/09/2011","99.906472"
"912795X97","Bill","56-Day","12/01/2010","12/02/2010","01/27/2011","99.975889"
"912795X55","Bill","4-Week","11/30/2010","12/02/2010","12/30/2010","99.986389"
"9127952D2","Bill","13-Week","11/29/2010","12/02/2010","03/03/2011","99.955764"
"912795W64","Bill","26-Week","11/29/2010","12/02/2010","06/02/2011","99.893833"
"912828PK0","Note","7-Year","11/24/2010","11/30/2010","11/30/2017","99.980673"
"912795X89","Bill","55-Day","11/24/2010","11/26/2010","01/20/2011","99.975556"
"912828PJ3","Note","5-Year","11/23/2010","11/30/2010","11/30/2015","99.826792"
"912795X48","Bill","4-Week","11/23/2010","11/26/2010","12/23/2010","99.988750"
"912828PV6","Note","2-Year","11/22/2010","11/30/2010","11/30/2012","99.960259"
"9127952C4","Bill","13-Week","11/22/2010","11/26/2010","02/24/2011","99.965000"
"9127952S9","Bill","26-Week","11/22/2010","11/26/2010","05/26/2011","99.901958"
"912795UX7","Bill","56-Day","11/17/2010","11/18/2010","01/13/2011","99.980556"
"912795UK5","Bill","4-Week","11/16/2010","11/18/2010","12/16/2010","99.990278"
"9127952P5","Bill","52-Week","11/16/2010","11/18/2010","11/17/2011","99.716889"
"9127952B6","Bill","13-Week","11/15/2010","11/18/2010","02/17/2011","99.965875"
"9127952R1","Bill","26-Week","11/15/2010","11/18/2010","05/19/2011","99.909000"
"912810QL5","Bond","30-Year","11/10/2010","11/15/2010","11/15/2040","98.829162"
"912795X71","Bill","55-Day","11/10/2010","11/12/2010","01/06/2011","99.985486"
"912828PC8","Note","10-Year","11/09/2010","11/15/2010","11/15/2020","99.903856"
"912795X30","Bill","4-Week","11/09/2010","11/12/2010","12/09/2010","99.992125"
"912828PU8","Note","3-Year","11/08/2010","11/15/2010","11/15/2013","99.777247"
"912795V40","Bill","13-Week","11/08/2010","11/12/2010","02/10/2011","99.968750"
"9127952Q3","Bill","26-Week","11/08/2010","11/12/2010","05/12/2011","99.919556"
"912828NM8","Note","9-Year 8-Month","11/04/2010","11/15/2010","07/15/2020","108.103581"
"912795X55","Bill","56-Day","11/03/2010","11/04/2010","12/30/2010","99.977444"
"912795W98","Bill","4-Week","11/02/2010","11/04/2010","12/02/2010","99.990278"
"912795Y21","Bill","13-Week","11/01/2010","11/04/2010","02/03/2011","99.968403"
"912795VE8","Bill","26-Week","11/01/2010","11/04/2010","05/05/2011","99.921639"
"912828PF1","Note","7-Year","10/28/2010","11/01/2010","10/31/2017","99.381826"
"912828PE4","Note","5-Year","10/27/2010","11/01/2010","10/31/2015","99.614432"
