"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912797KF3","Bill","17-Week","02/14/2024","02/20/2024","06/18/2024","98.276153"
"912797GY7","Bill","42-Day","02/13/2024","02/15/2024","03/28/2024","99.384000"
"912797FH5","Bill","13-Week","02/12/2024","02/15/2024","05/16/2024","98.677972"
"912797KB2","Bill","26-Week","02/12/2024","02/15/2024","08/15/2024","97.439361"
"912810TX6","Bond","30-Year","02/08/2024","02/15/2024","02/15/2054","98.168819"
"912797JH1","Bill","4-Week","02/08/2024","02/13/2024","03/12/2024","99.589333"
"912797JM0","Bill","8-Week","02/08/2024","02/13/2024","04/09/2024","99.180222"
"91282CJZ5","Note","10-Year","02/07/2024","02/15/2024","02/15/2034","99.243059"
"912797KE6","Bill","17-Week","02/07/2024","02/13/2024","06/11/2024","98.287722"
"91282CKA8","Note","3-Year","02/06/2024","02/15/2024","02/15/2027","99.877119"
"912797LL9","Bill","42-Day","02/06/2024","02/08/2024","03/21/2024","99.384000"
"912797HQ3","Bill","13-Week","02/05/2024","02/08/2024","05/09/2024","98.676708"
"912797GK7","Bill","26-Week","02/05/2024","02/08/2024","08/08/2024","97.449472"
"912797JG3","Bill","4-Week","02/01/2024","02/06/2024","03/05/2024","99.589333"
"912797JL2","Bill","8-Week","02/01/2024","02/06/2024","04/02/2024","99.181000"
"912797JZ1","Bill","17-Week","01/31/2024","02/06/2024","06/04/2024","98.297639"
"912797GX9","Bill","42-Day","01/30/2024","02/01/2024","03/14/2024","99.384000"
"912797HH3","Bill","13-Week","01/29/2024","02/01/2024","05/02/2024","98.683028"
"912797JU2","Bill","26-Week","01/29/2024","02/01/2024","08/01/2024","97.479806"
"91282CJX0","Note","7-Year","01/25/2024","01/31/2024","01/31/2031","99.342733"
"912797JF5","Bill","4-Week","01/25/2024","01/30/2024","02/27/2024","99.589333"
"912797JK4","Bill","8-Week","01/25/2024","01/30/2024","03/26/2024","99.179444"
"91282CJU6","Note","2-Year","01/24/2024","01/31/2024","01/31/2026","100.000000"
"91282CJW2","Note","5-Year","01/24/2024","01/31/2024","01/31/2029","99.753334"
"912797JY4","Bill","17-Week","01/24/2024","01/30/2024","05/28/2024","98.286069"
"91282CJV4","Note","2-Year","01/23/2024","01/31/2024","01/31/2026","99.782022"
"912797GQ4","Bill","42-Day","01/23/2024","01/25/2024","03/07/2024","99.384000"
"912797JR9","Bill","52-Week","01/23/2024","01/25/2024","01/23/2025","95.379222"
"912797HG5","Bill","13-Week","01/22/2024","01/25/2024","04/25/2024","98.679236"
"912797JT5","Bill","26-Week","01/22/2024","01/25/2024","07/25/2024","97.462111"
"91282CJY8","Note","10-Year","01/18/2024","01/31/2024","01/15/2034","99.351542"
"912797JE8","Bill","4-Week","01/18/2024","01/23/2024","02/20/2024","99.588944"
"912797JJ7","Bill","8-Week","01/18/2024","01/23/2024","03/19/2024","99.179444"
"912810TW8","Bond","19-Year 10-Month","01/17/2024","01/31/2024","11/15/2043","104.269985"
"912797JX6","Bill","17-Week","01/17/2024","01/23/2024","05/21/2024","98.286069"
"912797GP6","Bill","42-Day","01/16/2024","01/18/2024","02/29/2024","99.383417"
"912796CX5","Bill","13-Week","01/16/2024","01/18/2024","04/18/2024","98.679236"
"912797JS7","Bill","26-Week","01/16/2024","01/18/2024","07/18/2024","97.484861"
"912797JD0","Bill","4-Week","01/11/2024","01/16/2024","02/13/2024","99.589333"
"912797JH1","Bill","8-Week","01/11/2024","01/16/2024","03/12/2024","99.179444"
"912810TV0","Bond","29-Year 10-Month","01/11/2024","01/16/2024","11/15/2053","108.773246"
"912797JW8","Bill","17-Week","01/10/2024","01/16/2024","05/14/2024","98.287722"
"91282CJJ1","Note","9-Year 10-Month","01/10/2024","01/16/2024","11/15/2033","103.823381"
"91282CJT9","Note","3-Year","01/09/2024","01/16/2024","01/15/2027","99.706476"
"912796Z28","Bill","42-Day","01/09/2024","01/11/2024","02/22/2024","99.384000"
"912797HF7","Bill","13-Week","01/08/2024","01/11/2024","04/11/2024","98.676708"
"912797GB7","Bill","26-Week","01/08/2024","01/11/2024","07/11/2024","97.457056"
"912797JC2","Bill","4-Week","01/04/2024","01/09/2024","02/06/2024","99.588556"
"912797JG3","Bill","8-Week","01/04/2024","01/09/2024","03/05/2024","99.177889"
"912797JV0","Bill","17-Week","01/03/2024","01/09/2024","05/07/2024","98.281111"
"912797GN1","Bill","42-Day","01/02/2024","01/04/2024","02/15/2024","99.382833"
"912797GZ4","Bill","13-Week","01/02/2024","01/04/2024","04/04/2024","98.674181"
"912796Y52","Bill","26-Week","01/02/2024","01/04/2024","07/05/2024","97.435458"
"912797JB4","Bill","4-Week","12/28/2023","01/02/2024","01/30/2024","99.585833"
"912797JF5","Bill","8-Week","12/28/2023","01/02/2024","02/27/2024","99.177889"
"91282CJQ5","Note","7-Year","12/28/2023","01/02/2024","12/31/2030","99.336988"
"912797JQ1","Bill","17-Week","12/27/2023","01/02/2024","04/30/2024","98.277806"
"91282CJR3","Note","5-Year","12/27/2023","01/02/2024","12/31/2028","99.769595"
"91282CJD4","Note","1-Year 10-Month","12/27/2023","12/29/2023","10/31/2025","99.854493"
"912797GM3","Bill","42-Day","12/27/2023","12/28/2023","02/08/2024","99.384000"
"91282CJS1","Note","2-Year","12/26/2023","01/02/2024","12/31/2025","99.878444"
"912797GY7","Bill","13-Week","12/26/2023","12/28/2023","03/28/2024","98.670389"
"912796Y45","Bill","26-Week","12/26/2023","12/28/2023","06/27/2024","97.431778"
"912796ZV4","Bill","52-Week","12/26/2023","12/28/2023","12/26/2024","95.353944"
"91282CJH5","Note","4-Year 10-Month","12/21/2023","12/29/2023","10/15/2028","103.513682"
"912797JA6","Bill","4-Week","12/21/2023","12/26/2023","01/23/2024","99.590500"
"912797JE8","Bill","8-Week","12/21/2023","12/26/2023","02/20/2024","99.180222"
"912810TW8","Bond","19-Year 11-Month","12/20/2023","01/02/2024","11/15/2043","107.169753"
"912797JP3","Bill","17-Week","12/20/2023","12/26/2023","04/23/2024","98.274500"
"912797GE1","Bill","42-Day","12/19/2023","12/21/2023","02/01/2024","99.385167"
"912797LL9","Bill","13-Week","12/18/2023","12/21/2023","03/21/2024","98.670389"
"912796ZW2","Bill","26-Week","12/18/2023","12/21/2023","06/20/2024","97.406500"
"912797HZ3","Bill","4-Week","12/14/2023","12/19/2023","01/16/2024","99.590111"
"912797JD0","Bill","8-Week","12/14/2023","12/19/2023","02/13/2024","99.179444"
"912797JN8","Bill","17-Week","12/13/2023","12/19/2023","04/16/2024","98.264583"
"912810TV0","Bond","29-Year 11-Month","12/12/2023","12/15/2023","11/15/2053","106.755520"
"912796ZY8","Bill","42-Day","12/12/2023","12/14/2023","01/25/2024","99.383417"
"91282CJP7","Note","3-Year","12/11/2023","12/15/2023","12/15/2026","99.680564"
"91282CJJ1","Note","9-Year 11-Month","12/11/2023","12/15/2023","11/15/2033","101.626935"
"912797GX9","Bill","13-Week","12/11/2023","12/14/2023","03/14/2024","98.670389"
"912797FS1","Bill","26-Week","12/11/2023","12/14/2023","06/13/2024","97.376167"
"912797HY6","Bill","4-Week","12/07/2023","12/12/2023","01/09/2024","99.588944"
"912797JC2","Bill","8-Week","12/07/2023","12/12/2023","02/06/2024","99.179444"
"912797JM0","Bill","17-Week","12/06/2023","12/12/2023","04/09/2024","98.267889"
"912797GD3","Bill","42-Day","12/05/2023","12/07/2023","01/18/2024","99.383417"
"912797GQ4","Bill","13-Week","12/04/2023","12/07/2023","03/07/2024","98.672917"
"912797HT7","Bill","26-Week","12/04/2023","12/07/2023","06/06/2024","97.376167"
"912797HX8","Bill","4-Week","11/30/2023","12/05/2023","01/02/2024","99.588556"
"912797JB4","Bill","8-Week","11/30/2023","12/05/2023","01/30/2024","99.178667"
"912797JL2","Bill","17-Week","11/29/2023","12/05/2023","04/02/2024","98.267889"
"912797GC5","Bill","42-Day","11/28/2023","11/30/2023","01/11/2024","99.383417"
"912797HP5","Bill","52-Week","11/28/2023","11/30/2023","11/29/2024","94.996458"
"91282CJM4","Note","7-Year","11/28/2023","11/30/2023","11/30/2030","99.856744"
"912797GP6","Bill","13-Week","11/27/2023","11/30/2023","02/29/2024","98.665333"
"912797HS9","Bill","26-Week","11/27/2023","11/30/2023","05/30/2024","97.350889"
"91282CJL6","Note","2-Year","11/27/2023","11/30/2023","11/30/2025","99.977397"
"91282CJN2","Note","5-Year","11/27/2023","11/30/2023","11/30/2028","99.800095"
"912797HW0","Bill","4-Week","11/22/2023","11/28/2023","12/26/2023","99.587778"
"912797JA6","Bill","8-Week","11/22/2023","11/28/2023","01/23/2024","99.178667"
"912797JK4","Bill","17-Week","11/22/2023","11/28/2023","03/26/2024","98.261278"
