"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127946E9","Bill","26-Week","08/18/1997","08/21/1997","02/19/1998",""
"9127944Y7","Bill","52-Week","08/14/1997","08/21/1997","08/20/1998",""
"9127942W3","Bill","13-Week","08/11/1997","08/14/1997","11/13/1997",""
"9127946D1","Bill","26-Week","08/11/1997","08/14/1997","02/12/1998",""
"912810FA1","Bond","30-Year","08/07/1997","08/15/1997","08/15/2027",""
"9128273E0","Note","10-Year","08/06/1997","08/15/1997","08/15/2007",""
"9128273D2","Note","3-Year","08/05/1997","08/15/1997","08/15/2000",""
"9127945T7","Bill","13-Week","08/04/1997","08/07/1997","11/06/1997",""
"9127944R2","Bill","26-Week","08/04/1997","08/07/1997","02/05/1998",""
"9127942U7","Bill","48-Day","07/31/1997","08/01/1997","09/18/1997",""
"9127945S9","Bill","13-Week","07/28/1997","07/31/1997","10/30/1997",""
"9127946C3","Bill","26-Week","07/28/1997","07/31/1997","01/29/1998",""
"9128273C4","Note","5-Year","07/23/1997","07/31/1997","07/31/2002","99.898"
"9128273B6","Note","2-Year","07/22/1997","07/31/1997","07/31/1999","99.898"
"9127945R1","Bill","13-Week","07/21/1997","07/24/1997","10/23/1997",""
"9127946B5","Bill","26-Week","07/21/1997","07/24/1997","01/22/1998",""
"9127944X9","Bill","52-Week","07/17/1997","07/24/1997","07/23/1998",""
"9127942V5","Bill","13-Week","07/14/1997","07/17/1997","10/16/1997",""
"9127946A7","Bill","26-Week","07/14/1997","07/17/1997","01/15/1998",""
"9128273A8","Note","5-Year","07/09/1997","07/15/1997","07/15/2002","99.462"
"9127945Q3","Bill","13-Week","07/07/1997","07/10/1997","10/09/1997",""
"9127944Q4","Bill","26-Week","07/07/1997","07/10/1997","01/08/1998",""
"9127945P5","Bill","13-Week","06/30/1997","07/03/1997","10/02/1997",""
"9127945Z3","Bill","26-Week","06/30/1997","07/03/1997","01/02/1998",""
"9128272Y7","Note","5-Year","06/25/1997","06/30/1997","06/30/2002","99.797"
"9128272X9","Note","2-Year","06/24/1997","06/30/1997","06/30/1999","99.950"
"9127945N0","Bill","13-Week","06/23/1997","06/26/1997","09/25/1997",""
"9127945Y6","Bill","26-Week","06/23/1997","06/26/1997","12/26/1997",""
"9127944W1","Bill","52-Week","06/19/1997","06/26/1997","06/25/1998",""
"9127942U7","Bill","13-Week","06/16/1997","06/19/1997","09/18/1997",""
"9127945X8","Bill","26-Week","06/16/1997","06/19/1997","12/18/1997",""
"9127945M2","Bill","13-Week","06/09/1997","06/12/1997","09/11/1997",""
"9127942X1","Bill","26-Week","06/09/1997","06/12/1997","12/11/1997",""
"9127945L4","Bill","13-Week","06/02/1997","06/05/1997","09/04/1997",""
"9127945W0","Bill","26-Week","06/02/1997","06/05/1997","12/04/1997",""
"9127946Z2","Bill","14-Day","06/02/1997","06/03/1997","06/17/1997",""
"9128272W1","Note","5-Year","05/29/1997","06/02/1997","05/31/2002","99.513"
"9128272V3","Note","2-Year","05/28/1997","06/02/1997","05/31/1999","99.856"
"9127945K6","Bill","13-Week","05/27/1997","05/29/1997","08/28/1997",""
"9127945V2","Bill","26-Week","05/27/1997","05/29/1997","11/28/1997",""
"9127944V3","Bill","52-Week","05/22/1997","05/29/1997","05/28/1998",""
"9127942T0","Bill","13-Week","05/19/1997","05/22/1997","08/21/1997",""
"9127945U4","Bill","26-Week","05/19/1997","05/22/1997","11/20/1997",""
"9127945J9","Bill","13-Week","05/12/1997","05/15/1997","08/14/1997",""
"9127942W3","Bill","26-Week","05/12/1997","05/15/1997","11/13/1997",""
"9128272U5","Note","10-Year","05/07/1997","05/15/1997","05/15/2007",""
"9128272T8","Note","3-Year","05/06/1997","05/15/1997","05/15/2000",""
"9127945H3","Bill","13-Week","05/05/1997","05/08/1997","08/07/1997",""
"9127945T7","Bill","26-Week","05/05/1997","05/08/1997","11/06/1997",""
"9127945G5","Bill","13-Week","04/28/1997","05/01/1997","07/31/1997",""
"9127945S9","Bill","26-Week","04/28/1997","05/01/1997","10/30/1997",""
"9127944U5","Bill","52-Week","04/24/1997","05/01/1997","04/30/1998",""
"9128272S0","Note","5-Year","04/23/1997","04/30/1997","04/30/2002","99.498"
"9128272R2","Note","2-Year","04/22/1997","04/30/1997","04/30/1999","99.843"
"9127942S2","Bill","13-Week","04/21/1997","04/24/1997","07/24/1997",""
"9127945R1","Bill","26-Week","04/21/1997","04/24/1997","10/23/1997",""
"9127945E0","Bill","13-Week","04/14/1997","04/17/1997","07/17/1997",""
"9127942V5","Bill","26-Week","04/14/1997","04/17/1997","10/16/1997",""
"9128272M3","Note","9-Year 9-Month","04/08/1997","04/15/1997","01/15/2007","98.307"
"9127945F7","Bill","13-Week","04/07/1997","04/10/1997","07/10/1997",""
"9127945Q3","Bill","26-Week","04/07/1997","04/10/1997","10/09/1997",""
"9127944F8","Bill","14-Day","04/01/1997","04/03/1997","04/17/1997",""
"9127946Y5","Bill","19-Day","04/01/1997","04/03/1997","04/22/1997",""
"9127945D2","Bill","13-Week","03/31/1997","04/03/1997","07/03/1997",""
"9127945P5","Bill","26-Week","03/31/1997","04/03/1997","10/02/1997",""
"9127944T8","Bill","52-Week","03/26/1997","04/03/1997","04/02/1998",""
"9128272P6","Note","5-Year","03/26/1997","03/31/1997","03/31/2002","99.853"
"9128272N1","Note","2-Year","03/25/1997","03/31/1997","03/31/1999","99.963"
"9127942R4","Bill","13-Week","03/24/1997","03/27/1997","06/26/1997",""
"9127945N0","Bill","26-Week","03/24/1997","03/27/1997","09/25/1997",""
"9127944N1","Bill","13-Week","03/17/1997","03/20/1997","06/19/1997",""
"9127942U7","Bill","26-Week","03/17/1997","03/20/1997","09/18/1997",""
"9127944M3","Bill","13-Week","03/10/1997","03/13/1997","06/12/1997",""
"9127945M2","Bill","26-Week","03/10/1997","03/13/1997","09/11/1997",""
"9127944L5","Bill","13-Week","03/03/1997","03/06/1997","06/05/1997",""
"9127945L4","Bill","26-Week","03/03/1997","03/06/1997","09/04/1997",""
"9127944S0","Bill","52-Week","02/27/1997","03/06/1997","03/05/1998",""
"9127944F8","Bill","45-Day","02/27/1997","03/03/1997","04/17/1997",""
"9128272L5","Note","5-Year","02/26/1997","02/28/1997","02/28/2002","99.539"
"9128272K7","Note","2-Year","02/25/1997","02/28/1997","02/28/1999","99.981"
"9127942Q6","Bill","13-Week","02/24/1997","02/27/1997","05/29/1997",""
"9127945K6","Bill","26-Week","02/24/1997","02/27/1997","08/28/1997",""
"9127944K7","Bill","13-Week","02/18/1997","02/20/1997","05/22/1997",""
"9127942T0","Bill","26-Week","02/18/1997","02/20/1997","08/21/1997",""
"912810EZ7","Bond","30-Year","02/13/1997","02/18/1997","02/15/2027",""
"9128272J0","Note","10-Year","02/12/1997","02/18/1997","02/15/2007",""
"9128272H4","Note","3-Year","02/11/1997","02/18/1997","02/15/2000",""
"9127944J0","Bill","13-Week","02/10/1997","02/13/1997","05/15/1997",""
"9127945J9","Bill","26-Week","02/10/1997","02/13/1997","08/14/1997",""
"9127944H4","Bill","13-Week","02/03/1997","02/06/1997","05/08/1997",""
"9127945H3","Bill","26-Week","02/03/1997","02/06/1997","08/07/1997",""
"9127944R2","Bill","52-Week","01/30/1997","02/06/1997","02/05/1998",""
"9128272M3","Note","10-Year","01/29/1997","02/06/1997","01/15/2007","99.482"
"9127942P8","Bill","13-Week","01/27/1997","01/30/1997","05/01/1997",""
"9127945G5","Bill","26-Week","01/27/1997","01/30/1997","07/31/1997",""
"9128272G6","Note","5-Year","01/23/1997","01/31/1997","01/31/2002","99.683"
"9128272F8","Note","2-Year","01/22/1997","01/31/1997","01/31/1999","99.797"
"9127944G6","Bill","13-Week","01/21/1997","01/23/1997","04/24/1997",""
"9127942S2","Bill","26-Week","01/21/1997","01/23/1997","07/24/1997",""
"9127944F8","Bill","13-Week","01/13/1997","01/16/1997","04/17/1997",""
