"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127936Z4","Bill","52-Week","10/08/1980","10/14/1980","10/08/1981",""
"912810CR7","Bond","15-Year 1-Month","10/07/1980","10/14/1980","11/15/1995",""
"9127935U6","Bill","13-Week","10/06/1980","10/09/1980","01/08/1981",""
"9127936M3","Bill","26-Week","10/06/1980","10/09/1980","04/09/1981",""
"9127935W2","Bill","13-Week","09/29/1980","10/02/1980","01/02/1981",""
"9127936L5","Bill","26-Week","09/29/1980","10/02/1980","04/02/1981",""
"912827LC4","Note","4-Year","09/23/1980","09/30/1980","09/30/1984",""
"9127935T9","Bill","13-Week","09/22/1980","09/25/1980","12/26/1980",""
"9127935Z5","Bill","26-Week","09/22/1980","09/25/1980","03/26/1981",""
"912827LB6","Note","2-Year","09/18/1980","09/30/1980","09/30/1982",""
"9127935S1","Bill","13-Week","09/15/1980","09/18/1980","12/18/1980",""
"9127936K7","Bill","26-Week","09/15/1980","09/18/1980","03/19/1981",""
"9127936Y7","Bill","52-Week","09/10/1980","09/16/1980","09/10/1981",""
"9127935R3","Bill","13-Week","09/08/1980","09/11/1980","12/11/1980",""
"9127936J0","Bill","26-Week","09/08/1980","09/11/1980","03/12/1981",""
"9127934S2","Bill","13-Week","08/29/1980","09/04/1980","12/04/1980",""
"9127936H4","Bill","26-Week","08/29/1980","09/04/1980","03/05/1981",""
"912827LA8","Note","5-Year 2-Month","08/27/1980","09/03/1980","11/15/1985",""
"9127935Q5","Bill","13-Week","08/25/1980","08/28/1980","11/28/1980",""
"9127935Y8","Bill","26-Week","08/25/1980","08/28/1980","02/26/1981",""
"912827KZ4","Note","2-Year","08/20/1980","09/02/1980","08/31/1982",""
"9127935P7","Bill","13-Week","08/18/1980","08/21/1980","11/20/1980",""
"9127936G6","Bill","26-Week","08/18/1980","08/21/1980","02/19/1981",""
"9127936X9","Bill","52-Week","08/13/1980","08/19/1980","08/13/1981",""
"9127935N2","Bill","13-Week","08/11/1980","08/14/1980","11/13/1980",""
"9127936F8","Bill","26-Week","08/11/1980","08/14/1980","02/12/1981",""
"912810CK2","Bond","29-Year 3-Month","08/07/1980","08/15/1980","11/15/2009",""
"912827KY7","Note","10-Year","08/06/1980","08/15/1980","08/15/1990",""
"912827KX9","Note","3-Year 3-Month","08/05/1980","08/15/1980","11/15/1983",""
"9127934R4","Bill","13-Week","08/04/1980","08/07/1980","11/06/1980",""
"9127936E1","Bill","26-Week","08/04/1980","08/07/1980","02/05/1981",""
"9127934P8","Bill","43-Day","07/29/1980","08/04/1980","09/16/1980",""
"9127935M4","Bill","13-Week","07/28/1980","07/31/1980","10/30/1980",""
"9127935X0","Bill","26-Week","07/28/1980","07/31/1980","01/29/1981",""
"912827KW1","Note","2-Year","07/23/1980","07/31/1980","07/31/1982",""
"9127935L6","Bill","13-Week","07/21/1980","07/24/1980","10/23/1980",""
"9127936D3","Bill","26-Week","07/21/1980","07/24/1980","01/22/1981",""
"9127936W1","Bill","52-Week","07/16/1980","07/22/1980","07/16/1981",""
"9127935K8","Bill","13-Week","07/14/1980","07/17/1980","10/16/1980",""
"9127935V4","Bill","26-Week","07/14/1980","07/17/1980","01/15/1981",""
"9127935J1","Bill","13-Week","07/07/1980","07/10/1980","10/09/1980",""
"9127935U6","Bill","26-Week","07/07/1980","07/10/1980","01/08/1981",""
"912810CQ9","Bond","14-Year 10-Month","07/02/1980","07/09/1980","05/15/1995",""
"9127935H5","Bill","13-Week","06/30/1980","07/03/1980","10/02/1980",""
"9127935W2","Bill","26-Week","06/30/1980","07/03/1980","01/02/1981",""
"912827KV3","Note","4-Year","06/24/1980","06/30/1980","06/30/1984",""
"9127935G7","Bill","13-Week","06/23/1980","06/26/1980","09/25/1980",""
"9127935T9","Bill","26-Week","06/23/1980","06/26/1980","12/26/1980",""
"912827KU5","Note","2-Year","06/19/1980","06/30/1980","06/30/1982",""
"9127936C5","Bill","52-Week","06/18/1980","06/24/1980","06/18/1981",""
"9127935F9","Bill","13-Week","06/16/1980","06/19/1980","09/18/1980",""
"9127935S1","Bill","26-Week","06/16/1980","06/19/1980","12/18/1980",""
"9127935E2","Bill","13-Week","06/09/1980","06/12/1980","09/11/1980",""
"9127935R3","Bill","26-Week","06/09/1980","06/12/1980","12/11/1980",""
