"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912810QH4","Bond","30-Year","05/13/2010","05/17/2010","05/15/2040","98.114367"
"912828ND8","Note","10-Year","05/12/2010","05/17/2010","05/15/2020","99.598723"
"912795UW9","Bill","56-Day","05/12/2010","05/13/2010","07/08/2010","99.976667"
"912828NC0","Note","3-Year","05/11/2010","05/17/2010","05/15/2013","99.885991"
"912795UT6","Bill","4-Week","05/11/2010","05/13/2010","06/10/2010","99.988333"
"912795V57","Bill","13-Week","05/10/2010","05/13/2010","08/12/2010","99.960819"
"912795W72","Bill","26-Week","05/10/2010","05/13/2010","11/12/2010","99.883083"
"912795U66","Bill","56-Day","05/05/2010","05/06/2010","07/01/2010","99.976667"
"912795U58","Bill","4-Week","05/04/2010","05/06/2010","06/03/2010","99.988333"
"912795VE8","Bill","52-Week","05/04/2010","05/06/2010","05/05/2011","99.575333"
"912795V24","Bill","13-Week","05/03/2010","05/06/2010","08/05/2010","99.958292"
"912795W56","Bill","26-Week","05/03/2010","05/06/2010","11/04/2010","99.876139"
"912828NA4","Note","7-Year","04/29/2010","04/30/2010","04/30/2017","99.470887"
"912828MZ0","Note","5-Year","04/28/2010","04/30/2010","04/30/2015","99.813289"
"912795UV1","Bill","56-Day","04/28/2010","04/29/2010","06/24/2010","99.975889"
"912828NB2","Note","2-Year","04/27/2010","04/30/2010","04/30/2012","99.952608"
"912795US8","Bill","4-Week","04/27/2010","04/29/2010","05/27/2010","99.989889"
"912828MY3","Note","5-Year","04/26/2010","04/30/2010","04/15/2015","99.767648"
"912795U74","Bill","13-Week","04/26/2010","04/29/2010","07/29/2010","99.962083"
"912795W49","Bill","26-Week","04/26/2010","04/29/2010","10/28/2010","99.878667"
"912795UU3","Bill","56-Day","04/21/2010","04/22/2010","06/17/2010","99.976667"
"912795UR0","Bill","4-Week","04/20/2010","04/22/2010","05/20/2010","99.989111"
"912795UZ2","Bill","13-Week","04/19/2010","04/22/2010","07/22/2010","99.963347"
"912795UH2","Bill","26-Week","04/19/2010","04/22/2010","10/21/2010","99.888778"
"912795UT6","Bill","56-Day","04/14/2010","04/15/2010","06/10/2010","99.976667"
"912795UQ2","Bill","4-Week","04/13/2010","04/15/2010","05/13/2010","99.988722"
"912795UY5","Bill","13-Week","04/12/2010","04/15/2010","07/15/2010","99.960819"
"912795W31","Bill","26-Week","04/12/2010","04/15/2010","10/14/2010","99.878667"
"912810QE1","Bond","29-Year 10-Month","04/08/2010","04/15/2010","02/15/2040","97.692939"
"912828MP2","Note","9-Year 10-Month","04/07/2010","04/15/2010","02/15/2020","97.763192"
"912795U58","Bill","56-Day","04/07/2010","04/08/2010","06/03/2010","99.974333"
"912828MX5","Note","3-Year","04/06/2010","04/15/2010","04/15/2013","99.924368"
"912795U41","Bill","4-Week","04/06/2010","04/08/2010","05/06/2010","99.987556"
"912795VD0","Bill","52-Week","04/06/2010","04/08/2010","04/07/2011","99.509611"
"912828MF4","Note","9-Year 9-Month","04/05/2010","04/15/2010","01/15/2020","97.219605"
"912795UW9","Bill","13-Week","04/05/2010","04/08/2010","07/08/2010","99.955764"
"912795W23","Bill","26-Week","04/05/2010","04/08/2010","10/07/2010","99.866028"
"912795UM1","Bill","10-Day","04/01/2010","04/05/2010","04/15/2010","99.995278"
"912795US8","Bill","56-Day","03/31/2010","04/01/2010","05/27/2010","99.975111"
"912795Y54","Bill","18-Day","03/30/2010","04/01/2010","04/19/2010","99.992500"
"912795UP4","Bill","4-Week","03/30/2010","04/01/2010","04/29/2010","99.988333"
"912795U66","Bill","13-Week","03/29/2010","04/01/2010","07/01/2010","99.963347"
"912795VC2","Bill","26-Week","03/29/2010","04/01/2010","09/30/2010","99.878667"
"912828MV9","Note","7-Year","03/25/2010","03/31/2010","03/31/2017","99.232610"
"912828MW7","Note","5-Year","03/24/2010","03/31/2010","03/31/2015","99.510730"
"912795UR0","Bill","56-Day","03/24/2010","03/25/2010","05/20/2010","99.979778"
"912828MU1","Note","2-Year","03/23/2010","03/31/2010","03/31/2012","100.000000"
"912795UN9","Bill","4-Week","03/23/2010","03/25/2010","04/22/2010","99.991833"
"912795UV1","Bill","13-Week","03/22/2010","03/25/2010","06/24/2010","99.960819"
"912795U90","Bill","26-Week","03/22/2010","03/25/2010","09/23/2010","99.878667"
"912795UQ2","Bill","56-Day","03/17/2010","03/18/2010","05/13/2010","99.977444"
"912795UM1","Bill","4-Week","03/16/2010","03/18/2010","04/15/2010","99.989500"
"912795UU3","Bill","13-Week","03/15/2010","03/18/2010","06/17/2010","99.958292"
"912795VB4","Bill","26-Week","03/15/2010","03/18/2010","09/16/2010","99.878667"
"912810QE1","Bond","29-Year 11-Month","03/11/2010","03/15/2010","02/15/2040","99.128159"
"912828MP2","Note","9-Year 11-Month","03/10/2010","03/15/2010","02/15/2020","99.090493"
"912795U41","Bill","56-Day","03/10/2010","03/11/2010","05/06/2010","99.977444"
"912828MT4","Note","3-Year","03/09/2010","03/15/2010","03/15/2013","99.818589"
"912795U33","Bill","4-Week","03/09/2010","03/11/2010","04/08/2010","99.991444"
"912795V99","Bill","52-Week","03/09/2010","03/11/2010","03/10/2011","99.620833"
"912795UT6","Bill","13-Week","03/08/2010","03/11/2010","06/10/2010","99.962083"
"912795VA6","Bill","26-Week","03/08/2010","03/11/2010","09/09/2010","99.896361"
"912795UP4","Bill","56-Day","03/03/2010","03/04/2010","04/29/2010","99.980556"
"912795UL3","Bill","4-Week","03/02/2010","03/04/2010","04/01/2010","99.993778"
"912795U58","Bill","13-Week","03/01/2010","03/04/2010","06/03/2010","99.968403"
"912795V73","Bill","26-Week","03/01/2010","03/04/2010","09/02/2010","99.906472"
"912828MS6","Note","7-Year","02/25/2010","03/01/2010","02/28/2017","99.512216"
"912828MR8","Note","5-Year","02/24/2010","03/01/2010","02/28/2015","99.906254"
"912795UN9","Bill","56-Day","02/24/2010","02/25/2010","04/22/2010","99.984444"
"912828MQ0","Note","2-Year","02/23/2010","03/01/2010","02/29/2012","99.960486"
