"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796ED7","Bill","4-Week","10/07/2014","10/09/2014","11/06/2014","99.999222"
"912796DF3","Bill","13-Week","10/06/2014","10/09/2014","01/08/2015","99.996208"
"912796FC8","Bill","26-Week","10/06/2014","10/09/2014","04/09/2015","99.979778"
"912796EB1","Bill","4-Week","09/30/2014","10/02/2014","10/30/2014","99.998444"
"912796EM7","Bill","13-Week","09/29/2014","10/02/2014","01/02/2015","99.996167"
"912796DU0","Bill","26-Week","09/29/2014","10/02/2014","04/02/2015","99.979778"
"912828F21","Note","7-Year","09/25/2014","09/30/2014","09/30/2021","99.290865"
"912828F39","Note","5-Year","09/24/2014","09/30/2014","09/30/2019","99.761942"
"912828WV8","Note","1-Year 10-Month","09/24/2014","09/26/2014","07/31/2016","100.054264"
"912828F47","Note","2-Year","09/23/2014","09/30/2014","09/30/2016","99.823303"
"912796EA3","Bill","4-Week","09/23/2014","09/25/2014","10/23/2014","100.000000"
"912796EL9","Bill","13-Week","09/22/2014","09/25/2014","12/26/2014","99.997444"
"912796FA2","Bill","26-Week","09/22/2014","09/25/2014","03/26/2015","99.979778"
"912828WU0","Note","9-Year 10-Month","09/18/2014","09/30/2014","07/15/2024","95.721526"
"912796CF4","Bill","4-Week","09/16/2014","09/18/2014","10/16/2014","100.000000"
"912796EX3","Bill","52-Week","09/16/2014","09/18/2014","09/17/2015","99.878667"
"912796EK1","Bill","13-Week","09/15/2014","09/18/2014","12/18/2014","99.996208"
"912796EZ8","Bill","26-Week","09/15/2014","09/18/2014","03/19/2015","99.977250"
"912810RH3","Bond","29-Year 11-Month","09/11/2014","09/15/2014","08/15/2044","97.804086"
"912828D56","Note","9-Year 11-Month","09/10/2014","09/15/2014","08/15/2024","98.602787"
"912828D98","Note","3-Year","09/09/2014","09/15/2014","09/15/2017","99.805642"
"912796DZ9","Bill","4-Week","09/09/2014","09/11/2014","10/09/2014","99.999611"
"912796DB2","Bill","13-Week","09/08/2014","09/11/2014","12/11/2014","99.994944"
"912796EY1","Bill","26-Week","09/08/2014","09/11/2014","03/12/2015","99.977250"
"912796HP7","Bill","11-Day","09/03/2014","09/04/2014","09/15/2014","99.999236"
"912796DX4","Bill","4-Week","09/03/2014","09/04/2014","10/02/2014","99.998833"
"912796EG0","Bill","13-Week","09/02/2014","09/04/2014","12/04/2014","99.993681"
"912796DP1","Bill","26-Week","09/02/2014","09/04/2014","03/05/2015","99.974722"
"912828D72","Note","7-Year","08/28/2014","09/02/2014","08/31/2021","99.707997"
"912828D80","Note","5-Year","08/27/2014","09/02/2014","08/31/2019","99.899634"
"912828WV8","Note","1-Year 11-Month","08/27/2014","08/29/2014","07/31/2016","100.029221"
"912828D64","Note","2-Year","08/26/2014","09/02/2014","08/31/2016","99.940552"
"912796DW6","Bill","4-Week","08/26/2014","08/28/2014","09/25/2014","99.997667"
"912796EF2","Bill","13-Week","08/25/2014","08/28/2014","11/28/2014","99.992333"
"912796EW5","Bill","26-Week","08/25/2014","08/28/2014","02/26/2015","99.974722"
"912828C99","Note","4-Year 8-Month","08/21/2014","08/29/2014","04/15/2019","103.623896"
"912796CB3","Bill","4-Week","08/19/2014","08/21/2014","09/18/2014","99.997278"
"912796ET2","Bill","52-Week","08/19/2014","08/21/2014","08/20/2015","99.893833"
"912796EE5","Bill","13-Week","08/18/2014","08/21/2014","11/20/2014","99.992417"
"912796EV7","Bill","26-Week","08/18/2014","08/21/2014","02/19/2015","99.974722"
"912810RH3","Bond","30-Year","08/14/2014","08/15/2014","08/15/2044","98.105640"
"912828D56","Note","10-Year","08/13/2014","08/15/2014","08/15/2024","99.435107"
"912828D49","Note","3-Year","08/12/2014","08/15/2014","08/15/2017","99.855348"
"912796DV8","Bill","4-Week","08/12/2014","08/14/2014","09/11/2014","99.996889"
"912796CL1","Bill","13-Week","08/11/2014","08/14/2014","11/13/2014","99.992417"
"912796EU9","Bill","26-Week","08/11/2014","08/14/2014","02/12/2015","99.974722"
"912796DS5","Bill","4-Week","08/05/2014","08/07/2014","09/04/2014","99.998444"
"912796ED7","Bill","13-Week","08/04/2014","08/07/2014","11/06/2014","99.993681"
"912796DG1","Bill","26-Week","08/04/2014","08/07/2014","02/05/2015","99.974722"
"912828WV8","Note","2-Year","07/30/2014","07/31/2014","07/31/2016","100.000000"
