"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796EC9","Bill","13-Week","02/23/2015","02/26/2015","05/28/2015","99.994944"
"912796GB9","Bill","26-Week","02/23/2015","02/26/2015","08/27/2015","99.967139"
"912810RL4","Bond","30-Year","02/19/2015","02/27/2015","02/15/2045","97.329701"
"912796EZ8","Bill","4-Week","02/18/2015","02/19/2015","03/19/2015","99.999222"
"912796FJ3","Bill","13-Week","02/17/2015","02/19/2015","05/21/2015","99.996208"
"912796ET2","Bill","26-Week","02/17/2015","02/19/2015","08/20/2015","99.967139"
"912810RK6","Bond","30-Year","02/12/2015","02/17/2015","02/15/2045","98.748902"
"912828J27","Note","10-Year","02/11/2015","02/17/2015","02/15/2025","99.999892"
"912828H94","Note","3-Year","02/10/2015","02/17/2015","02/15/2018","99.852956"
"912796EY1","Bill","4-Week","02/10/2015","02/12/2015","03/12/2015","99.998833"
"912796FH7","Bill","13-Week","02/09/2015","02/12/2015","05/14/2015","99.994944"
"912796GA1","Bill","26-Week","02/09/2015","02/12/2015","08/13/2015","99.957028"
"912796DP1","Bill","4-Week","02/03/2015","02/05/2015","03/05/2015","99.998444"
"912796FV6","Bill","52-Week","02/03/2015","02/05/2015","02/04/2016","99.792722"
"912796FF1","Bill","13-Week","02/02/2015","02/05/2015","05/07/2015","99.996208"
"912796FY0","Bill","26-Week","02/02/2015","02/05/2015","08/06/2015","99.967139"
"912828H52","Note","5-Year","01/29/2015","02/02/2015","01/31/2020","99.816712"
"912828H86","Note","7-Year","01/29/2015","02/02/2015","01/31/2022","99.406401"
"912828H78","Note","2-Year","01/28/2015","02/02/2015","01/31/2017","99.920748"
"912828H60","Note","2-Year","01/28/2015","02/02/2015","01/31/2017","100.000000"
"912796EW5","Bill","4-Week","01/26/2015","01/29/2015","02/26/2015","99.998444"
"912796DY2","Bill","13-Week","01/26/2015","01/29/2015","04/30/2015","99.994944"
"912796FX2","Bill","26-Week","01/26/2015","01/29/2015","07/30/2015","99.962083"
"912828H45","Note","10-Year","01/22/2015","01/30/2015","01/15/2025","99.102886"
"912796EV7","Bill","4-Week","01/21/2015","01/22/2015","02/19/2015","99.999611"
"912796FE4","Bill","13-Week","01/20/2015","01/22/2015","04/23/2015","99.993681"
"912796EN5","Bill","26-Week","01/20/2015","01/22/2015","07/23/2015","99.962083"
"912810RJ9","Bond","29-Year 10-Month","01/14/2015","01/15/2015","11/15/2044","112.041418"
"912796EU9","Bill","4-Week","01/13/2015","01/15/2015","02/12/2015","99.998833"
"912828G38","Note","9-Year 10-Month","01/13/2015","01/15/2015","11/15/2024","102.850862"
"912796FD6","Bill","13-Week","01/12/2015","01/15/2015","04/16/2015","99.993681"
"912796FW4","Bill","26-Week","01/12/2015","01/15/2015","07/16/2015","99.957028"
"912828H37","Note","3-Year","01/12/2015","01/15/2015","01/15/2018","99.849449"
"912796DG1","Bill","4-Week","01/06/2015","01/08/2015","02/05/2015","99.999222"
"912796FP9","Bill","52-Week","01/06/2015","01/08/2015","01/07/2016","99.747222"
"912796FC8","Bill","13-Week","01/05/2015","01/08/2015","04/09/2015","99.992417"
"912796FT1","Bill","26-Week","01/05/2015","01/08/2015","07/09/2015","99.944389"
"912796ER6","Bill","4-Week","12/30/2014","01/02/2015","01/29/2015","99.998875"
"912796DU0","Bill","13-Week","12/29/2014","01/02/2015","04/02/2015","99.990000"
"912796FS3","Bill","26-Week","12/29/2014","01/02/2015","07/02/2015","99.934639"
"912828G87","Note","7-Year","12/24/2014","12/31/2014","12/31/2021","100.000000"
"912828G95","Note","5-Year","12/23/2014","12/31/2014","12/31/2019","99.456337"
"912796EQ8","Bill","4-Week","12/23/2014","12/26/2014","01/22/2015","99.999250"
"912828F70","Note","1-Year 10-Month","12/23/2014","12/26/2014","10/31/2016","99.893288"
"912828H29","Note","2-Year","12/22/2014","12/31/2014","12/31/2016","99.845361"
"912796FA2","Bill","13-Week","12/22/2014","12/26/2014","03/26/2015","99.986250"
"912796EJ4","Bill","26-Week","12/22/2014","12/26/2014","06/25/2015","99.922069"
"912828C99","Note","4-Year 4-Month","12/18/2014","12/31/2014","04/15/2019","100.174592"
"912796EP0","Bill","4-Week","12/16/2014","12/18/2014","01/15/2015","99.998444"
"912796EZ8","Bill","13-Week","12/15/2014","12/18/2014","03/19/2015","99.991153"
"912796FR5","Bill","26-Week","12/15/2014","12/18/2014","06/18/2015","99.944389"
"912810RJ9","Bond","29-Year 11-Month","12/11/2014","12/15/2014","11/15/2044","103.043970"
"912828G38","Note","9-Year 11-Month","12/10/2014","12/15/2014","11/15/2024","100.317269"
"912828G79","Note","3-Year","12/09/2014","12/15/2014","12/15/2017","99.805642"
"912796DF3","Bill","4-Week","12/09/2014","12/11/2014","01/08/2015","99.996889"
"912796FN4","Bill","52-Week","12/09/2014","12/11/2014","12/10/2015","99.787667"
"912796EY1","Bill","13-Week","12/08/2014","12/11/2014","03/12/2015","99.993681"
"912796FQ7","Bill","26-Week","12/08/2014","12/11/2014","06/11/2015","99.954500"
"912796EM7","Bill","4-Week","12/02/2014","12/04/2014","01/02/2015","99.997583"
"912796DP1","Bill","13-Week","12/01/2014","12/04/2014","03/05/2015","99.993681"
"912796FK0","Bill","26-Week","12/01/2014","12/04/2014","06/04/2015","99.962083"
"912828G53","Note","7-Year","11/26/2014","12/01/2014","11/30/2021","99.446691"
"912828G61","Note","5-Year","11/25/2014","12/01/2014","11/30/2019","99.545394"
"912796EL9","Bill","4-Week","11/25/2014","11/28/2014","12/26/2014","99.995333"
"912828F70","Note","1-Year 11-Month","11/25/2014","11/28/2014","10/31/2016","99.970737"
"912828G46","Note","2-Year","11/24/2014","12/01/2014","11/30/2016","99.916676"
"912796EW5","Bill","13-Week","11/24/2014","11/28/2014","02/26/2015","99.995000"
"912796EC9","Bill","26-Week","11/24/2014","11/28/2014","05/28/2015","99.964806"
"912828WU0","Note","9-Year 8-Month","11/20/2014","11/28/2014","07/15/2024","96.736675"
"912796EK1","Bill","4-Week","11/18/2014","11/20/2014","12/18/2014","99.997278"
"912796EV7","Bill","13-Week","11/17/2014","11/20/2014","02/19/2015","99.993681"
"912796FJ3","Bill","26-Week","11/17/2014","11/20/2014","05/21/2015","99.964611"
"912810RJ9","Bond","30-Year","11/13/2014","11/17/2014","11/15/2044","98.209695"
"912828G38","Note","10-Year","11/12/2014","11/17/2014","11/15/2024","98.981554"
"912796DB2","Bill","4-Week","11/12/2014","11/13/2014","12/11/2014","99.996500"
"912796FG9","Bill","52-Week","11/12/2014","11/13/2014","11/12/2015","99.858444"
"912828G20","Note","3-Year","11/10/2014","11/17/2014","11/15/2017","99.637993"
"912796EU9","Bill","13-Week","11/10/2014","11/13/2014","02/12/2015","99.993681"
"912796FH7","Bill","26-Week","11/10/2014","11/13/2014","05/14/2015","99.969667"
"912796EG0","Bill","4-Week","11/04/2014","11/06/2014","12/04/2014","99.997278"
"912796DG1","Bill","13-Week","11/03/2014","11/06/2014","02/05/2015","99.994944"
"912796FF1","Bill","26-Week","11/03/2014","11/06/2014","05/07/2015","99.969667"
"912828F96","Note","7-Year","10/30/2014","10/31/2014","10/31/2021","99.883043"
"912828F70","Note","2-Year","10/29/2014","10/31/2014","10/31/2016","100.000000"
"912828F62","Note","5-Year","10/29/2014","10/31/2014","10/31/2019","99.678995"
"912828F88","Note","2-Year","10/28/2014","10/31/2014","10/31/2016","99.900529"
"912796EF2","Bill","4-Week","10/28/2014","10/30/2014","11/28/2014","99.998389"
"912796ER6","Bill","13-Week","10/27/2014","10/30/2014","01/29/2015","99.994944"
"912796DY2","Bill","26-Week","10/27/2014","10/30/2014","04/30/2015","99.972194"
"912810RF7","Bond","29-Year 4-Month","10/23/2014","10/31/2014","02/15/2044","112.167585"
"912796EE5","Bill","4-Week","10/21/2014","10/23/2014","11/20/2014","99.997667"
"912796EQ8","Bill","13-Week","10/20/2014","10/23/2014","01/22/2015","99.994944"
"912796FE4","Bill","26-Week","10/20/2014","10/23/2014","04/23/2015","99.974722"
"912796CL1","Bill","4-Week","10/15/2014","10/16/2014","11/13/2014","99.998833"
"912796FB0","Bill","52-Week","10/15/2014","10/16/2014","10/15/2015","99.898889"
"912796EP0","Bill","13-Week","10/14/2014","10/16/2014","01/15/2015","99.997472"
"912796FD6","Bill","26-Week","10/14/2014","10/16/2014","04/16/2015","99.979778"
"912810RH3","Bond","29-Year 10-Month","10/09/2014","10/15/2014","08/15/2044","100.986092"
"912828D56","Note","9-Year 10-Month","10/08/2014","10/15/2014","08/15/2024","99.944558"
"912828F54","Note","3-Year","10/07/2014","10/15/2014","10/15/2017","99.649129"
