"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794K37","Bill","26-Week","10/25/1993","10/28/1993","04/28/1994",""
"912794H56","Bill","13-Week","10/18/1993","10/21/1993","01/20/1994",""
"912794K29","Bill","26-Week","10/18/1993","10/21/1993","04/21/1994",""
"912794L85","Bill","52-Week","10/14/1993","10/21/1993","10/20/1994",""
"912794H49","Bill","13-Week","10/12/1993","10/14/1993","01/13/1994",""
"912794J96","Bill","26-Week","10/12/1993","10/14/1993","04/14/1994",""
"912794H31","Bill","13-Week","10/04/1993","10/07/1993","01/06/1994",""
"912794J88","Bill","26-Week","10/04/1993","10/07/1993","04/07/1994",""
"912794H23","Bill","13-Week","09/27/1993","09/30/1993","12/30/1993",""
"912794J70","Bill","26-Week","09/27/1993","09/30/1993","03/31/1994",""
"912827M41","Note","5-Year","09/22/1993","09/30/1993","09/30/1998","99.648"
"912827M33","Note","2-Year","09/21/1993","09/30/1993","09/30/1995","99.876"
"912794G99","Bill","13-Week","09/20/1993","09/23/1993","12/23/1993",""
"912794J62","Bill","26-Week","09/20/1993","09/23/1993","03/24/1994",""
"912794L77","Bill","52-Week","09/16/1993","09/23/1993","09/22/1994",""
"912794E67","Bill","13-Week","09/13/1993","09/16/1993","12/16/1993",""
"912794J54","Bill","26-Week","09/13/1993","09/16/1993","03/17/1994",""
"912794G81","Bill","13-Week","09/07/1993","09/09/1993","12/09/1993",""
"912794J47","Bill","26-Week","09/07/1993","09/09/1993","03/10/1994",""
"912794G73","Bill","13-Week","08/30/1993","09/02/1993","12/02/1993",""
"912794J39","Bill","26-Week","08/30/1993","09/02/1993","03/03/1994",""
"912827M25","Note","5-Year","08/25/1993","08/31/1993","08/31/1998","99.473"
"912827L91","Note","2-Year","08/24/1993","08/31/1993","08/31/1995","99.876"
"912794G65","Bill","13-Week","08/23/1993","08/26/1993","11/26/1993",""
"912794J21","Bill","26-Week","08/23/1993","08/26/1993","02/24/1994",""
"912794L69","Bill","52-Week","08/19/1993","08/26/1993","08/25/1994",""
"912794E59","Bill","13-Week","08/16/1993","08/19/1993","11/18/1993",""
"912794H98","Bill","26-Week","08/16/1993","08/19/1993","02/17/1994",""
"912810EQ7","Bond","30-Year","08/12/1993","08/16/1993","08/15/2023",""
"912827L83","Note","10-Year","08/11/1993","08/16/1993","08/15/2003",""
"912827L75","Note","3-Year","08/10/1993","08/16/1993","08/15/1996",""
"912794G57","Bill","13-Week","08/09/1993","08/12/1993","11/12/1993",""
"912794H80","Bill","26-Week","08/09/1993","08/12/1993","02/10/1994",""
"912794G40","Bill","13-Week","08/02/1993","08/05/1993","11/04/1993",""
"912794H72","Bill","26-Week","08/02/1993","08/05/1993","02/03/1994",""
"912827L67","Note","5-Year","07/28/1993","08/02/1993","07/31/1998","100.000"
"912827L59","Note","2-Year","07/27/1993","08/02/1993","07/31/1995","99.981"
"912794G32","Bill","13-Week","07/26/1993","07/29/1993","10/28/1993",""
"912794H64","Bill","26-Week","07/26/1993","07/29/1993","01/27/1994",""
"912794L51","Bill","52-Week","07/22/1993","07/29/1993","07/28/1994",""
"912794E42","Bill","13-Week","07/19/1993","07/22/1993","10/21/1993",""
"912794H56","Bill","26-Week","07/19/1993","07/22/1993","01/20/1994",""
"912794G24","Bill","13-Week","07/12/1993","07/15/1993","10/14/1993",""
"912794H49","Bill","26-Week","07/12/1993","07/15/1993","01/13/1994",""
"912794F90","Bill","13-Week","07/06/1993","07/08/1993","10/07/1993",""
"912794H31","Bill","26-Week","07/06/1993","07/08/1993","01/06/1994",""
"912794F82","Bill","13-Week","06/28/1993","07/01/1993","09/30/1993",""
"912794H23","Bill","26-Week","06/28/1993","07/01/1993","12/30/1993",""
"912794L44","Bill","52-Week","06/24/1993","07/01/1993","06/30/1994",""
"912827L42","Note","5-Year","06/23/1993","06/30/1993","06/30/1998","99.543"
"912827L34","Note","2-Year","06/22/1993","06/30/1993","06/30/1995","99.933"
"912794E34","Bill","13-Week","06/21/1993","06/24/1993","09/23/1993",""
"912794G99","Bill","26-Week","06/21/1993","06/24/1993","12/23/1993",""
"912794F74","Bill","13-Week","06/14/1993","06/17/1993","09/16/1993",""
"912794E67","Bill","26-Week","06/14/1993","06/17/1993","12/16/1993",""
"912794F66","Bill","13-Week","06/07/1993","06/10/1993","09/09/1993",""
"912794G81","Bill","26-Week","06/07/1993","06/10/1993","12/09/1993",""
"912794D50","Bill","13-Day","06/02/1993","06/04/1993","06/17/1993",""
"912794F58","Bill","13-Week","06/01/1993","06/03/1993","09/02/1993",""
"912794G73","Bill","26-Week","06/01/1993","06/03/1993","12/02/1993",""
"912794K86","Bill","52-Week","05/27/1993","06/03/1993","06/02/1994",""
"912827L26","Note","5-Year","05/26/1993","06/01/1993","05/31/1998","99.935"
"912827K92","Note","2-Year","05/25/1993","06/01/1993","05/31/1995","99.915"
"912794E26","Bill","13-Week","05/24/1993","05/27/1993","08/26/1993",""
"912794G65","Bill","26-Week","05/24/1993","05/27/1993","11/26/1993",""
"912794F41","Bill","13-Week","05/17/1993","05/20/1993","08/19/1993",""
"912794E59","Bill","26-Week","05/17/1993","05/20/1993","11/18/1993",""
"912794E34","Bill","129-Day","05/13/1993","05/17/1993","09/23/1993",""
"912810EP9","Bond","29-Year 9-Month","05/13/1993","05/17/1993","02/15/2023",""
