"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796VP1","Bill","8-Week","06/06/2019","06/11/2019","08/06/2019","99.642222"
"912796SG5","Bill","13-Week","06/03/2019","06/06/2019","09/05/2019","99.418611"
"912796RN1","Bill","26-Week","06/03/2019","06/06/2019","12/05/2019","98.859972"
"912796VJ5","Bill","4-Week","05/30/2019","06/04/2019","07/02/2019","99.818778"
"912796VN6","Bill","8-Week","05/30/2019","06/04/2019","07/30/2019","99.637556"
"9128286Q8","Note","1-Year 11-Month","05/29/2019","05/31/2019","04/30/2021","99.997198"
"9128286X3","Note","7-Year","05/29/2019","05/31/2019","05/31/2026","99.877109"
"9128286V7","Note","2-Year","05/28/2019","05/31/2019","05/31/2021","100.000000"
"912828XT2","Note","5-Year","05/28/2019","05/31/2019","05/31/2024","99.692719"
"912796SF7","Bill","13-Week","05/28/2019","05/30/2019","08/29/2019","99.416083"
"912796SU4","Bill","26-Week","05/28/2019","05/30/2019","11/29/2019","98.820667"
"9128285W6","Note","9-Year 8-Month","05/23/2019","05/31/2019","01/15/2029","103.554563"
"912796VH9","Bill","4-Week","05/23/2019","05/28/2019","06/25/2019","99.818389"
"912796VM8","Bill","8-Week","05/23/2019","05/28/2019","07/23/2019","99.637556"
"912796SR1","Bill","52-Week","05/21/2019","05/23/2019","05/21/2020","97.694667"
"912796SE0","Bill","13-Week","05/20/2019","05/23/2019","08/22/2019","99.409764"
"912796ST7","Bill","26-Week","05/20/2019","05/23/2019","11/21/2019","98.817000"
"912796VG1","Bill","4-Week","05/16/2019","05/21/2019","06/18/2019","99.816056"
"912796VL0","Bill","8-Week","05/16/2019","05/21/2019","07/16/2019","99.633667"
"912796QV4","Bill","13-Week","05/13/2019","05/16/2019","08/15/2019","99.403444"
"912796SS9","Bill","26-Week","05/13/2019","05/16/2019","11/14/2019","98.809417"
"912810SH2","Bond","30-Year","05/09/2019","05/15/2019","05/15/2049","99.660573"
"912796VF3","Bill","4-Week","05/09/2019","05/14/2019","06/11/2019","99.814500"
"912796VK2","Bill","8-Week","05/09/2019","05/14/2019","07/09/2019","99.629778"
"9128286T2","Note","10-Year","05/08/2019","05/15/2019","05/15/2029","99.083877"
