"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794CC6","Bill","26-Week","11/15/1982","11/18/1982","05/19/1983",""
"912794BY9","Bill","73-Day","11/12/1982","11/15/1982","01/27/1983",""
"912810DB1","Bond","30-Year","11/09/1982","11/15/1982","11/15/2012",""
"912794CJ1","Bill","13-Week","11/08/1982","11/12/1982","02/10/1983",""
"912794CU6","Bill","26-Week","11/08/1982","11/12/1982","05/12/1983",""
"912827NV0","Note","10-Year","11/04/1982","11/15/1982","11/15/1992",""
"912827NU2","Note","3-Year","11/03/1982","11/15/1982","11/15/1985",""
"912794CH5","Bill","13-Week","11/01/1982","11/04/1982","02/03/1983",""
"912794CT9","Bill","26-Week","11/01/1982","11/04/1982","05/05/1983",""
"912794DE1","Bill","52-Week","10/28/1982","11/04/1982","11/03/1983",""
"912794BY9","Bill","13-Week","10/25/1982","10/28/1982","01/27/1983",""
"912794CS1","Bill","26-Week","10/25/1982","10/28/1982","04/28/1983",""
"912827NT5","Note","2-Year","10/20/1982","11/01/1982","10/31/1984",""
"912794CG7","Bill","13-Week","10/18/1982","10/21/1982","01/20/1983",""
"912794CB8","Bill","26-Week","10/18/1982","10/21/1982","04/21/1983",""
"912794CF9","Bill","13-Week","10/12/1982","10/14/1982","01/13/1983",""
"912794CR3","Bill","26-Week","10/12/1982","10/14/1982","04/14/1983",""
"912794CE2","Bill","13-Week","10/04/1982","10/07/1982","01/06/1983",""
"912794CQ5","Bill","26-Week","10/04/1982","10/07/1982","04/07/1983",""
"912794DD3","Bill","52-Week","09/30/1982","10/07/1982","10/06/1983",""
"912794BC7","Bill","13-Week","09/27/1982","09/30/1982","12/30/1982",""
"912794CP7","Bill","26-Week","09/27/1982","09/30/1982","03/31/1983",""
"912810DA3","Bond","20-Year 1-Month","09/23/1982","09/29/1982","11/15/2002",""
"912827NS7","Note","7-Year","09/22/1982","09/29/1982","10/15/1989",""
"912827NR9","Note","4-Year","09/21/1982","09/30/1982","09/30/1986",""
"912794BX1","Bill","13-Week","09/20/1982","09/23/1982","12/23/1982",""
"912794CA0","Bill","26-Week","09/20/1982","09/23/1982","03/24/1983",""
"912827LC4","Note","2-Year","09/15/1982","09/30/1982","09/30/1984",""
"912794BW3","Bill","13-Week","09/13/1982","09/16/1982","12/16/1982",""
"912794CN2","Bill","26-Week","09/13/1982","09/16/1982","03/17/1983",""
"912794BV5","Bill","13-Week","09/07/1982","09/09/1982","12/09/1982",""
"912794CM4","Bill","26-Week","09/07/1982","09/09/1982","03/10/1983",""
"912794DC5","Bill","52-Week","09/02/1982","09/09/1982","09/08/1983",""
"912794BL7","Bill","13-Day","09/01/1982","09/03/1982","09/16/1982",""
"912827NP3","Note","5-Year 2-Month","08/31/1982","09/07/1982","11/15/1987",""
"912794BB9","Bill","13-Week","08/30/1982","09/02/1982","12/02/1982",""
"912794CL6","Bill","26-Week","08/30/1982","09/02/1982","03/03/1983",""
"912827NN8","Note","2-Year","08/25/1982","08/31/1982","08/31/1984",""
"912794BU7","Bill","13-Week","08/23/1982","08/26/1982","11/26/1982",""
"912794BZ6","Bill","26-Week","08/23/1982","08/26/1982","02/24/1983",""
"912794BT0","Bill","13-Week","08/16/1982","08/19/1982","11/18/1982",""
"912794CK8","Bill","26-Week","08/16/1982","08/19/1982","02/17/1983",""
"912794BS2","Bill","13-Week","08/09/1982","08/12/1982","11/12/1982",""
"912794CJ1","Bill","26-Week","08/09/1982","08/12/1982","02/10/1983",""
"912794DB7","Bill","52-Week","08/05/1982","08/12/1982","08/11/1983",""
"912827NE8","Note","9-Year 9-Month","08/04/1982","08/16/1982","05/15/1992",""
"912827NM0","Note","3-Year","08/03/1982","08/16/1982","08/15/1985",""
"912794BA1","Bill","13-Week","08/02/1982","08/05/1982","11/04/1982",""
"912794CH5","Bill","26-Week","08/02/1982","08/05/1982","02/03/1983",""
"912794BL7","Bill","43-Day","07/29/1982","08/04/1982","09/16/1982",""
"912794BR4","Bill","13-Week","07/26/1982","07/29/1982","10/28/1982",""
"912794BY9","Bill","26-Week","07/26/1982","07/29/1982","01/27/1983",""
"912827NL2","Note","2-Year","07/21/1982","08/02/1982","07/31/1984",""
"912794BQ6","Bill","13-Week","07/19/1982","07/22/1982","10/21/1982",""
"912794CG7","Bill","26-Week","07/19/1982","07/22/1982","01/20/1983",""
"912794BP8","Bill","13-Week","07/12/1982","07/15/1982","10/14/1982",""
"912794CF9","Bill","26-Week","07/12/1982","07/15/1982","01/13/1983",""
"912794DA9","Bill","52-Week","07/08/1982","07/15/1982","07/14/1983",""
"912794AZ7","Bill","13-Week","07/06/1982","07/08/1982","10/07/1982",""
"912794CE2","Bill","26-Week","07/06/1982","07/08/1982","01/06/1983",""
"912827NK4","Note","7-Year","07/01/1982","07/08/1982","07/15/1989",""
"912827NJ7","Note","4-Year","06/29/1982","07/06/1982","06/30/1986",""
"912794BN3","Bill","13-Week","06/28/1982","07/01/1982","09/30/1982",""
"912794BC7","Bill","26-Week","06/28/1982","07/01/1982","12/30/1982",""
"912794BM5","Bill","13-Week","06/21/1982","06/24/1982","09/23/1982",""
"912794BX1","Bill","26-Week","06/21/1982","06/24/1982","12/23/1982",""
"912827NH1","Note","2-Year","06/16/1982","06/30/1982","06/30/1984",""
"912794BL7","Bill","13-Week","06/14/1982","06/17/1982","09/16/1982",""
"912794BW3","Bill","26-Week","06/14/1982","06/17/1982","12/16/1982",""
"912794CD4","Bill","52-Week","06/10/1982","06/17/1982","06/16/1983",""
"912794AY0","Bill","13-Week","06/07/1982","06/10/1982","09/09/1982",""
