"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127964Q9","Bill","8-Week","09/03/2020","09/08/2020","11/03/2020","99.984444"
"9127965D7","Bill","105-Day","09/02/2020","09/08/2020","12/22/2020","99.966458"
"912796B73","Bill","154-Day","09/02/2020","09/08/2020","02/09/2021","99.948667"
"9127962R9","Bill","42-Day","09/01/2020","09/03/2020","10/15/2020","99.989500"
"912796TY5","Bill","119-Day","09/01/2020","09/03/2020","12/31/2020","99.961986"
"912796TU3","Bill","13-Week","08/31/2020","09/03/2020","12/03/2020","99.973458"
"9127964F3","Bill","26-Week","08/31/2020","09/03/2020","03/04/2021","99.941861"
"9127964A4","Bill","4-Week","08/27/2020","09/01/2020","09/29/2020","99.993778"
"9127964K2","Bill","8-Week","08/27/2020","09/01/2020","10/27/2020","99.986000"
"91282CAH4","Note","7-Year","08/27/2020","08/31/2020","08/31/2027","99.869553"
"9127965C9","Bill","105-Day","08/26/2020","09/01/2020","12/15/2020","99.970833"
