"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912828VU1","Note","2-Year","08/27/2013","09/03/2013","08/31/2015","99.978190"
"912796BB4","Bill","14-Day","08/27/2013","08/29/2013","09/12/2013","99.998639"
"912796BC2","Bill","4-Week","08/27/2013","08/29/2013","09/26/2013","99.996889"
"912796BM0","Bill","13-Week","08/26/2013","08/29/2013","11/29/2013","99.989778"
"912796CA5","Bill","26-Week","08/26/2013","08/29/2013","02/27/2014","99.967139"
"912828UX6","Note","4-Year 8-Month","08/22/2013","08/30/2013","04/15/2018","102.179146"
"9127957K1","Bill","4-Week","08/20/2013","08/22/2013","09/19/2013","99.996500"
"912796BX6","Bill","52-Week","08/20/2013","08/22/2013","08/21/2014","99.863500"
"912796BL2","Bill","13-Week","08/19/2013","08/22/2013","11/21/2013","99.987361"
"912796BZ1","Bill","26-Week","08/19/2013","08/22/2013","02/20/2014","99.962083"
"912796AZ2","Bill","21-Day","08/13/2013","08/15/2013","09/05/2013","99.996500"
"912796BB4","Bill","4-Week","08/13/2013","08/15/2013","09/12/2013","99.995722"
"912796AE9","Bill","13-Week","08/12/2013","08/15/2013","11/14/2013","99.986097"
"912796BY4","Bill","26-Week","08/12/2013","08/15/2013","02/13/2014","99.962083"
"912810RC4","Bond","30-Year","08/08/2013","08/15/2013","08/15/2043","99.510318"
"912828VS6","Note","10-Year","08/07/2013","08/15/2013","08/15/2023","98.950326"
"912828VR8","Note","3-Year","08/06/2013","08/15/2013","08/15/2016","99.982197"
"912796AZ2","Bill","4-Week","08/06/2013","08/08/2013","09/05/2013","99.996500"
"912796BK4","Bill","13-Week","08/05/2013","08/08/2013","11/07/2013","99.989889"
"912796AR0","Bill","26-Week","08/05/2013","08/08/2013","02/06/2014","99.962083"
"912796AY5","Bill","4-Week","07/30/2013","08/01/2013","08/29/2013","99.997667"
"912796BH1","Bill","13-Week","07/29/2013","08/01/2013","10/31/2013","99.992417"
"912796BW8","Bill","26-Week","07/29/2013","08/01/2013","01/30/2014","99.967139"
"912828VP2","Note","7-Year","07/25/2013","07/31/2013","07/31/2020","99.831111"
"912828VQ0","Note","5-Year","07/24/2013","07/31/2013","07/31/2018","99.831599"
"912828VN7","Note","2-Year","07/23/2013","07/31/2013","07/31/2015","99.828720"
"9127957E5","Bill","4-Week","07/23/2013","07/25/2013","08/22/2013","99.998444"
"912796BT5","Bill","52-Week","07/23/2013","07/25/2013","07/24/2014","99.883722"
"912796BG3","Bill","13-Week","07/22/2013","07/25/2013","10/24/2013","99.991153"
"912796BV0","Bill","26-Week","07/22/2013","07/25/2013","01/23/2014","99.964611"
"912828VM9","Note","10-Year","07/18/2013","07/31/2013","07/15/2023","100.004056"
"912796AX7","Bill","4-Week","07/16/2013","07/18/2013","08/15/2013","99.998444"
"912795Z87","Bill","13-Week","07/15/2013","07/18/2013","10/17/2013","99.989889"
"912796BU2","Bill","26-Week","07/15/2013","07/18/2013","01/16/2014","99.964611"
"912810RB6","Bond","29-Year 10-Month","07/11/2013","07/15/2013","05/15/2043","85.814558"
"912828VB3","Note","9-Year 10-Month","07/10/2013","07/15/2013","05/15/2023","92.085831"
"912828VL1","Note","3-Year","07/09/2013","07/15/2013","07/15/2016","99.721515"
"912796AV1","Bill","4-Week","07/09/2013","07/11/2013","08/08/2013","99.998056"
"912796BF5","Bill","13-Week","07/08/2013","07/11/2013","10/10/2013","99.988625"
"912796AQ2","Bill","26-Week","07/08/2013","07/11/2013","01/09/2014","99.962083"
"912796AU3","Bill","4-Week","07/02/2013","07/05/2013","08/01/2013","99.998875"
"912796BD0","Bill","13-Week","07/01/2013","07/05/2013","10/03/2013","99.987500"
"912796BS7","Bill","26-Week","07/01/2013","07/05/2013","01/02/2014","99.957264"
"912828VJ6","Note","7-Year","06/27/2013","07/01/2013","06/30/2020","99.628563"
"912828VK3","Note","5-Year","06/26/2013","07/01/2013","06/30/2018","99.476843"
"912828VH0","Note","2-Year","06/25/2013","07/01/2013","06/30/2015","99.890734"
"9127957A3","Bill","4-Week","06/25/2013","06/27/2013","07/25/2013","99.997667"
"912796BP3","Bill","52-Week","06/25/2013","06/27/2013","06/26/2014","99.838222"
"912796BC2","Bill","13-Week","06/24/2013","06/27/2013","09/26/2013","99.984833"
"912796BR9","Bill","26-Week","06/24/2013","06/27/2013","12/26/2013","99.946917"
"912810RA8","Bond","29-Year 8-Month","06/20/2013","06/28/2013","02/15/2043","81.754227"
"912796AT6","Bill","4-Week","06/18/2013","06/20/2013","07/18/2013","99.996500"
"9127957K1","Bill","13-Week","06/17/2013","06/20/2013","09/19/2013","99.988625"
"912796BQ1","Bill","26-Week","06/17/2013","06/20/2013","12/19/2013","99.962083"
"912810RB6","Bond","29-Year 11-Month","06/13/2013","06/17/2013","05/15/2043","90.978135"
"912828VB3","Note","9-Year 11-Month","06/12/2013","06/17/2013","05/15/2023","95.933134"
"912828VG2","Note","3-Year","06/11/2013","06/17/2013","06/15/2016","99.759878"
"912796AS8","Bill","4-Week","06/11/2013","06/13/2013","07/11/2013","99.996889"
"912796BB4","Bill","13-Week","06/10/2013","06/13/2013","09/12/2013","99.988625"
"912796AK5","Bill","26-Week","06/10/2013","06/13/2013","12/12/2013","99.959556"
"912796AN9","Bill","4-Week","06/04/2013","06/06/2013","07/05/2013","99.996778"
"912796AZ2","Bill","13-Week","06/03/2013","06/06/2013","09/05/2013","99.988625"
"912796BN8","Bill","26-Week","06/03/2013","06/06/2013","12/05/2013","99.959556"
"912796ES4","Bill","13-Day","06/03/2013","06/04/2013","06/17/2013","99.998194"
"912828VF4","Note","7-Year","05/30/2013","05/31/2013","05/31/2020","99.198680"
"912828VE7","Note","5-Year","05/29/2013","05/31/2013","05/31/2018","99.781333"
"9127956W6","Bill","4-Week","05/29/2013","05/30/2013","06/27/2013","99.997667"
"912796BJ7","Bill","52-Week","05/29/2013","05/30/2013","05/29/2014","99.863500"
"912828VD9","Note","2-Year","05/28/2013","05/31/2013","05/31/2015","99.934233"
"912796AY5","Bill","13-Week","05/28/2013","05/30/2013","08/29/2013","99.988625"
"912796BM0","Bill","26-Week","05/28/2013","05/30/2013","11/29/2013","99.959333"
"912828UH1","Note","9-Year 8-Month","05/23/2013","05/31/2013","01/15/2023","104.272695"
"912796AM1","Bill","4-Week","05/21/2013","05/23/2013","06/20/2013","99.997278"
"9127957E5","Bill","13-Week","05/20/2013","05/23/2013","08/22/2013","99.988625"
"912796BL2","Bill","26-Week","05/20/2013","05/23/2013","11/21/2013","99.957028"
"912796AL3","Bill","4-Week","05/14/2013","05/16/2013","06/13/2013","99.999222"
"912796AX7","Bill","13-Week","05/13/2013","05/16/2013","08/15/2013","99.988625"
"912796AE9","Bill","26-Week","05/13/2013","05/16/2013","11/14/2013","99.959556"
"912810RB6","Bond","30-Year","05/09/2013","05/15/2013","05/15/2043","97.927211"
"912828VB3","Note","10-Year","05/08/2013","05/15/2013","05/15/2023","99.453420"
"912828VC1","Note","3-Year","05/07/2013","05/15/2013","05/15/2016","99.689924"
"912796AJ8","Bill","4-Week","05/07/2013","05/09/2013","06/06/2013","100.000000"
"912796AV1","Bill","13-Week","05/06/2013","05/09/2013","08/08/2013","99.989889"
"912796BK4","Bill","26-Week","05/06/2013","05/09/2013","11/07/2013","99.962083"
"9127956R7","Bill","4-Week","04/30/2013","05/02/2013","05/30/2013","99.998056"
"912796BE8","Bill","52-Week","04/30/2013","05/02/2013","05/01/2014","99.893833"
"912796AU3","Bill","13-Week","04/29/2013","05/02/2013","08/01/2013","99.987361"
"912796BH1","Bill","26-Week","04/29/2013","05/02/2013","10/31/2013","99.959556"
"912828VA5","Note","7-Year","04/25/2013","04/30/2013","04/30/2020","99.798822"
"912828UZ1","Note","5-Year","04/24/2013","04/30/2013","04/30/2018","99.583182"
"912828UY4","Note","2-Year","04/23/2013","04/30/2013","04/30/2015","99.784628"
"912796AH2","Bill","4-Week","04/23/2013","04/25/2013","05/23/2013","99.996500"
"9127957A3","Bill","13-Week","04/22/2013","04/25/2013","07/25/2013","99.987361"
"912796BG3","Bill","26-Week","04/22/2013","04/25/2013","10/24/2013","99.957028"
"912828UX6","Note","5-Year","04/18/2013","04/30/2013","04/15/2018","107.820710"
"912796AG4","Bill","4-Week","04/16/2013","04/18/2013","05/16/2013","99.996111"
"912796AT6","Bill","13-Week","04/15/2013","04/18/2013","07/18/2013","99.986097"
"912795Z87","Bill","26-Week","04/15/2013","04/18/2013","10/17/2013","99.954500"
"912810QZ4","Bond","29-Year 10-Month","04/11/2013","04/15/2013","02/15/2043","102.487803"
"912828UN8","Note","9-Year 10-Month","04/10/2013","04/15/2013","02/15/2023","101.839163"
