"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912828U81","Note","5-Year","12/28/2016","01/03/2017","12/31/2021","99.730736"
"912828T75","Note","1-Year 10-Month","12/28/2016","12/30/2016","10/31/2018","100.001782"
"912828U99","Note","2-Year","12/27/2016","01/03/2017","12/31/2018","99.941124"
"912796KE8","Bill","4-Week","12/27/2016","12/29/2016","01/26/2017","99.962278"
"912796JJ9","Bill","13-Week","12/27/2016","12/29/2016","03/30/2017","99.859708"
"912796LF4","Bill","26-Week","12/27/2016","12/29/2016","06/29/2017","99.666333"
"912828Q60","Note","4-Year 4-Month","12/22/2016","12/30/2016","04/15/2021","102.005809"
"912796KD0","Bill","4-Week","12/20/2016","12/22/2016","01/19/2017","99.961889"
"912796KP3","Bill","13-Week","12/19/2016","12/22/2016","03/23/2017","99.869819"
"912796JX8","Bill","26-Week","12/19/2016","12/22/2016","06/22/2017","99.673917"
"912796KC2","Bill","4-Week","12/13/2016","12/15/2016","01/12/2017","99.962667"
"912810RU4","Bond","29-Year 11-Month","12/13/2016","12/15/2016","11/15/2046","94.656663"
"912796KN8","Bill","13-Week","12/12/2016","12/15/2016","03/16/2017","99.866028"
"912796LE7","Bill","26-Week","12/12/2016","12/15/2016","06/15/2017","99.673917"
"912828U73","Note","3-Year","12/12/2016","12/15/2016","12/15/2019","99.774758"
"912828U24","Note","9-Year 11-Month","12/12/2016","12/15/2016","11/15/2026","95.758350"
"912796HV4","Bill","4-Week","12/06/2016","12/08/2016","01/05/2017","99.973556"
"912796LB3","Bill","52-Week","12/06/2016","12/08/2016","12/07/2017","99.160778"
"912796KM0","Bill","13-Week","12/05/2016","12/08/2016","03/09/2017","99.876139"
"912796LD9","Bill","26-Week","12/05/2016","12/08/2016","06/08/2017","99.689083"
"912796KA6","Bill","4-Week","11/29/2016","12/01/2016","12/29/2016","99.971611"
"912796JE0","Bill","13-Week","11/28/2016","12/01/2016","03/02/2017","99.876139"
"912796LA5","Bill","26-Week","11/28/2016","12/01/2016","06/01/2017","99.691611"
"912828U57","Note","7-Year","11/23/2016","11/30/2016","11/30/2023","99.419378"
"912828U65","Note","5-Year","11/22/2016","11/30/2016","11/30/2021","99.952337"
"912796JZ3","Bill","4-Week","11/22/2016","11/25/2016","12/22/2016","99.974500"
"912828T75","Note","1-Year 11-Month","11/22/2016","11/25/2016","10/31/2018","100.001890"
"912828U40","Note","2-Year","11/21/2016","11/30/2016","11/30/2018","99.832281"
"912796KJ7","Bill","13-Week","11/21/2016","11/25/2016","02/23/2017","99.880000"
"912796JT7","Bill","26-Week","11/21/2016","11/25/2016","05/25/2017","99.695819"
"912828S50","Note","9-Year 8-Month","11/17/2016","11/30/2016","07/15/2026","98.390349"
"912796JY6","Bill","4-Week","11/15/2016","11/17/2016","12/15/2016","99.976278"
"912796KH1","Bill","13-Week","11/14/2016","11/17/2016","02/16/2017","99.869819"
"912796KZ1","Bill","26-Week","11/14/2016","11/17/2016","05/18/2017","99.684028"
"912810RU4","Bond","30-Year","11/10/2016","11/15/2016","11/15/2046","99.461607"
"912828U24","Note","10-Year","11/09/2016","11/15/2016","11/15/2026","99.819726"
"912828U32","Note","3-Year","11/08/2016","11/15/2016","11/15/2019","99.899821"
"912796HU6","Bill","4-Week","11/08/2016","11/10/2016","12/08/2016","99.979000"
"912796KX6","Bill","52-Week","11/08/2016","11/10/2016","11/09/2017","99.297278"
"912796KG3","Bill","13-Week","11/07/2016","11/10/2016","02/09/2017","99.893833"
