"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"91282CEP2","Note","9-Year 11-Month","06/08/2022","06/15/2022","05/15/2032","98.677928"
"912796YD5","Bill","119-Day","06/08/2022","06/14/2022","10/11/2022","99.500861"
"91282CEU1","Note","3-Year","06/07/2022","06/15/2022","06/15/2025","99.851689"
"912796M71","Bill","13-Week","06/06/2022","06/09/2022","09/08/2022","99.689083"
"912796X61","Bill","26-Week","06/06/2022","06/09/2022","12/08/2022","99.135500"
"912796W88","Bill","4-Week","06/02/2022","06/07/2022","07/05/2022","99.933111"
"912796X46","Bill","8-Week","06/02/2022","06/07/2022","08/02/2022","99.838222"
"912796YC7","Bill","119-Day","06/01/2022","06/07/2022","10/04/2022","99.540528"
"912796T66","Bill","13-Week","05/31/2022","06/02/2022","09/01/2022","99.716889"
"912796P94","Bill","26-Week","05/31/2022","06/02/2022","12/01/2022","99.201222"
"912796W39","Bill","4-Week","05/26/2022","05/31/2022","06/28/2022","99.942444"
"912796X38","Bill","8-Week","05/26/2022","05/31/2022","07/26/2022","99.857667"
"91282CES6","Note","7-Year","05/26/2022","05/31/2022","05/31/2029","99.829306"
"912796XX2","Bill","119-Day","05/25/2022","05/31/2022","09/27/2022","99.576889"
"91282CET4","Note","5-Year","05/25/2022","05/31/2022","05/31/2027","99.484571"
"91282CEL1","Note","1-Year 11-Month","05/25/2022","05/27/2022","04/30/2024","99.854908"
"91282CER8","Note","2-Year","05/24/2022","05/31/2022","05/31/2024","99.963167"
"912796T58","Bill","13-Week","05/23/2022","05/26/2022","08/25/2022","99.732056"
"912796W70","Bill","26-Week","05/23/2022","05/26/2022","11/25/2022","99.222250"
"91282CDX6","Note","9-Year 8-Month","05/19/2022","05/31/2022","01/15/2032","102.616800"
"912796W21","Bill","4-Week","05/19/2022","05/24/2022","06/21/2022","99.950222"
"912796X20","Bill","8-Week","05/19/2022","05/24/2022","07/19/2022","99.860000"
"912810TH1","Bond","20-Year","05/18/2022","05/31/2022","05/15/2042","99.416025"
"912796XW4","Bill","119-Day","05/18/2022","05/24/2022","09/20/2022","99.586806"
"912796W47","Bill","52-Week","05/18/2022","05/19/2022","05/18/2023","97.876667"
"912796T41","Bill","13-Week","05/16/2022","05/19/2022","08/18/2022","99.734583"
"912796W62","Bill","26-Week","05/16/2022","05/19/2022","11/17/2022","99.246722"
"912796V97","Bill","4-Week","05/12/2022","05/17/2022","06/14/2022","99.953333"
"912796W96","Bill","8-Week","05/12/2022","05/17/2022","07/12/2022","99.882556"
"912810TG3","Bond","30-Year","05/12/2022","05/16/2022","05/15/2052","97.596896"
"912796XV6","Bill","119-Day","05/11/2022","05/17/2022","09/13/2022","99.616556"
"91282CEP2","Note","10-Year","05/11/2022","05/16/2022","05/15/2032","99.414646"
"91282CEQ0","Note","3-Year","05/10/2022","05/16/2022","05/15/2025","99.831427"
"912796L64","Bill","13-Week","05/09/2022","05/12/2022","08/11/2022","99.772500"
"912796W54","Bill","26-Week","05/09/2022","05/12/2022","11/10/2022","99.299806"
"912796V89","Bill","4-Week","05/05/2022","05/10/2022","06/07/2022","99.961889"
"912796W88","Bill","8-Week","05/05/2022","05/10/2022","07/05/2022","99.889556"
"912796XU8","Bill","119-Day","05/04/2022","05/10/2022","09/06/2022","99.595069"
"912796S67","Bill","13-Week","05/02/2022","05/05/2022","08/04/2022","99.769972"
"912796N96","Bill","26-Week","05/02/2022","05/05/2022","11/03/2022","99.282111"
"912796V30","Bill","4-Week","04/28/2022","05/03/2022","05/31/2022","99.962667"
"912796W39","Bill","8-Week","04/28/2022","05/03/2022","06/28/2022","99.889556"
"91282CEM9","Note","7-Year","04/28/2022","05/02/2022","04/30/2029","99.792275"
"912796XP9","Bill","119-Day","04/27/2022","05/03/2022","08/30/2022","99.633083"
"91282CEL1","Note","2-Year","04/27/2022","05/02/2022","04/30/2024","99.999991"
"91282CEN7","Note","5-Year","04/27/2022","05/02/2022","04/30/2027","99.837649"
"91282CEK3","Note","2-Year","04/26/2022","05/02/2022","04/30/2024","99.835616"
"912796S59","Bill","13-Week","04/25/2022","04/28/2022","07/28/2022","99.775028"
"912796V71","Bill","26-Week","04/25/2022","04/28/2022","10/27/2022","99.307389"
"91282CEJ6","Note","5-Year","04/21/2022","04/29/2022","04/15/2027","102.762649"
"912796V22","Bill","4-Week","04/21/2022","04/26/2022","05/24/2022","99.961111"
"912796W21","Bill","8-Week","04/21/2022","04/26/2022","06/21/2022","99.902778"
"912810TF5","Bond","19-Year 10-Month","04/20/2022","05/02/2022","02/15/2042","89.399717"
"912796XN4","Bill","119-Day","04/20/2022","04/26/2022","08/23/2022","99.646306"
"912796V48","Bill","52-Week","04/19/2022","04/21/2022","04/20/2023","98.109222"
"912796S42","Bill","13-Week","04/18/2022","04/21/2022","07/21/2022","99.782611"
"912796V63","Bill","26-Week","04/18/2022","04/21/2022","10/20/2022","99.368056"
"912796U98","Bill","4-Week","04/14/2022","04/19/2022","05/17/2022","99.971222"
"912796V97","Bill","8-Week","04/14/2022","04/19/2022","06/14/2022","99.911333"
"912796XM6","Bill","119-Day","04/13/2022","04/19/2022","08/16/2022","99.681014"
"912810TD0","Bond","29-Year 10-Month","04/13/2022","04/18/2022","02/15/2052","88.643787"
"91282CDY4","Note","9-Year 10-Month","04/12/2022","04/18/2022","02/15/2032","92.751781"
"91282CEH0","Note","3-Year","04/11/2022","04/18/2022","04/15/2025","99.677225"
"912796K57","Bill","13-Week","04/11/2022","04/14/2022","07/14/2022","99.801569"
"912796V55","Bill","26-Week","04/11/2022","04/14/2022","10/13/2022","99.383222"
"912796U80","Bill","4-Week","04/07/2022","04/12/2022","05/10/2022","99.984056"
"912796V89","Bill","8-Week","04/07/2022","04/12/2022","06/07/2022","99.922222"
"912796XL8","Bill","119-Day","04/06/2022","04/12/2022","08/09/2022","99.699194"
"912796R68","Bill","13-Week","04/04/2022","04/07/2022","07/07/2022","99.830639"
"912796M89","Bill","26-Week","04/04/2022","04/07/2022","10/06/2022","99.438833"
"912796U72","Bill","4-Week","03/31/2022","04/05/2022","05/03/2022","99.989500"
"912796V30","Bill","8-Week","03/31/2022","04/05/2022","05/31/2022","99.940889"
"912796X46","Bill","119-Day","03/30/2022","04/05/2022","08/02/2022","99.733903"
"91282CEE7","Note","7-Year","03/29/2022","03/31/2022","03/31/2029","99.208197"
"912796R50","Bill","13-Week","03/28/2022","03/31/2022","06/30/2022","99.847069"
"912796U64","Bill","26-Week","03/28/2022","03/31/2022","09/29/2022","99.469167"
"91282CEG2","Note","2-Year","03/28/2022","03/31/2022","03/31/2024","99.776642"
"91282CEF4","Note","5-Year","03/28/2022","03/31/2022","03/31/2027","99.799301"
"91282CDX6","Note","9-Year 10-Month","03/24/2022","03/31/2022","01/15/2032","108.705125"
"912796U23","Bill","4-Week","03/24/2022","03/29/2022","04/26/2022","99.989500"
"912796V22","Bill","8-Week","03/24/2022","03/29/2022","05/24/2022","99.953333"
"912810TF5","Bond","19-Year 11-Month","03/23/2022","03/31/2022","02/15/2042","95.753797"
"912796X38","Bill","119-Day","03/23/2022","03/29/2022","07/26/2022","99.765306"
"91282CDU2","Note","1-Year 10-Month","03/23/2022","03/25/2022","01/31/2024","100.074861"
"912796U31","Bill","52-Week","03/22/2022","03/24/2022","03/23/2023","98.392333"
"912796R43","Bill","13-Week","03/21/2022","03/24/2022","06/23/2022","99.878667"
"912796U56","Bill","26-Week","03/21/2022","03/24/2022","09/22/2022","99.560167"
"912796T90","Bill","4-Week","03/17/2022","03/22/2022","04/19/2022","99.985222"
"912796U98","Bill","8-Week","03/17/2022","03/22/2022","05/17/2022","99.953333"
"912796X20","Bill","119-Day","03/16/2022","03/22/2022","07/19/2022","99.780181"
"912796J42","Bill","13-Week","03/14/2022","03/17/2022","06/16/2022","99.886250"
"912796U49","Bill","26-Week","03/14/2022","03/17/2022","09/15/2022","99.585444"
"912796T82","Bill","4-Week","03/10/2022","03/15/2022","04/12/2022","99.984833"
"912796U80","Bill","8-Week","03/10/2022","03/15/2022","05/10/2022","99.958778"
"912810TD0","Bond","29-Year 11-Month","03/10/2022","03/15/2022","02/15/2052","97.331824"
"912796W96","Bill","119-Day","03/09/2022","03/15/2022","07/12/2022","99.818194"
"91282CDY4","Note","9-Year 11-Month","03/09/2022","03/15/2022","02/15/2032","99.594019"
"91282CED9","Note","3-Year","03/08/2022","03/15/2022","03/15/2025","99.927276"
"912796R35","Bill","13-Week","03/07/2022","03/10/2022","06/09/2022","99.903944"
"912796M71","Bill","26-Week","03/07/2022","03/10/2022","09/08/2022","99.641056"
