"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794D68","Bill","13-Week","03/22/1993","03/25/1993","06/24/1993",""
"912794E34","Bill","26-Week","03/22/1993","03/25/1993","09/23/1993",""
"912794D50","Bill","13-Week","03/15/1993","03/18/1993","06/17/1993",""
"912794F74","Bill","26-Week","03/15/1993","03/18/1993","09/16/1993",""
"912794D43","Bill","13-Week","03/08/1993","03/11/1993","06/10/1993",""
"912794F66","Bill","26-Week","03/08/1993","03/11/1993","09/09/1993",""
"912794J47","Bill","52-Week","03/04/1993","03/11/1993","03/10/1994",""
"912794C36","Bill","48-Day","03/03/1993","03/05/1993","04/22/1993",""
"912794D27","Bill","13-Week","03/01/1993","03/04/1993","06/03/1993",""
"912794F58","Bill","26-Week","03/01/1993","03/04/1993","09/02/1993",""
"912827J94","Note","5-Year","02/24/1993","03/01/1993","02/28/1998","99.543"
"912827J86","Note","2-Year","02/23/1993","03/01/1993","02/28/1995","99.876"
"912794C93","Bill","13-Week","02/22/1993","02/25/1993","05/27/1993",""
"912794E26","Bill","26-Week","02/22/1993","02/25/1993","08/26/1993",""
"912794C85","Bill","13-Week","02/16/1993","02/18/1993","05/20/1993",""
"912794F41","Bill","26-Week","02/16/1993","02/18/1993","08/19/1993",""
"912810EP9","Bond","30-Year","02/11/1993","02/16/1993","02/15/2023",""
"912827J78","Note","10-Year","02/10/1993","02/16/1993","02/15/2003",""
"912827J60","Note","3-Year","02/09/1993","02/16/1993","02/15/1996",""
"912794C77","Bill","13-Week","02/08/1993","02/11/1993","05/13/1993",""
"912794F33","Bill","26-Week","02/08/1993","02/11/1993","08/12/1993",""
"912794H80","Bill","52-Week","02/04/1993","02/11/1993","02/10/1994",""
"912794C51","Bill","13-Week","02/01/1993","02/04/1993","05/06/1993",""
"912794F25","Bill","26-Week","02/01/1993","02/04/1993","08/05/1993",""
"912827J45","Note","5-Year","01/27/1993","02/01/1993","01/31/1998","99.849"
"912827J52","Note","2-Year","01/26/1993","02/01/1993","01/31/1995","99.943"
"912794C44","Bill","13-Week","01/25/1993","01/28/1993","04/29/1993",""
"912794D92","Bill","26-Week","01/25/1993","01/28/1993","07/29/1993",""
"912794C36","Bill","13-Week","01/19/1993","01/21/1993","04/22/1993",""
"912794E91","Bill","26-Week","01/19/1993","01/21/1993","07/22/1993",""
"912827J37","Note","7-Year","01/13/1993","01/15/1993","01/15/2000",""
"912794C28","Bill","13-Week","01/11/1993","01/14/1993","04/15/1993",""
"912794E83","Bill","26-Week","01/11/1993","01/14/1993","07/15/1993",""
"912794H49","Bill","52-Week","01/07/1993","01/14/1993","01/13/1994",""
"912794B86","Bill","13-Week","01/04/1993","01/07/1993","04/08/1993",""
"912794E75","Bill","26-Week","01/04/1993","01/07/1993","07/08/1993",""
"912794B78","Bill","13-Week","12/28/1992","12/31/1992","04/01/1993",""
"912794D76","Bill","26-Week","12/28/1992","12/31/1992","07/01/1993",""
"912827J29","Note","5-Year","12/23/1992","12/31/1992","12/31/1997","99.872"
"912827H96","Note","2-Year","12/22/1992","12/31/1992","12/31/1994","99.840"
"912794B60","Bill","13-Week","12/21/1992","12/24/1992","03/25/1993",""
"912794D68","Bill","26-Week","12/21/1992","12/24/1992","06/24/1993",""
"912794B52","Bill","13-Week","12/14/1992","12/17/1992","03/18/1993",""
"912794D50","Bill","26-Week","12/14/1992","12/17/1992","06/17/1993",""
"912794E67","Bill","52-Week","12/10/1992","12/17/1992","12/16/1993",""
"912794B37","Bill","13-Week","12/07/1992","12/10/1992","03/11/1993",""
"912794D43","Bill","26-Week","12/07/1992","12/10/1992","06/10/1993",""
"912794A38","Bill","49-Day","12/01/1992","12/03/1992","01/21/1993",""
"912794B29","Bill","13-Week","11/30/1992","12/03/1992","03/04/1993",""
"912794D27","Bill","26-Week","11/30/1992","12/03/1992","06/03/1993",""
"912827H88","Note","5-Year","11/24/1992","11/30/1992","11/30/1997","99.702"
"912827H70","Note","2-Year","11/23/1992","11/30/1992","11/30/1994","99.821"
"912794A95","Bill","13-Week","11/23/1992","11/27/1992","02/25/1993",""
"912794C93","Bill","26-Week","11/23/1992","11/27/1992","05/27/1993",""
"912794E59","Bill","52-Week","11/17/1992","11/19/1992","11/18/1993",""
"912794A87","Bill","13-Week","11/16/1992","11/19/1992","02/18/1993",""
"912794C85","Bill","26-Week","11/16/1992","11/19/1992","05/20/1993",""
"912810EN4","Bond","30-Year","11/12/1992","11/16/1992","11/15/2022",""
"912827G55","Note","9-Year 9-Month","11/10/1992","11/16/1992","08/15/2002",""
"912827H54","Note","3-Year","11/09/1992","11/16/1992","11/15/1995",""
"912794A61","Bill","13-Week","11/09/1992","11/12/1992","02/11/1993",""
"912794C77","Bill","26-Week","11/09/1992","11/12/1992","05/13/1993",""
"912794ZB3","Bill","41-Day","11/05/1992","11/06/1992","12/17/1992",""
"912794A53","Bill","13-Week","11/02/1992","11/05/1992","02/04/1993",""
"912794C51","Bill","26-Week","11/02/1992","11/05/1992","05/06/1993",""
"912827H47","Note","5-Year","10/28/1992","11/02/1992","10/31/1997","99.615"
"912827H39","Note","2-Year","10/27/1992","11/02/1992","10/31/1994","99.773"
"912794A46","Bill","13-Week","10/26/1992","10/29/1992","01/28/1993",""
"912794C44","Bill","26-Week","10/26/1992","10/29/1992","04/29/1993",""
"912794A38","Bill","13-Week","10/19/1992","10/22/1992","01/21/1993",""
"912794C36","Bill","26-Week","10/19/1992","10/22/1992","04/22/1993",""
"912794E42","Bill","52-Week","10/15/1992","10/22/1992","10/21/1993",""
"912794ZZ0","Bill","13-Week","10/13/1992","10/15/1992","01/14/1993",""
"912794C28","Bill","26-Week","10/13/1992","10/15/1992","04/15/1993",""
"912827H21","Note","7-Year","10/07/1992","10/15/1992","10/15/1999",""
