"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912810QW1","Bond","29-Year 10-Month","07/12/2012","07/16/2012","05/15/2042","108.697683"
"912828SV3","Note","9-Year 10-Month","07/11/2012","07/16/2012","05/15/2022","102.654933"
"912828TD2","Note","3-Year","07/10/2012","07/16/2012","07/15/2015","99.654528"
"9127956A4","Bill","4-Week","07/10/2012","07/12/2012","08/09/2012","99.994556"
"9127956M8","Bill","13-Week","07/09/2012","07/12/2012","10/11/2012","99.977250"
"9127955V9","Bill","26-Week","07/09/2012","07/12/2012","01/10/2013","99.926694"
"9127955Y3","Bill","4-Week","07/03/2012","07/05/2012","08/02/2012","99.994167"
"9127956K2","Bill","13-Week","07/02/2012","07/05/2012","10/04/2012","99.974722"
"9127956Z9","Bill","26-Week","07/02/2012","07/05/2012","01/03/2013","99.924167"
"912828TC4","Note","7-Year","06/28/2012","07/02/2012","06/30/2019","99.495918"
"912828TB6","Note","5-Year","06/27/2012","07/02/2012","06/30/2017","99.990199"
"912828TA8","Note","2-Year","06/26/2012","07/02/2012","06/30/2014","99.874829"
"9127954B4","Bill","4-Week","06/26/2012","06/28/2012","07/26/2012","99.995333"
"9127956W6","Bill","52-Week","06/26/2012","06/28/2012","06/27/2013","99.792722"
"9127956J5","Bill","13-Week","06/25/2012","06/28/2012","09/27/2012","99.975986"
"9127956Y2","Bill","26-Week","06/25/2012","06/28/2012","12/27/2012","99.924167"
"912810QV3","Bond","29-Year 8-Month","06/21/2012","06/29/2012","02/15/2042","108.226791"
"9127955X5","Bill","4-Week","06/19/2012","06/21/2012","07/19/2012","99.996111"
"9127955C1","Bill","13-Week","06/18/2012","06/21/2012","09/20/2012","99.975986"
"9127956X4","Bill","26-Week","06/18/2012","06/21/2012","12/20/2012","99.924167"
"912810QW1","Bond","29-Year 11-Month","06/14/2012","06/15/2012","05/15/2042","105.703794"
"912828SV3","Note","9-Year 11-Month","06/13/2012","06/15/2012","05/15/2022","101.167093"
"912828SZ4","Note","3-Year","06/12/2012","06/15/2012","06/15/2015","99.964243"
"9127955W7","Bill","4-Week","06/12/2012","06/14/2012","07/12/2012","99.995722"
"9127956H9","Bill","13-Week","06/11/2012","06/14/2012","09/13/2012","99.978514"
"9127955Q0","Bill","26-Week","06/11/2012","06/14/2012","12/13/2012","99.929222"
"9127955U1","Bill","4-Week","06/05/2012","06/07/2012","07/05/2012","99.996889"
"9127956G1","Bill","13-Week","06/04/2012","06/07/2012","09/06/2012","99.981042"
"9127956V8","Bill","26-Week","06/04/2012","06/07/2012","12/06/2012","99.934278"
"9127953W9","Bill","4-Week","05/30/2012","05/31/2012","06/28/2012","99.995333"
"9127956R7","Bill","52-Week","05/30/2012","05/31/2012","05/30/2013","99.812944"
"9127956C0","Bill","13-Week","05/29/2012","05/31/2012","08/30/2012","99.978514"
"9127956U0","Bill","26-Week","05/29/2012","05/31/2012","11/29/2012","99.929222"
"912828SX9","Note","7-Year","05/24/2012","05/31/2012","05/31/2019","99.477861"
"912828SY7","Note","5-Year","05/23/2012","05/31/2012","05/31/2017","99.397464"
"912828SW1","Note","2-Year","05/22/2012","05/31/2012","05/31/2014","99.900374"
"9127955T4","Bill","4-Week","05/22/2012","05/24/2012","06/21/2012","99.994944"
"912795Y96","Bill","13-Week","05/21/2012","05/24/2012","08/23/2012","99.978514"
"9127956T3","Bill","26-Week","05/21/2012","05/24/2012","11/23/2012","99.928833"
"912828SA9","Note","9-Year 8-Month","05/17/2012","05/31/2012","01/15/2022","106.458589"
"9127955S6","Bill","4-Week","05/15/2012","05/17/2012","06/14/2012","99.994167"
"9127956B2","Bill","13-Week","05/14/2012","05/17/2012","08/16/2012","99.975986"
"9127955L1","Bill","26-Week","05/14/2012","05/17/2012","11/15/2012","99.926694"
"912810QW1","Bond","30-Year","05/10/2012","05/15/2012","05/15/2042","98.248216"
"912828SV3","Note","10-Year","05/09/2012","05/15/2012","05/15/2022","99.045657"
"912828SU5","Note","3-Year","05/08/2012","05/15/2012","05/15/2015","99.666118"
"9127955R8","Bill","4-Week","05/08/2012","05/10/2012","06/07/2012","99.994167"
"9127956A4","Bill","13-Week","05/07/2012","05/10/2012","08/09/2012","99.977250"
"9127956S5","Bill","26-Week","05/07/2012","05/10/2012","11/08/2012","99.926694"
"9127953S8","Bill","4-Week","05/01/2012","05/03/2012","05/31/2012","99.993778"
"9127956L0","Bill","52-Week","05/01/2012","05/03/2012","05/02/2013","99.812944"
"9127955Y3","Bill","13-Week","04/30/2012","05/03/2012","08/02/2012","99.975986"
"9127956P1","Bill","26-Week","04/30/2012","05/03/2012","11/01/2012","99.926694"
"912828ST8","Note","7-Year","04/26/2012","04/30/2012","04/30/2019","99.354100"
"912828SS0","Note","5-Year","04/25/2012","04/30/2012","04/30/2017","99.941438"
"912828SR2","Note","2-Year","04/24/2012","04/30/2012","04/30/2014","99.960135"
"9127955P2","Bill","4-Week","04/24/2012","04/26/2012","05/24/2012","99.994167"
"9127954B4","Bill","13-Week","04/23/2012","04/26/2012","07/26/2012","99.979778"
"9127956N6","Bill","26-Week","04/23/2012","04/26/2012","10/25/2012","99.934278"
"912828SQ4","Note","5-Year","04/19/2012","04/30/2012","04/15/2017","106.389051"
"9127955N7","Bill","4-Week","04/17/2012","04/19/2012","05/17/2012","99.994944"
"9127955X5","Bill","13-Week","04/16/2012","04/19/2012","07/19/2012","99.979778"
"9127955G2","Bill","26-Week","04/16/2012","04/19/2012","10/18/2012","99.931750"
"912810QU5","Bond","29-Year 10-Month","04/12/2012","04/16/2012","02/15/2042","97.993453"
"912828SF8","Note","9-Year 10-Month","04/11/2012","04/16/2012","02/15/2022","99.616439"
"912828SP6","Note","3-Year","04/10/2012","04/16/2012","04/15/2015","99.845296"
"9127955M9","Bill","4-Week","04/10/2012","04/12/2012","05/10/2012","99.993778"
"9127955W7","Bill","13-Week","04/09/2012","04/12/2012","07/12/2012","99.978514"
"9127956M8","Bill","26-Week","04/09/2012","04/12/2012","10/11/2012","99.924167"
"9127953N9","Bill","4-Week","04/03/2012","04/05/2012","05/03/2012","99.995722"
"9127956F3","Bill","52-Week","04/03/2012","04/05/2012","04/04/2013","99.812944"
"9127955U1","Bill","13-Week","04/02/2012","04/05/2012","07/05/2012","99.981042"
"9127956K2","Bill","26-Week","04/02/2012","04/05/2012","10/04/2012","99.929222"
"912828SN1","Note","7-Year","03/29/2012","04/02/2012","03/31/2019","99.406396"
"912828SM3","Note","5-Year","03/28/2012","04/02/2012","03/31/2017","99.805782"
"912828SL5","Note","2-Year","03/27/2012","04/02/2012","03/31/2014","99.821248"
"9127955K3","Bill","4-Week","03/27/2012","03/29/2012","04/26/2012","99.994944"
"9127953W9","Bill","13-Week","03/26/2012","03/29/2012","06/28/2012","99.978514"
"9127956J5","Bill","26-Week","03/26/2012","03/29/2012","09/27/2012","99.924167"
"912828SA9","Note","9-Year 10-Month","03/22/2012","03/30/2012","01/15/2022","102.226025"
"9127955J6","Bill","4-Week","03/20/2012","03/22/2012","04/19/2012","99.992222"
"9127955T4","Bill","13-Week","03/19/2012","03/22/2012","06/21/2012","99.975986"
"9127955C1","Bill","26-Week","03/19/2012","03/22/2012","09/20/2012","99.924167"
"912810QU5","Bond","29-Year 11-Month","03/14/2012","03/15/2012","02/15/2042","95.165202"
"9127955H0","Bill","4-Week","03/13/2012","03/15/2012","04/12/2012","99.994556"
"912828SF8","Note","9-Year 11-Month","03/13/2012","03/15/2012","02/15/2022","99.320389"
"9127955S6","Bill","13-Week","03/12/2012","03/15/2012","06/14/2012","99.975986"
"9127956H9","Bill","26-Week","03/12/2012","03/15/2012","09/13/2012","99.926694"
"912828SK7","Note","3-Year","03/12/2012","03/15/2012","03/15/2015","99.758927"
"9127953H2","Bill","4-Week","03/06/2012","03/08/2012","04/05/2012","99.995333"
"9127956E6","Bill","52-Week","03/06/2012","03/08/2012","03/07/2013","99.828111"
"9127955R8","Bill","13-Week","03/05/2012","03/08/2012","06/07/2012","99.979778"
"9127956G1","Bill","26-Week","03/05/2012","03/08/2012","09/06/2012","99.934278"
"9127955F4","Bill","4-Week","02/28/2012","03/01/2012","03/29/2012","99.992222"
"9127955J6","Bill","49-Day","02/28/2012","03/01/2012","04/19/2012","99.985708"
"9127953S8","Bill","13-Week","02/27/2012","03/01/2012","05/31/2012","99.970931"
"9127956C0","Bill","26-Week","02/27/2012","03/01/2012","08/30/2012","99.926694"
"912828SH4","Note","7-Year","02/23/2012","02/29/2012","02/28/2019","99.714418"
"912828SJ0","Note","5-Year","02/22/2012","02/29/2012","02/28/2017","99.878039"
"9127955E7","Bill","4-Week","02/22/2012","02/23/2012","03/22/2012","99.995333"
