"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912795TL5","Bill","4-Day","04/13/2005","04/14/2005","04/18/2005","99.970667"
"912795SN2","Bill","4-Week","04/12/2005","04/14/2005","05/12/2005","99.801278"
"912795VG3","Bill","13-Week","04/11/2005","04/14/2005","07/14/2005","99.314972"
"912795VV0","Bill","26-Week","04/11/2005","04/14/2005","10/13/2005","98.450472"
"912795TK7","Bill","8-Day","04/06/2005","04/07/2005","04/15/2005","99.940889"
"912795SM4","Bill","4-Week","04/05/2005","04/07/2005","05/05/2005","99.798944"
"912795VF5","Bill","13-Week","04/04/2005","04/07/2005","07/07/2005","99.308653"
"912795VU2","Bill","26-Week","04/04/2005","04/07/2005","10/06/2005","98.465639"
"912795TK7","Bill","14-Day","03/30/2005","04/01/2005","04/15/2005","99.894222"
"912828DQ0","Note","2-Year","03/30/2005","03/31/2005","03/31/2007","99.790219"
"912795SL6","Bill","4-Week","03/29/2005","03/31/2005","04/28/2005","99.793889"
"912795SV4","Bill","13-Week","03/28/2005","03/31/2005","06/30/2005","99.297278"
"912795VT5","Bill","26-Week","03/28/2005","03/31/2005","09/29/2005","98.437833"
"912795SK8","Bill","4-Week","03/22/2005","03/24/2005","04/21/2005","99.790000"
"912795SU6","Bill","13-Week","03/21/2005","03/24/2005","06/23/2005","99.292222"
"912795VS7","Bill","26-Week","03/21/2005","03/24/2005","09/22/2005","98.465639"
"912795SJ1","Bill","4-Week","03/15/2005","03/17/2005","04/14/2005","99.794278"
"912795ST9","Bill","13-Week","03/14/2005","03/17/2005","06/16/2005","99.308653"
"912795VR9","Bill","26-Week","03/14/2005","03/17/2005","09/15/2005","98.483333"
"912828DM9","Note","9-Year 11-Month","03/10/2005","03/15/2005","02/15/2015","95.996638"
"912828DP2","Note","5-Year","03/09/2005","03/15/2005","03/15/2010","99.641447"
"912795SH5","Bill","4-Week","03/08/2005","03/10/2005","04/07/2005","99.800500"
"912795SS1","Bill","13-Week","03/07/2005","03/10/2005","06/09/2005","99.314972"
"912795VQ1","Bill","26-Week","03/07/2005","03/10/2005","09/08/2005","98.516194"
"912795TJ0","Bill","7-Day","03/07/2005","03/08/2005","03/15/2005","99.952069"
"912795TJ0","Bill","12-Day","03/02/2005","03/03/2005","03/15/2005","99.918667"
"912795SG7","Bill","4-Week","03/01/2005","03/03/2005","03/31/2005","99.804778"
"912795SR3","Bill","13-Week","02/28/2005","03/03/2005","06/02/2005","99.313708"
"912795VP3","Bill","26-Week","02/28/2005","03/03/2005","09/01/2005","98.521250"
"912828DN7","Note","2-Year","02/24/2005","02/28/2005","02/28/2007","99.764391"
"912795SF9","Bill","4-Week","02/23/2005","02/24/2005","03/24/2005","99.811778"
"912795SQ5","Bill","13-Week","02/22/2005","02/24/2005","05/26/2005","99.338986"
"912795VN8","Bill","26-Week","02/22/2005","02/24/2005","08/25/2005","98.559167"
"912795SE2","Bill","4-Week","02/15/2005","02/17/2005","03/17/2005","99.816833"
"912795SP7","Bill","13-Week","02/14/2005","02/17/2005","05/19/2005","99.357944"
"912795VM0","Bill","26-Week","02/14/2005","02/17/2005","08/18/2005","98.604667"
"912828DM9","Note","10-Year","02/10/2005","02/15/2005","02/15/2015","99.600335"
"912828DL1","Note","5-Year","02/09/2005","02/15/2005","02/15/2010","99.464692"
"912795TH4","Bill","3-Day","02/09/2005","02/11/2005","02/14/2005","99.980167"
"912828DK3","Note","3-Year","02/08/2005","02/15/2005","02/15/2008","99.731536"
"912795SD4","Bill","4-Week","02/08/2005","02/10/2005","03/10/2005","99.821111"
"912795SN2","Bill","13-Week","02/07/2005","02/10/2005","05/12/2005","99.373111"
"912795VL2","Bill","26-Week","02/07/2005","02/10/2005","08/11/2005","98.629944"
"912795SC6","Bill","4-Week","02/01/2005","02/03/2005","03/03/2005","99.829278"
"912795SM4","Bill","13-Week","01/31/2005","02/03/2005","05/05/2005","99.374375"
"912795VK4","Bill","26-Week","01/31/2005","02/03/2005","08/04/2005","98.629944"
"912828DJ6","Note","2-Year","01/26/2005","01/31/2005","01/31/2007","99.769428"
"912810FR4","Bond","20-Year","01/25/2005","01/31/2005","01/15/2025","107.552000"
"912795SB8","Bill","4-Week","01/25/2005","01/27/2005","02/24/2005","99.842111"
"912795SL6","Bill","13-Week","01/24/2005","01/27/2005","04/28/2005","99.413556"
"912795VJ7","Bill","26-Week","01/24/2005","01/27/2005","07/28/2005","98.680500"
