"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9128285G1","Note","2-Year","10/23/2018","10/31/2018","10/31/2020","99.990350"
"912796QK8","Bill","4-Week","10/23/2018","10/25/2018","11/23/2018","99.824389"
"912796UE7","Bill","8-Week","10/23/2018","10/25/2018","12/18/2018","99.673000"
"912796QU6","Bill","13-Week","10/22/2018","10/25/2018","01/24/2019","99.418611"
"912796QC6","Bill","26-Week","10/22/2018","10/25/2018","04/25/2019","98.774028"
"912810SB5","Bond","29-Year 4-Month","10/18/2018","10/31/2018","02/15/2048","96.357546"
"912796QJ1","Bill","4-Week","10/16/2018","10/18/2018","11/15/2018","99.832389"
"912796UD9","Bill","8-Week","10/16/2018","10/18/2018","12/11/2018","99.674500"
"912796QT9","Bill","13-Week","10/15/2018","10/18/2018","01/17/2019","99.426194"
"912796RH4","Bill","26-Week","10/15/2018","10/18/2018","04/18/2019","98.779083"
"912810SD1","Bond","29-Year 10-Month","10/11/2018","10/15/2018","08/15/2048","93.532007"
"9128285F3","Note","3-Year","10/10/2018","10/15/2018","10/15/2021","99.675199"
"9128284V9","Note","9-Year 10-Month","10/10/2018","10/15/2018","08/15/2028","97.065145"
"912796PD5","Bill","4-Week","10/09/2018","10/11/2018","11/08/2018","99.833944"
"912796QS1","Bill","13-Week","10/09/2018","10/11/2018","01/10/2019","99.438833"
"912796RG6","Bill","26-Week","10/09/2018","10/11/2018","04/11/2019","98.796778"
"912796RF8","Bill","52-Week","10/09/2018","10/11/2018","10/10/2019","97.391333"
"912796QF9","Bill","4-Week","10/02/2018","10/04/2018","11/01/2018","99.836278"
"912796PK9","Bill","13-Week","10/01/2018","10/04/2018","01/03/2019","99.450208"
"912796RD3","Bill","26-Week","10/01/2018","10/04/2018","04/04/2019","98.819528"
"9128285C0","Note","7-Year","09/27/2018","10/01/2018","09/30/2025","99.786973"
"9128285D8","Note","5-Year","09/25/2018","10/01/2018","09/30/2023","99.437571"
"912828Y53","Note","1-Year 10-Month","09/25/2018","09/28/2018","07/31/2020","99.986524"
"912796QE2","Bill","4-Week","09/25/2018","09/27/2018","10/25/2018","99.838222"
"9128285B2","Note","2-Year","09/24/2018","10/01/2018","09/30/2020","99.847531"
"912796QQ5","Bill","13-Week","09/24/2018","09/27/2018","12/27/2018","99.448944"
"912796PX1","Bill","26-Week","09/24/2018","09/27/2018","03/28/2019","98.827111"
"912828Y38","Note","9-Year 10-Month","09/20/2018","09/28/2018","07/15/2028","98.890361"
"912796QD4","Bill","4-Week","09/18/2018","09/20/2018","10/18/2018","99.842889"
"912796QP7","Bill","13-Week","09/17/2018","09/20/2018","12/20/2018","99.462847"
"912796RC5","Bill","26-Week","09/17/2018","09/20/2018","03/21/2019","98.842278"
"912810SD1","Bond","29-Year 11-Month","09/13/2018","09/17/2018","08/15/2048","98.286448"
"9128284V9","Note","9-Year 11-Month","09/12/2018","09/17/2018","08/15/2028","99.296918"
"9128285A4","Note","3-Year","09/11/2018","09/17/2018","09/15/2021","99.797279"
"912796NZ8","Bill","4-Week","09/11/2018","09/13/2018","10/11/2018","99.846389"
"912796RA9","Bill","52-Week","09/11/2018","09/13/2018","09/12/2019","97.507611"
"912796QN2","Bill","13-Week","09/10/2018","09/13/2018","12/13/2018","99.466639"
"912796RB7","Bill","26-Week","09/10/2018","09/13/2018","03/14/2019","98.854917"
"912796QB8","Bill","4-Week","09/04/2018","09/06/2018","10/04/2018","99.846778"
"912796PE3","Bill","13-Week","09/04/2018","09/06/2018","12/06/2018","99.470431"
