"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127964S5","Bill","105-Day","07/29/2020","08/04/2020","11/17/2020","99.969375"
"912796A58","Bill","154-Day","07/29/2020","08/04/2020","01/05/2021","99.952944"
"91282CAA9","Note","2-Year","07/28/2020","07/31/2020","07/31/2022","100.000000"
"91282CAD3","Note","7-Year","07/28/2020","07/31/2020","07/31/2027","99.511214"
"912796TJ8","Bill","42-Day","07/28/2020","07/30/2020","09/10/2020","99.988333"
"9127963B3","Bill","120-Day","07/28/2020","07/30/2020","11/27/2020","99.963333"
"91282CAC5","Note","2-Year","07/27/2020","07/31/2020","07/31/2022","99.940116"
"91282CAB7","Note","5-Year","07/27/2020","07/31/2020","07/31/2025","99.811496"
"9127962T5","Bill","13-Week","07/27/2020","07/30/2020","10/29/2020","99.973458"
"912796UC1","Bill","26-Week","07/27/2020","07/30/2020","01/28/2021","99.934278"
"912828ZZ6","Note","10-Year","07/23/2020","07/31/2020","07/15/2030","111.033716"
"9127963Q0","Bill","4-Week","07/23/2020","07/28/2020","08/25/2020","99.993778"
"9127963Z0","Bill","8-Week","07/23/2020","07/28/2020","09/22/2020","99.984444"
"912810SR0","Bond","19-Year 10-Month","07/22/2020","07/31/2020","05/15/2040","101.174893"
"9127964R7","Bill","105-Day","07/22/2020","07/28/2020","11/10/2020","99.965000"
"9127965F2","Bill","154-Day","07/22/2020","07/28/2020","12/29/2020","99.942250"
"912796XH7","Bill","42-Day","07/21/2020","07/23/2020","09/03/2020","99.988333"
"9127963A5","Bill","119-Day","07/21/2020","07/23/2020","11/19/2020","99.960333"
"9127962Q1","Bill","273-Day","07/21/2020","07/23/2020","04/22/2021","99.893833"
"9127962S7","Bill","13-Week","07/20/2020","07/23/2020","10/22/2020","99.969667"
"9127963V9","Bill","26-Week","07/20/2020","07/23/2020","01/21/2021","99.934278"
"9127963P2","Bill","4-Week","07/16/2020","07/21/2020","08/18/2020","99.991833"
"9127963Y3","Bill","8-Week","07/16/2020","07/21/2020","09/15/2020","99.982889"
"9127964Q9","Bill","105-Day","07/15/2020","07/21/2020","11/03/2020","99.962083"
"9127965D7","Bill","154-Day","07/15/2020","07/21/2020","12/22/2020","99.937972"
"912796XG9","Bill","42-Day","07/14/2020","07/16/2020","08/27/2020","99.986000"
"9127962Z1","Bill","119-Day","07/14/2020","07/16/2020","11/12/2020","99.952069"
"9127963S6","Bill","52-Week","07/14/2020","07/16/2020","07/15/2021","99.843278"
"9127962R9","Bill","13-Week","07/13/2020","07/16/2020","10/15/2020","99.963347"
"9127963U1","Bill","26-Week","07/13/2020","07/16/2020","01/14/2021","99.926694"
"912828ZJ2","Note","4-Year 10-Month","07/10/2020","07/13/2020","04/15/2025","104.470612"
"912810SN9","Bond","29-Year 10-Month","07/09/2020","07/15/2020","05/15/2050","98.034284"
"9127963N7","Bill","4-Week","07/09/2020","07/14/2020","08/11/2020","99.992222"
"9127963X5","Bill","8-Week","07/09/2020","07/14/2020","09/08/2020","99.981333"
"912828ZQ6","Note","9-Year 10-Month","07/08/2020","07/15/2020","05/15/2030","99.733486"
"9127964K2","Bill","105-Day","07/08/2020","07/14/2020","10/27/2020","99.957708"
"9127965C9","Bill","154-Day","07/08/2020","07/14/2020","12/15/2020","99.933694"
"912828ZY9","Note","3-Year","07/07/2020","07/15/2020","07/15/2023","99.805647"
"912796XF1","Bill","42-Day","07/07/2020","07/09/2020","08/20/2020","99.985417"
"912796TP4","Bill","119-Day","07/07/2020","07/09/2020","11/05/2020","99.950417"
"912796TN9","Bill","13-Week","07/06/2020","07/09/2020","10/08/2020","99.962083"
"9127963T4","Bill","26-Week","07/06/2020","07/09/2020","01/07/2021","99.916583"
"9127963M9","Bill","4-Week","07/02/2020","07/07/2020","08/04/2020","99.991056"
"9127963R8","Bill","8-Week","07/02/2020","07/07/2020","09/01/2020","99.979000"
"9127964J5","Bill","105-Day","07/01/2020","07/07/2020","10/20/2020","99.959167"
"9127965B1","Bill","154-Day","07/01/2020","07/07/2020","12/08/2020","99.933694"
"912796TD1","Bill","42-Day","06/30/2020","07/02/2020","08/13/2020","99.984833"
"9127962T5","Bill","119-Day","06/30/2020","07/02/2020","10/29/2020","99.948764"
"9127962J7","Bill","13-Week","06/29/2020","07/02/2020","10/01/2020","99.962083"
"912796TY5","Bill","26-Week","06/29/2020","07/02/2020","12/31/2020","99.916583"
"9127963G2","Bill","4-Week","06/25/2020","06/30/2020","07/28/2020","99.991444"
"9127963Q0","Bill","8-Week","06/25/2020","06/30/2020","08/25/2020","99.978222"
"912828ZV5","Note","7-Year","06/25/2020","06/30/2020","06/30/2027","99.924456"
"9127964H9","Bill","105-Day","06/24/2020","06/30/2020","10/13/2020","99.956250"
"9127964U0","Bill","154-Day","06/24/2020","06/30/2020","12/01/2020","99.929417"
"912828ZW3","Note","5-Year","06/24/2020","06/30/2020","06/30/2025","99.603606"
"912828ZK9","Note","1-Year 10-Month","06/24/2020","06/26/2020","04/30/2022","100.063394"
"912828ZX1","Note","2-Year","06/23/2020","06/30/2020","06/30/2022","99.864327"
"912796WZ8","Bill","42-Day","06/23/2020","06/25/2020","08/06/2020","99.985417"
"9127962S7","Bill","119-Day","06/23/2020","06/25/2020","10/22/2020","99.948764"
