"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912795QD6","Bill","4-Week","05/18/2004","05/20/2004","06/17/2004","99.930"
"912795QY0","Bill","13-Week","05/17/2004","05/20/2004","08/19/2004","99.737"
"912795RM5","Bill","26-Week","05/17/2004","05/20/2004","11/18/2004","99.325"
"912828CJ7","Note","10-Year","05/13/2004","05/17/2004","05/15/2014","99.230"
"912828CH1","Note","5-Year","05/12/2004","05/17/2004","05/15/2009","99.766"
"912828CG3","Note","3-Year","05/11/2004","05/17/2004","05/15/2007","99.790"
"912795QC8","Bill","4-Week","05/11/2004","05/13/2004","06/10/2004","99.930"
"912795QX2","Bill","13-Week","05/10/2004","05/13/2004","08/12/2004","99.732"
"912795RL7","Bill","26-Week","05/10/2004","05/13/2004","11/12/2004","99.319"
"912795QB0","Bill","4-Week","05/04/2004","05/06/2004","06/03/2004","99.929"
"912795QW4","Bill","13-Week","05/03/2004","05/06/2004","08/05/2004","99.751"
"912795RK9","Bill","26-Week","05/03/2004","05/06/2004","11/04/2004","99.406"
"912828CF5","Note","2-Year","04/28/2004","04/30/2004","04/30/2006","99.961"
"912795QA2","Bill","4-Week","04/27/2004","04/29/2004","05/27/2004","99.931"
"912795QV6","Bill","13-Week","04/26/2004","04/29/2004","07/29/2004","99.755"
"912795RJ2","Bill","26-Week","04/26/2004","04/29/2004","10/28/2004","99.411"
"912795PZ8","Bill","4-Week","04/20/2004","04/22/2004","05/20/2004","99.929"
"912795QU8","Bill","13-Week","04/19/2004","04/22/2004","07/22/2004","99.764"
"912795RH6","Bill","26-Week","04/19/2004","04/22/2004","10/21/2004","99.454"
"912795PY1","Bill","4-Week","04/13/2004","04/15/2004","05/13/2004","99.930"
"912795QT1","Bill","13-Week","04/12/2004","04/15/2004","07/15/2004","99.769"
"912795RG8","Bill","26-Week","04/12/2004","04/15/2004","10/14/2004","99.482"
"912828BW9","Note","9-Year 9-Month","04/07/2004","04/15/2004","01/15/2014","102.189"
"912795QM6","Bill","11-Day","04/07/2004","04/08/2004","04/19/2004","99.970"
"912828CE8","Note","5-Year","04/06/2004","04/15/2004","04/15/2009","99.564"
"912795PX3","Bill","4-Week","04/06/2004","04/08/2004","05/06/2004","99.928"
"912795QS3","Bill","13-Week","04/05/2004","04/08/2004","07/08/2004","99.765"
"912795RF0","Bill","26-Week","04/05/2004","04/08/2004","10/07/2004","99.479"
"912795QL8","Bill","14-Day","04/05/2004","04/06/2004","04/20/2004","99.964"
"912795PU9","Bill","13-Day","04/01/2004","04/02/2004","04/15/2004","99.965"
"912795PW5","Bill","4-Week","03/30/2004","04/01/2004","04/29/2004","99.926"
"912795QR5","Bill","13-Week","03/29/2004","04/01/2004","07/01/2004","99.761"
"912795RE3","Bill","26-Week","03/29/2004","04/01/2004","09/30/2004","99.500"
"912828CD0","Note","2-Year","03/24/2004","03/31/2004","03/31/2006","99.961"
"912795PV7","Bill","4-Week","03/23/2004","03/25/2004","04/22/2004","99.927"
"912795QE4","Bill","13-Week","03/22/2004","03/25/2004","06/24/2004","99.765"
"912795RD5","Bill","26-Week","03/22/2004","03/25/2004","09/23/2004","99.500"
"912795PU9","Bill","4-Week","03/16/2004","03/18/2004","04/15/2004","99.925"
"912795QD6","Bill","13-Week","03/15/2004","03/18/2004","06/17/2004","99.761"
"912795RC7","Bill","26-Week","03/15/2004","03/18/2004","09/16/2004","99.500"
"912828CA6","Note","9-Year 11-Month","03/11/2004","03/15/2004","02/15/2014","102.034"
"912828CC2","Note","5-Year","03/10/2004","03/15/2004","03/15/2009","99.675"
"912795PT2","Bill","4-Week","03/09/2004","03/11/2004","04/08/2004","99.925"
"912795QC8","Bill","13-Week","03/08/2004","03/11/2004","06/10/2004","99.765"
"912795RB9","Bill","26-Week","03/08/2004","03/11/2004","09/09/2004","99.507"
"912795PS4","Bill","4-Week","03/02/2004","03/04/2004","04/01/2004","99.925"
"912795QK0","Bill","12-Day","03/02/2004","03/03/2004","03/15/2004","99.967"
"912795QB0","Bill","13-Week","03/01/2004","03/04/2004","06/03/2004","99.762"
"912795RA1","Bill","26-Week","03/01/2004","03/04/2004","09/02/2004","99.500"
"912828CB4","Note","2-Year","02/25/2004","03/01/2004","02/28/2006","99.902"
"912795PR6","Bill","4-Week","02/24/2004","02/26/2004","03/25/2004","99.927"
