"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127962M0","Bill","4-Week","04/16/2020","04/21/2020","05/19/2020","99.988333"
"9127962V0","Bill","8-Week","04/16/2020","04/21/2020","06/16/2020","99.976667"
"9127963Z0","Bill","154-Day","04/15/2020","04/21/2020","09/22/2020","99.918722"
"9127963G2","Bill","103-Day","04/15/2020","04/16/2020","07/28/2020","99.952792"
"912796TD1","Bill","119-Day","04/14/2020","04/16/2020","08/13/2020","99.927278"
"912796TW9","Bill","43-Day","04/14/2020","04/15/2020","05/28/2020","99.977306"
"912796SZ3","Bill","13-Week","04/13/2020","04/16/2020","07/16/2020","99.929222"
"9127962R9","Bill","26-Week","04/13/2020","04/16/2020","10/15/2020","99.853389"
"9127962W8","Bill","69-Day","04/13/2020","04/15/2020","06/23/2020","99.948250"
"9127962L2","Bill","4-Week","04/09/2020","04/14/2020","05/12/2020","99.985222"
"9127962U2","Bill","8-Week","04/09/2020","04/14/2020","06/09/2020","99.954889"
"912810SL3","Bond","29-Year 10-Month","04/08/2020","04/15/2020","02/15/2050","116.588638"
"9127963Y3","Bill","154-Day","04/08/2020","04/14/2020","09/15/2020","99.893056"
"9127962M0","Bill","40-Day","04/08/2020","04/09/2020","05/19/2020","99.982222"
"9127963F4","Bill","103-Day","04/08/2020","04/09/2020","07/21/2020","99.942778"
"912828Z94","Note","9-Year 10-Month","04/07/2020","04/15/2020","02/15/2030","106.783664"
"912796WZ8","Bill","119-Day","04/07/2020","04/09/2020","08/06/2020","99.940500"
"9127962V0","Bill","69-Day","04/07/2020","04/08/2020","06/16/2020","99.974125"
"912828ZH6","Note","3-Year","04/06/2020","04/15/2020","04/15/2023","99.707782"
"912796WW5","Bill","13-Week","04/06/2020","04/09/2020","07/09/2020","99.968403"
"912796TN9","Bill","26-Week","04/06/2020","04/09/2020","10/08/2020","99.919111"
"912796SR1","Bill","43-Day","04/06/2020","04/08/2020","05/21/2020","99.988653"
"9127962K4","Bill","4-Week","04/02/2020","04/07/2020","05/05/2020","99.993000"
"9127962P3","Bill","8-Week","04/02/2020","04/07/2020","06/02/2020","99.985222"
"9127963X5","Bill","154-Day","04/02/2020","04/07/2020","09/08/2020","99.935833"
"9127963D9","Bill","102-Day","04/02/2020","04/03/2020","07/14/2020","99.964583"
"9127962L2","Bill","39-Day","04/01/2020","04/03/2020","05/12/2020","99.991333"
"912796WY1","Bill","119-Day","04/01/2020","04/02/2020","07/30/2020","99.957028"
"912796TV1","Bill","42-Day","03/31/2020","04/02/2020","05/14/2020","99.990667"
"9127962U2","Bill","69-Day","03/31/2020","04/01/2020","06/09/2020","99.986583"
"912796UB3","Bill","13-Week","03/30/2020","04/02/2020","07/02/2020","99.978514"
"9127962J7","Bill","26-Week","03/30/2020","04/02/2020","10/01/2020","99.949444"
"912796TT6","Bill","37-Day","03/30/2020","03/31/2020","05/07/2020","99.997431"
"9127962D0","Bill","4-Week","03/26/2020","03/31/2020","04/28/2020","100.000000"
"9127962N8","Bill","8-Week","03/26/2020","03/31/2020","05/26/2020","100.000000"
"912828ZE3","Note","7-Year","03/26/2020","03/31/2020","03/31/2027","99.624642"
"912828ZF0","Note","5-Year","03/25/2020","03/31/2020","03/31/2025","99.827547"
"912828Z45","Note","1-Year 10-Month","03/25/2020","03/27/2020","01/31/2022","99.876498"
"912828ZG8","Note","2-Year","03/24/2020","03/31/2020","03/31/2022","99.954228"
"9127962F5","Bill","52-Week","03/24/2020","03/26/2020","03/25/2021","99.737111"
"912796UA5","Bill","13-Week","03/23/2020","03/26/2020","06/25/2020","100.000000"
"9127962H1","Bill","26-Week","03/23/2020","03/26/2020","09/24/2020","99.959556"
"912828Z37","Note","9-Year 10-Month","03/19/2020","03/31/2020","01/15/2030","94.992914"
"9127962C2","Bill","4-Week","03/19/2020","03/24/2020","04/21/2020","99.997667"
"9127962M0","Bill","8-Week","03/19/2020","03/24/2020","05/19/2020","99.995333"
"912796TZ2","Bill","79-Day","03/19/2020","03/24/2020","06/11/2020","99.989028"
"912796SV2","Bill","13-Week","03/16/2020","03/19/2020","06/18/2020","99.926694"
"9127962G3","Bill","26-Week","03/16/2020","03/19/2020","09/17/2020","99.848333"
"9127962B4","Bill","4-Week","03/12/2020","03/17/2020","04/14/2020","99.969278"
"9127962L2","Bill","8-Week","03/12/2020","03/17/2020","05/12/2020","99.954889"
"912810SL3","Bond","29-Year 11-Month","03/12/2020","03/16/2020","02/15/2050","116.761508"
"912828Z94","Note","9-Year 11-Month","03/11/2020","03/16/2020","02/15/2030","106.179092"
"912828ZD5","Note","3-Year","03/10/2020","03/16/2020","03/15/2023","99.813012"
"912796TZ2","Bill","13-Week","03/09/2020","03/12/2020","06/11/2020","99.901417"
"912796TJ8","Bill","26-Week","03/09/2020","03/12/2020","09/10/2020","99.797778"
"9127962A6","Bill","4-Week","03/05/2020","03/10/2020","04/07/2020","99.928056"
"9127962K4","Bill","8-Week","03/05/2020","03/10/2020","05/05/2020","99.872444"
"912796TX7","Bill","13-Week","03/02/2020","03/05/2020","06/04/2020","99.708042"
"912796XH7","Bill","26-Week","03/02/2020","03/05/2020","09/03/2020","99.489389"
"912796XD6","Bill","4-Week","02/27/2020","03/03/2020","03/31/2020","99.881000"
"9127962D0","Bill","8-Week","02/27/2020","03/03/2020","04/28/2020","99.766667"
"912828ZB9","Note","7-Year","02/27/2020","03/02/2020","02/28/2027","99.185208"
"912828ZC7","Note","5-Year","02/26/2020","03/02/2020","02/28/2025","99.878957"
"912828Z45","Note","1-Year 11-Month","02/26/2020","02/28/2020","01/31/2022","99.988116"
"912828ZA1","Note","2-Year","02/25/2020","03/02/2020","02/28/2022","99.876146"
"912796XE4","Bill","52-Week","02/25/2020","02/27/2020","02/25/2021","98.715889"
"912796TW9","Bill","13-Week","02/24/2020","02/27/2020","05/28/2020","99.619569"
"912796XG9","Bill","26-Week","02/24/2020","02/27/2020","08/27/2020","99.272000"
