"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794SX3","Bill","8-Day","08/31/1989","09/06/1989","09/14/1989",""
"912794TF1","Bill","13-Week","08/28/1989","08/31/1989","11/30/1989",""
"912794TT1","Bill","26-Week","08/28/1989","08/31/1989","03/01/1990",""
"912794UP7","Bill","52-Week","08/24/1989","08/31/1989","08/30/1990",""
"912827XY3","Note","5-Year 2-Month","08/23/1989","09/01/1989","11/15/1994",""
"912827XX5","Note","2-Year","08/22/1989","08/31/1989","08/31/1991",""
"912794SN5","Bill","13-Week","08/21/1989","08/24/1989","11/24/1989",""
"912794TS3","Bill","26-Week","08/21/1989","08/24/1989","02/22/1990",""
"912794TE4","Bill","13-Week","08/14/1989","08/17/1989","11/16/1989",""
"912794TR5","Bill","26-Week","08/14/1989","08/17/1989","02/15/1990",""
"912794UA0","Bill","247-Day","08/10/1989","08/15/1989","04/19/1990",""
"912810ED6","Bond","30-Year","08/10/1989","08/15/1989","08/15/2019",""
"912827XW7","Note","10-Year","08/09/1989","08/15/1989","08/15/1999",""
"912827XV9","Note","3-Year","08/08/1989","08/15/1989","08/15/1992",""
"912794TD6","Bill","13-Week","08/07/1989","08/10/1989","11/09/1989",""
"912794TQ7","Bill","26-Week","08/07/1989","08/10/1989","02/08/1990",""
"912794SY1","Bill","45-Day","08/03/1989","08/07/1989","09/21/1989",""
"912794TC8","Bill","13-Week","07/31/1989","08/03/1989","11/02/1989",""
"912794TP9","Bill","26-Week","07/31/1989","08/03/1989","02/01/1990",""
"912794UN2","Bill","52-Week","07/27/1989","08/03/1989","08/02/1990",""
"912827XU1","Note","2-Year","07/26/1989","07/31/1989","07/31/1991",""
"912794SM7","Bill","13-Week","07/24/1989","07/27/1989","10/26/1989",""
"912794TN4","Bill","26-Week","07/24/1989","07/27/1989","01/25/1990",""
"912794TB0","Bill","13-Week","07/17/1989","07/20/1989","10/19/1989",""
"912794TM6","Bill","26-Week","07/17/1989","07/20/1989","01/18/1990",""
"912827XT4","Note","7-Year","07/12/1989","07/17/1989","07/15/1996",""
"912794TA2","Bill","13-Week","07/10/1989","07/13/1989","10/12/1989",""
"912794TL8","Bill","26-Week","07/10/1989","07/13/1989","01/11/1990",""
"912794SZ8","Bill","13-Week","07/03/1989","07/06/1989","10/05/1989",""
"912794TK0","Bill","26-Week","07/03/1989","07/06/1989","01/04/1990",""
"912794UM4","Bill","52-Week","06/29/1989","07/06/1989","07/05/1990",""
"912827XS6","Note","4-Year","06/28/1989","06/30/1989","06/30/1993",""
"912827XR8","Note","2-Year","06/27/1989","06/30/1989","06/30/1991",""
"912794SL9","Bill","13-Week","06/26/1989","06/29/1989","09/28/1989",""
"912794TJ3","Bill","26-Week","06/26/1989","06/29/1989","12/28/1989",""
"912794SY1","Bill","13-Week","06/19/1989","06/22/1989","09/21/1989",""
"912794SP0","Bill","26-Week","06/19/1989","06/22/1989","12/21/1989",""
"912794SX3","Bill","13-Week","06/12/1989","06/15/1989","09/14/1989",""
"912794TH7","Bill","26-Week","06/12/1989","06/15/1989","12/14/1989",""
"912794SW5","Bill","13-Week","06/05/1989","06/08/1989","09/07/1989",""
"912794TG9","Bill","26-Week","06/05/1989","06/08/1989","12/07/1989",""
"912794UH5","Bill","52-Week","06/01/1989","06/08/1989","06/07/1990",""
"912794SK1","Bill","13-Week","05/30/1989","06/01/1989","08/31/1989",""
"912794TF1","Bill","26-Week","05/30/1989","06/01/1989","11/30/1989",""
"912827XQ0","Note","5-Year 2-Month","05/25/1989","06/02/1989","08/15/1994",""
"912827XP2","Note","2-Year","05/24/1989","05/31/1989","05/31/1991",""
"912794SV7","Bill","13-Week","05/22/1989","05/25/1989","08/24/1989",""
"912794SN5","Bill","26-Week","05/22/1989","05/25/1989","11/24/1989",""
"912794SU9","Bill","13-Week","05/15/1989","05/18/1989","08/17/1989",""
"912794TE4","Bill","26-Week","05/15/1989","05/18/1989","11/16/1989",""
"912810EC8","Bond","29-Year 9-Month","05/11/1989","05/15/1989","02/15/2019",""
"912827XN7","Note","10-Year","05/10/1989","05/15/1989","05/15/1999",""
"912827XM9","Note","3-Year","05/09/1989","05/15/1989","05/15/1992",""
"912794ST2","Bill","13-Week","05/08/1989","05/11/1989","08/10/1989",""
"912794TD6","Bill","26-Week","05/08/1989","05/11/1989","11/09/1989",""
"912794UD4","Bill","52-Week","05/04/1989","05/11/1989","05/10/1990",""
"912794SJ4","Bill","13-Week","05/01/1989","05/04/1989","08/03/1989",""
"912794TC8","Bill","26-Week","05/01/1989","05/04/1989","11/02/1989",""
"912827XL1","Note","2-Year","04/26/1989","05/01/1989","04/30/1991",""
"912794SS4","Bill","13-Week","04/24/1989","04/27/1989","07/27/1989",""
"912794SM7","Bill","26-Week","04/24/1989","04/27/1989","10/26/1989",""
"912794SR6","Bill","13-Week","04/17/1989","04/20/1989","07/20/1989",""
"912794TB0","Bill","26-Week","04/17/1989","04/20/1989","10/19/1989",""
"912827XK3","Note","7-Year","04/12/1989","04/17/1989","04/15/1996",""
"912794SQ8","Bill","13-Week","04/10/1989","04/13/1989","07/13/1989",""
"912794TA2","Bill","26-Week","04/10/1989","04/13/1989","10/12/1989",""
"912794TZ7","Bill","52-Week","04/06/1989","04/13/1989","04/12/1990",""
"912794SH8","Bill","13-Week","04/03/1989","04/06/1989","07/06/1989",""
"912794SZ8","Bill","26-Week","04/03/1989","04/06/1989","10/05/1989",""
