"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912827B50","Note","7-Year","07/10/1991","07/15/1991","07/15/1998",""
"912794XJ8","Bill","13-Week","07/08/1991","07/11/1991","10/10/1991",""
"912794XU3","Bill","26-Week","07/08/1991","07/11/1991","01/09/1992",""
"912794XH2","Bill","13-Week","07/01/1991","07/05/1991","10/03/1991",""
"912794XT6","Bill","26-Week","07/01/1991","07/05/1991","01/02/1992",""
"912794YV0","Bill","52-Week","06/27/1991","07/05/1991","07/02/1992",""
"912827B43","Note","5-Year","06/26/1991","07/01/1991","06/30/1996",""
"912827B35","Note","2-Year","06/25/1991","07/01/1991","06/30/1993",""
"912794WU4","Bill","13-Week","06/24/1991","06/27/1991","09/26/1991",""
"912794XS8","Bill","26-Week","06/24/1991","06/27/1991","12/26/1991",""
"912794XG4","Bill","13-Week","06/17/1991","06/20/1991","09/19/1991",""
"912794WX8","Bill","26-Week","06/17/1991","06/20/1991","12/19/1991",""
"912794XF6","Bill","13-Week","06/10/1991","06/13/1991","09/12/1991",""
"912794XR0","Bill","26-Week","06/10/1991","06/13/1991","12/12/1991",""
"912794XE9","Bill","13-Week","06/03/1991","06/06/1991","09/05/1991",""
"912794XQ2","Bill","26-Week","06/03/1991","06/06/1991","12/05/1991",""
"912794YR9","Bill","52-Week","05/30/1991","06/06/1991","06/04/1992",""
"912794WP5","Bill","17-Day","05/29/1991","06/03/1991","06/20/1991",""
"912794WT7","Bill","13-Week","05/28/1991","05/30/1991","08/29/1991",""
"912794XP4","Bill","26-Week","05/28/1991","05/30/1991","11/29/1991",""
"912827B27","Note","5-Year","05/23/1991","05/31/1991","05/31/1996",""
"912827A93","Note","2-Year","05/22/1991","05/31/1991","05/31/1993",""
"912794YK4","Bill","335-Day","05/21/1991","05/24/1991","04/23/1992",""
"912794XD1","Bill","13-Week","05/20/1991","05/23/1991","08/22/1991",""
"912794WW0","Bill","26-Week","05/20/1991","05/23/1991","11/21/1991",""
"912794XC3","Bill","13-Week","05/13/1991","05/16/1991","08/15/1991",""
"912794XN9","Bill","26-Week","05/13/1991","05/16/1991","11/14/1991",""
"912810EJ3","Bond","30-Year","05/09/1991","05/15/1991","05/15/2021",""
"912827A85","Note","10-Year","05/08/1991","05/15/1991","05/15/2001",""
"912827A77","Note","3-Year","05/07/1991","05/15/1991","05/15/1994",""
"912794XB5","Bill","13-Week","05/06/1991","05/09/1991","08/08/1991",""
