"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912795BV2","Bill","52-Week","03/26/1998","04/02/1998","04/01/1999",""
"9128274B5","Note","5-Year","03/25/1998","03/31/1998","03/31/2003","99.483"
"9128274A7","Note","2-Year","03/24/1998","03/31/1998","03/31/2000","100.000"
"9127944W1","Bill","13-Week","03/23/1998","03/26/1998","06/25/1998",""
"912795AK7","Bill","26-Week","03/23/1998","03/26/1998","09/24/1998",""
"9127946T6","Bill","13-Week","03/16/1998","03/19/1998","06/18/1998",""
"9127944Z4","Bill","26-Week","03/16/1998","03/19/1998","09/17/1998",""
"9127946S8","Bill","13-Week","03/09/1998","03/12/1998","06/11/1998",""
"912795AJ0","Bill","26-Week","03/09/1998","03/12/1998","09/10/1998",""
"9127946R0","Bill","13-Week","03/02/1998","03/05/1998","06/04/1998",""
"912795AH4","Bill","26-Week","03/02/1998","03/05/1998","09/03/1998",""
"912795BU4","Bill","52-Week","02/26/1998","03/05/1998","03/04/1999",""
"9127946L3","Bill","44-Day","02/26/1998","03/03/1998","04/16/1998",""
"9128273Z3","Note","5-Year","02/25/1998","03/02/1998","02/28/2003","99.547"
"9128273Y6","Note","2-Year","02/24/1998","03/02/1998","02/29/2000","99.930"
"9127944V3","Bill","13-Week","02/23/1998","02/26/1998","05/28/1998",""
"912795AG6","Bill","26-Week","02/23/1998","02/26/1998","08/27/1998",""
"9127946Q2","Bill","13-Week","02/17/1998","02/19/1998","05/21/1998",""
"9127944Y7","Bill","26-Week","02/17/1998","02/19/1998","08/20/1998",""
"9127946M1","Bill","65-Day","02/12/1998","02/17/1998","04/23/1998",""
"912810FB9","Bond","29-Year 9-Month","02/12/1998","02/17/1998","11/15/2027",""
"9128273X8","Note","10-Year","02/11/1998","02/17/1998","02/15/2008",""
"9128273W0","Note","3-Year","02/10/1998","02/17/1998","02/15/2001",""
"9127946P4","Bill","13-Week","02/09/1998","02/12/1998","05/14/1998",""
"912795AF8","Bill","26-Week","02/09/1998","02/12/1998","08/13/1998",""
"9127946N9","Bill","13-Week","02/02/1998","02/05/1998","05/07/1998",""
