"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796ZX0","Bill","8-Day","12/01/2021","12/07/2021","12/15/2021","99.996444"
"912796T74","Bill","119-Day","12/01/2021","12/07/2021","04/05/2022","99.975208"
"912796J75","Bill","21-Day","11/30/2021","12/02/2021","12/23/2021","99.990667"
"912796P94","Bill","52-Week","11/30/2021","12/02/2021","12/01/2022","99.757333"
"912796L98","Bill","13-Week","11/29/2021","12/02/2021","03/03/2022","99.987361"
"912796Q44","Bill","26-Week","11/29/2021","12/02/2021","06/02/2022","99.954500"
"912796P60","Bill","14-Day","11/24/2021","11/30/2021","12/14/2021","99.997667"
"912796P86","Bill","4-Week","11/24/2021","11/30/2021","12/28/2021","99.990278"
"912796Q85","Bill","8-Week","11/24/2021","11/30/2021","01/25/2022","99.993000"
"912796T25","Bill","119-Day","11/24/2021","11/30/2021","03/29/2022","99.976861"
"91282CDL2","Note","7-Year","11/23/2021","11/30/2021","11/30/2028","99.419180"
"912796Y94","Bill","35-Day","11/23/2021","11/26/2021","12/31/2021","99.985417"
"91282CDE8","Note","1-Year 11-Month","11/23/2021","11/26/2021","10/31/2023","99.994138"
"91282CDM0","Note","2-Year","11/22/2021","11/30/2021","11/30/2023","99.755904"
"91282CDK4","Note","5-Year","11/22/2021","11/30/2021","11/30/2026","99.667191"
"912796D30","Bill","13-Week","11/22/2021","11/26/2021","02/24/2022","99.987500"
"912796Q36","Bill","26-Week","11/22/2021","11/26/2021","05/26/2022","99.964806"
"91282CCM1","Note","9-Year 8-Month","11/18/2021","11/30/2021","07/15/2031","115.601579"
"912796P78","Bill","4-Week","11/18/2021","11/23/2021","12/21/2021","99.991444"
"912796Q77","Bill","8-Week","11/18/2021","11/23/2021","01/18/2022","99.993000"
"912810TC2","Bond","20-Year","11/17/2021","11/30/2021","11/15/2041","98.940421"
"912796ZX0","Bill","22-Day","11/17/2021","11/23/2021","12/15/2021","99.992056"
"912796S91","Bill","119-Day","11/17/2021","11/23/2021","03/22/2022","99.981819"
"9127965G0","Bill","14-Day","11/16/2021","11/18/2021","12/02/2021","99.997861"
"912796L80","Bill","13-Week","11/15/2021","11/18/2021","02/17/2022","99.988625"
"912796H44","Bill","26-Week","11/15/2021","11/18/2021","05/19/2022","99.967139"
"912796P60","Bill","4-Week","11/10/2021","11/16/2021","12/14/2021","99.996111"
"912796Q69","Bill","8-Week","11/10/2021","11/16/2021","01/11/2022","99.990667"
"912796S83","Bill","119-Day","11/10/2021","11/16/2021","03/15/2022","99.981819"
"912810TB4","Bond","30-Year","11/10/2021","11/15/2021","11/15/2051","98.526943"
"91282CDJ7","Note","10-Year","11/09/2021","11/15/2021","11/15/2031","99.359650"
"91282CDH1","Note","3-Year","11/08/2021","11/15/2021","11/15/2024","100.000000"
"912796L72","Bill","13-Week","11/08/2021","11/12/2021","02/10/2022","99.988750"
"912796Q28","Bill","26-Week","11/08/2021","11/12/2021","05/12/2022","99.967319"
"912796P52","Bill","4-Week","11/04/2021","11/09/2021","12/07/2021","99.996889"
"912796Q51","Bill","8-Week","11/04/2021","11/09/2021","01/04/2022","99.991444"
