"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796R27","Bill","26-Week","06/27/2022","06/30/2022","12/29/2022","98.736111"
"91282CEX5","Note","2-Year","06/27/2022","06/30/2022","06/30/2024","99.838282"
"91282CEW7","Note","5-Year","06/27/2022","06/30/2022","06/30/2027","99.903859"
"91282CEJ6","Note","4-Year 10-Month","06/23/2022","06/30/2022","04/15/2027","101.224234"
"912796X38","Bill","4-Week","06/23/2022","06/28/2022","07/26/2022","99.914444"
"912796XN4","Bill","8-Week","06/23/2022","06/28/2022","08/23/2022","99.766667"
"912810TH1","Bond","19-Year 11-Month","06/22/2022","06/30/2022","05/15/2042","96.603091"
"912796YF0","Bill","119-Day","06/22/2022","06/28/2022","10/25/2022","99.319056"
"91282CEL1","Note","1-Year 10-Month","06/22/2022","06/24/2022","04/30/2024","99.866853"
"912796U56","Bill","13-Week","06/21/2022","06/23/2022","09/22/2022","99.577861"
"912796X87","Bill","26-Week","06/21/2022","06/23/2022","12/22/2022","98.791722"
"912796X20","Bill","4-Week","06/16/2022","06/21/2022","07/19/2022","99.908222"
"912796XM6","Bill","8-Week","06/16/2022","06/21/2022","08/16/2022","99.771333"
"912796YE3","Bill","119-Day","06/15/2022","06/21/2022","10/18/2022","99.309139"
"912796X53","Bill","52-Week","06/14/2022","06/16/2022","06/15/2023","96.946444"
"912796U49","Bill","13-Week","06/13/2022","06/16/2022","09/15/2022","99.585444"
"912796X79","Bill","26-Week","06/13/2022","06/16/2022","12/15/2022","98.908000"
"912810TG3","Bond","29-Year 11-Month","06/09/2022","06/15/2022","05/15/2052","94.045539"
"912796W96","Bill","4-Week","06/09/2022","06/14/2022","07/12/2022","99.919111"
"912796XL8","Bill","8-Week","06/09/2022","06/14/2022","08/09/2022","99.821111"
