"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794T38","Bill","52-Week","09/15/1994","09/22/1994","09/21/1995",""
"912794M27","Bill","13-Week","09/12/1994","09/15/1994","12/15/1994",""
"912794Q98","Bill","26-Week","09/12/1994","09/15/1994","03/16/1995",""
"9127942C7","Bill","7-Day","09/09/1994","09/09/1994","09/16/1994",""
"912794P40","Bill","13-Week","09/06/1994","09/08/1994","12/08/1994",""
"912794Q80","Bill","26-Week","09/06/1994","09/08/1994","03/09/1995",""
"912794L77","Bill","16-Day","08/31/1994","09/06/1994","09/22/1994",""
"912794P32","Bill","13-Week","08/29/1994","09/01/1994","12/01/1994",""
"912794Q72","Bill","26-Week","08/29/1994","09/01/1994","03/02/1995",""
"912827R20","Note","5-Year","08/24/1994","08/31/1994","08/31/1999","99.854"
"912827Q96","Note","2-Year","08/23/1994","08/31/1994","08/31/1996","99.963"
"912794P24","Bill","13-Week","08/22/1994","08/25/1994","11/25/1994",""
"912794Q64","Bill","26-Week","08/22/1994","08/25/1994","02/23/1995",""
"912794T20","Bill","52-Week","08/18/1994","08/25/1994","08/24/1995",""
"912794L93","Bill","13-Week","08/15/1994","08/18/1994","11/17/1994",""
