"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127952A8","Bill","13-Week","05/23/2011","05/26/2011","08/25/2011","99.986097"
"9127953U3","Bill","26-Week","05/23/2011","05/26/2011","11/25/2011","99.949167"
"912828PP9","Note","9-Year 8-Month","05/19/2011","05/31/2011","01/15/2021","104.359972"
"9127952Z3","Bill","56-Day","05/18/2011","05/19/2011","07/14/2011","99.996889"
"9127952V2","Bill","4-Week","05/17/2011","05/19/2011","06/16/2011","99.998056"
"9127953E9","Bill","13-Week","05/16/2011","05/19/2011","08/18/2011","99.992417"
"9127952P5","Bill","26-Week","05/16/2011","05/19/2011","11/17/2011","99.964611"
"912810QQ4","Bond","30-Year","05/12/2011","05/16/2011","05/15/2041","99.916711"
"912828QN3","Note","10-Year","05/11/2011","05/16/2011","05/15/2021","99.277862"
"912828QM5","Note","3-Year","05/10/2011","05/16/2011","05/15/2014","99.999987"
"9127952U4","Bill","4-Week","05/10/2011","05/12/2011","06/09/2011","99.998833"
"9127953D1","Bill","13-Week","05/09/2011","05/12/2011","08/11/2011","99.993681"
"9127953T6","Bill","26-Week","05/09/2011","05/12/2011","11/10/2011","99.967139"
"912795W64","Bill","4-Week","05/03/2011","05/05/2011","06/02/2011","99.999611"
"9127953N9","Bill","52-Week","05/03/2011","05/05/2011","05/03/2012","99.797778"
"9127953B5","Bill","13-Week","05/02/2011","05/05/2011","08/04/2011","99.987361"
"9127953R0","Bill","26-Week","05/02/2011","05/05/2011","11/03/2011","99.949444"
"912828QG8","Note","7-Year","04/28/2011","05/02/2011","04/30/2018","99.448900"
"912828QF0","Note","5-Year","04/27/2011","05/02/2011","04/30/2016","99.415214"
"912828QE3","Note","2-Year","04/26/2011","05/02/2011","04/30/2013","99.905047"
"9127952S9","Bill","4-Week","04/26/2011","04/28/2011","05/26/2011","99.997667"
"912795X63","Bill","13-Week","04/25/2011","04/28/2011","07/28/2011","99.983569"
"9127953Q2","Bill","26-Week","04/25/2011","04/28/2011","10/27/2011","99.941861"
"912828QD5","Note","5-Year","04/21/2011","04/29/2011","04/15/2016","101.754296"
"9127952R1","Bill","4-Week","04/19/2011","04/21/2011","05/19/2011","99.997667"
"9127953A7","Bill","13-Week","04/18/2011","04/21/2011","07/21/2011","99.984833"
"9127952K6","Bill","26-Week","04/18/2011","04/21/2011","10/20/2011","99.944389"
"912810QN1","Bond","29-Year 10-Month","04/14/2011","04/15/2011","02/15/2041","103.552179"
"912828PX2","Note","9-Year 10-Month","04/13/2011","04/15/2011","02/15/2021","101.075834"
"912828QC7","Note","3-Year","04/12/2011","04/15/2011","04/15/2014","99.911982"
"9127952Q3","Bill","4-Week","04/12/2011","04/14/2011","05/12/2011","99.998056"
"9127952Z3","Bill","13-Week","04/11/2011","04/14/2011","07/14/2011","99.987361"
"9127953P4","Bill","26-Week","04/11/2011","04/14/2011","10/13/2011","99.944389"
"912795VE8","Bill","4-Week","04/05/2011","04/07/2011","05/05/2011","99.996111"
"9127953H2","Bill","52-Week","04/05/2011","04/07/2011","04/05/2012","99.716889"
"9127952X8","Bill","13-Week","04/04/2011","04/07/2011","07/07/2011","99.987361"
"9127953M1","Bill","26-Week","04/04/2011","04/07/2011","10/06/2011","99.934278"
"912828QB9","Note","7-Year","03/30/2011","03/31/2011","03/31/2018","99.874094"
"9127952N0","Bill","4-Week","03/29/2011","03/31/2011","04/28/2011","99.996500"
"912828QA1","Note","5-Year","03/29/2011","03/31/2011","03/31/2016","99.952972"
"912795X22","Bill","13-Week","03/28/2011","03/31/2011","06/30/2011","99.974722"
"9127953L3","Bill","26-Week","03/28/2011","03/31/2011","09/29/2011","99.914056"
"912828QL7","Note","2-Year","03/28/2011","03/31/2011","03/31/2013","99.922763"
"912828PP9","Note","9-Year 10-Month","03/24/2011","03/31/2011","01/15/2021","102.584550"
"9127952R1","Bill","56-Day","03/23/2011","03/24/2011","05/19/2011","99.991444"
"9127952M2","Bill","4-Week","03/22/2011","03/24/2011","04/21/2011","99.994167"
"9127952W0","Bill","13-Week","03/21/2011","03/24/2011","06/23/2011","99.975986"
"9127952F7","Bill","26-Week","03/21/2011","03/24/2011","09/22/2011","99.924167"
"9127952L4","Bill","4-Week","03/15/2011","03/17/2011","04/14/2011","99.995333"
"9127952V2","Bill","13-Week","03/14/2011","03/17/2011","06/16/2011","99.977250"
"9127953K5","Bill","26-Week","03/14/2011","03/17/2011","09/15/2011","99.931750"
"912810QN1","Bond","29-Year 11-Month","03/10/2011","03/15/2011","02/15/2041","102.929408"
"912828PX2","Note","9-Year 11-Month","03/09/2011","03/15/2011","02/15/2021","101.044608"
"912828PZ7","Note","3-Year","03/08/2011","03/15/2011","03/15/2014","99.859215"
"912795VD0","Bill","4-Week","03/08/2011","03/10/2011","04/07/2011","99.994556"
"9127953G4","Bill","52-Week","03/08/2011","03/10/2011","03/08/2012","99.737111"
"9127952U4","Bill","13-Week","03/07/2011","03/10/2011","06/09/2011","99.972194"
"9127953J8","Bill","26-Week","03/07/2011","03/10/2011","09/08/2011","99.921639"
"9127952J9","Bill","4-Week","03/01/2011","03/03/2011","03/31/2011","99.989500"
"9127952M2","Bill","49-Day","03/01/2011","03/03/2011","04/21/2011","99.982986"
"912795W64","Bill","13-Week","02/28/2011","03/03/2011","06/02/2011","99.963347"
"9127953F6","Bill","26-Week","02/28/2011","03/03/2011","09/01/2011","99.914056"
"912828PY0","Note","7-Year","02/24/2011","02/28/2011","02/28/2018","99.344326"
"912828QJ2","Note","5-Year","02/23/2011","02/28/2011","02/29/2016","99.693745"
"9127956Q9","Bill","49-Day","02/23/2011","02/25/2011","04/15/2011","99.982986"
"9127952H3","Bill","4-Week","02/23/2011","02/24/2011","03/24/2011","99.990667"
"912828QK9","Note","2-Year","02/22/2011","02/28/2011","02/28/2013","99.762218"
"9127952S9","Bill","13-Week","02/22/2011","02/24/2011","05/26/2011","99.972194"
"9127952A8","Bill","26-Week","02/22/2011","02/24/2011","08/25/2011","99.921639"
"912810QP6","Bond","30-Year","02/17/2011","02/28/2011","02/15/2041","98.655406"
"9127952G5","Bill","4-Week","02/15/2011","02/17/2011","03/17/2011","99.992222"
"9127952R1","Bill","13-Week","02/14/2011","02/17/2011","05/19/2011","99.967139"
"9127953E9","Bill","26-Week","02/14/2011","02/17/2011","08/18/2011","99.916583"
