"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9128284T4","Note","3-Year","06/11/2018","06/15/2018","06/15/2021","99.888266"
"9128284N7","Note","9-Year 11-Month","06/11/2018","06/15/2018","05/15/2028","99.254212"
"912796NV7","Bill","13-Week","06/11/2018","06/14/2018","09/13/2018","99.517194"
"912796QN2","Bill","26-Week","06/11/2018","06/14/2018","12/13/2018","98.950972"
"912796PN3","Bill","4-Week","06/05/2018","06/07/2018","07/05/2018","99.861556"
"912796PY9","Bill","13-Week","06/04/2018","06/07/2018","09/06/2018","99.517194"
"912796PE3","Bill","26-Week","06/04/2018","06/07/2018","12/06/2018","98.953500"
"912796PM5","Bill","4-Week","05/29/2018","05/31/2018","06/28/2018","99.863889"
"912796PW3","Bill","13-Week","05/29/2018","05/31/2018","08/30/2018","99.520986"
"912796QL6","Bill","26-Week","05/29/2018","05/31/2018","11/29/2018","98.973722"
"9128284R8","Note","7-Year","05/24/2018","05/31/2018","05/31/2025","99.654192"
"9128284S6","Note","5-Year","05/23/2018","05/31/2018","05/31/2023","99.472437"
"9128284K3","Note","1-Year 11-Month","05/23/2018","05/25/2018","04/30/2020","100.009127"
"9128284Q0","Note","2-Year","05/22/2018","05/31/2018","05/31/2020","99.825680"
"912796MF3","Bill","4-Week","05/22/2018","05/24/2018","06/21/2018","99.866222"
"912796QH5","Bill","52-Week","05/22/2018","05/24/2018","05/23/2019","97.699722"
"912796PV5","Bill","13-Week","05/21/2018","05/24/2018","08/23/2018","99.520986"
"912796QK8","Bill","26-Week","05/21/2018","05/24/2018","11/23/2018","98.942667"
"9128283R9","Note","9-Year 8-Month","05/17/2018","05/31/2018","01/15/2028","97.131469"
"912796PL7","Bill","4-Week","05/15/2018","05/17/2018","06/14/2018","99.871278"
"912796NQ8","Bill","13-Week","05/14/2018","05/17/2018","08/16/2018","99.522250"
"912796QJ1","Bill","26-Week","05/14/2018","05/17/2018","11/15/2018","98.971194"
"912810SC3","Bond","30-Year","05/10/2018","05/15/2018","05/15/2048","99.903175"
"9128284N7","Note","10-Year","05/09/2018","05/15/2018","05/15/2028","98.969628"
"9128284P2","Note","3-Year","05/08/2018","05/15/2018","05/15/2021","99.888266"
"912796PJ2","Bill","4-Week","05/08/2018","05/10/2018","06/07/2018","99.870889"
"912796PU7","Bill","13-Week","05/07/2018","05/10/2018","08/09/2018","99.534889"
"912796PD5","Bill","26-Week","05/07/2018","05/10/2018","11/08/2018","98.988889"
"912796PH6","Bill","4-Week","05/01/2018","05/03/2018","05/31/2018","99.871667"
"912796PS2","Bill","13-Week","04/30/2018","05/03/2018","08/02/2018","99.536153"
"912796QF9","Bill","26-Week","04/30/2018","05/03/2018","11/01/2018","98.993944"
"9128284M9","Note","7-Year","04/26/2018","04/30/2018","04/30/2025","99.516250"
"9128284K3","Note","2-Year","04/25/2018","04/30/2018","04/30/2020","100.000000"
"9128284L1","Note","5-Year","04/25/2018","04/30/2018","04/30/2023","99.597097"
"9128284J6","Note","2-Year","04/24/2018","04/30/2018","04/30/2020","99.761494"
"912796MB2","Bill","4-Week","04/24/2018","04/26/2018","05/24/2018","99.869333"
"912796QC6","Bill","52-Week","04/24/2018","04/26/2018","04/25/2019","97.775556"
"912796PR4","Bill","13-Week","04/23/2018","04/26/2018","07/26/2018","99.537417"
"912796QE2","Bill","26-Week","04/23/2018","04/26/2018","10/25/2018","98.996472"
"9128284H0","Note","5-Year","04/19/2018","04/30/2018","04/15/2023","100.196611"
"912796PG8","Bill","4-Week","04/17/2018","04/19/2018","05/17/2018","99.873222"
"912796MK2","Bill","13-Week","04/16/2018","04/19/2018","07/19/2018","99.555111"
"912796QD4","Bill","26-Week","04/16/2018","04/19/2018","10/18/2018","99.016694"
"912810SA7","Bond","29-Year 10-Month","04/12/2018","04/16/2018","02/15/2048","99.136422"
"9128283W8","Note","9-Year 10-Month","04/11/2018","04/16/2018","02/15/2028","99.611154"
"9128284G2","Note","3-Year","04/10/2018","04/16/2018","04/15/2021","99.784450"
"912796PF0","Bill","4-Week","04/10/2018","04/12/2018","05/10/2018","99.874000"
"912796PQ6","Bill","13-Week","04/09/2018","04/12/2018","07/12/2018","99.566486"
"912796NZ8","Bill","26-Week","04/09/2018","04/12/2018","10/11/2018","99.049556"
"912796PC7","Bill","4-Week","04/03/2018","04/05/2018","05/03/2018","99.868167"
"912796PN3","Bill","13-Week","04/02/2018","04/05/2018","07/05/2018","99.560167"
"912796QB8","Bill","26-Week","04/02/2018","04/05/2018","10/04/2018","99.036917"
"9128283T5","Note","1-Year 10-Month","03/28/2018","04/02/2018","01/31/2020","99.910268"
"9128284F4","Note","7-Year","03/28/2018","04/02/2018","03/31/2025","99.398415"
"9128284D9","Note","5-Year","03/27/2018","04/02/2018","03/31/2023","99.478566"
"912796LX5","Bill","4-Week","03/27/2018","03/29/2018","04/26/2018","99.867389"
"912796PX1","Bill","52-Week","03/27/2018","03/29/2018","03/28/2019","97.907000"
"9128284C1","Note","2-Year","03/26/2018","04/02/2018","03/31/2020","99.883557"
"912796PM5","Bill","13-Week","03/26/2018","03/29/2018","06/28/2018","99.555111"
"912796QA0","Bill","26-Week","03/26/2018","03/29/2018","09/27/2018","99.041972"
"9128283R9","Note","9-Year 10-Month","03/22/2018","03/29/2018","01/15/2028","97.935177"
"912796PB9","Bill","4-Week","03/20/2018","03/22/2018","04/19/2018","99.866222"
"912796MF3","Bill","13-Week","03/19/2018","03/22/2018","06/21/2018","99.550056"
"912796PZ6","Bill","26-Week","03/19/2018","03/22/2018","09/20/2018","99.014167"
"912796PA1","Bill","4-Week","03/13/2018","03/15/2018","04/12/2018","99.871667"
"912810SA7","Bond","29-Year 11-Month","03/13/2018","03/15/2018","02/15/2048","97.883828"
"912796PL7","Bill","13-Week","03/12/2018","03/15/2018","06/14/2018","99.577861"
"912796NV7","Bill","26-Week","03/12/2018","03/15/2018","09/13/2018","99.064722"
"9128284B3","Note","3-Year","03/12/2018","03/15/2018","03/15/2021","99.824555"
"9128283W8","Note","9-Year 11-Month","03/12/2018","03/15/2018","02/15/2028","98.805633"
"912796NY1","Bill","4-Week","03/06/2018","03/08/2018","04/05/2018","99.879444"
"912796PJ2","Bill","13-Week","03/05/2018","03/08/2018","06/07/2018","99.580389"
"912796PY9","Bill","26-Week","03/05/2018","03/08/2018","09/06/2018","99.074833"
"912796LS6","Bill","4-Week","02/27/2018","03/01/2018","03/29/2018","99.883722"
"912796PT0","Bill","52-Week","02/27/2018","03/01/2018","02/28/2019","97.957556"
"912796PH6","Bill","13-Week","02/26/2018","03/01/2018","05/31/2018","99.584181"
"912796PW3","Bill","26-Week","02/26/2018","03/01/2018","08/30/2018","99.074833"
"9128283Z1","Note","7-Year","02/22/2018","02/28/2018","02/28/2025","99.438593"
"9128284A5","Note","5-Year","02/21/2018","02/28/2018","02/28/2023","99.846446"
"9128283T5","Note","1-Year 11-Month","02/21/2018","02/23/2018","01/31/2020","99.968842"
"9128283Y4","Note","2-Year","02/20/2018","02/28/2018","02/29/2020","99.990276"
"912796NX3","Bill","4-Week","02/20/2018","02/22/2018","03/22/2018","99.892667"
"912796MB2","Bill","13-Week","02/20/2018","02/22/2018","05/24/2018","99.587972"
"912796PV5","Bill","26-Week","02/20/2018","02/22/2018","08/23/2018","99.079889"
"912810SB5","Bond","30-Year","02/15/2018","02/28/2018","02/15/2048","99.895379"
"912796PA1","Bill","55-Day","02/13/2018","02/16/2018","04/12/2018","99.761667"
"912796NW5","Bill","4-Week","02/13/2018","02/15/2018","03/15/2018","99.894222"
"912796PG8","Bill","13-Week","02/12/2018","02/15/2018","05/17/2018","99.603139"
"912796NQ8","Bill","26-Week","02/12/2018","02/15/2018","08/16/2018","99.097583"
"912810SA7","Bond","30-Year","02/08/2018","02/15/2018","02/15/2048","97.654131"
"9128283W8","Note","10-Year","02/07/2018","02/15/2018","02/15/2028","99.471446"
"9128283X6","Note","3-Year","02/06/2018","02/15/2018","02/15/2021","99.913485"
"912796NU9","Bill","4-Week","02/06/2018","02/08/2018","03/08/2018","99.884889"
"912796PB9","Bill","70-Day","02/06/2018","02/08/2018","04/19/2018","99.720000"
"912796PF0","Bill","13-Week","02/05/2018","02/08/2018","05/10/2018","99.620833"
"912796PU7","Bill","26-Week","02/05/2018","02/08/2018","08/09/2018","99.165833"
"912796LN7","Bill","4-Week","01/30/2018","02/01/2018","03/01/2018","99.888000"
"912796PP8","Bill","52-Week","01/30/2018","02/01/2018","01/31/2019","98.149667"
"912796PC7","Bill","13-Week","01/29/2018","02/01/2018","05/03/2018","99.639792"
"912796PS2","Bill","26-Week","01/29/2018","02/01/2018","08/02/2018","99.178472"
