"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127962F5","Bill","273-Day","06/23/2020","06/25/2020","03/25/2021","99.863500"
"9127962H1","Bill","13-Week","06/22/2020","06/25/2020","09/24/2020","99.960819"
"9127963L1","Bill","26-Week","06/22/2020","06/25/2020","12/24/2020","99.911528"
"912828ZJ2","Note","4-Year 10-Month","06/18/2020","06/30/2020","04/15/2025","103.608385"
"9127963F4","Bill","4-Week","06/18/2020","06/23/2020","07/21/2020","99.990278"
"9127963P2","Bill","8-Week","06/18/2020","06/23/2020","08/18/2020","99.979000"
"912810SR0","Bond","19-Year 11-Month","06/17/2020","06/30/2020","05/15/2040","96.702809"
"9127964G1","Bill","105-Day","06/17/2020","06/23/2020","10/06/2020","99.950417"
"9127964T3","Bill","154-Day","06/17/2020","06/23/2020","11/24/2020","99.920861"
"912796WY1","Bill","42-Day","06/16/2020","06/18/2020","07/30/2020","99.982500"
"9127962R9","Bill","119-Day","06/16/2020","06/18/2020","10/15/2020","99.940500"
"9127963H0","Bill","52-Week","06/16/2020","06/18/2020","06/17/2021","99.797778"
"9127962G3","Bill","13-Week","06/15/2020","06/18/2020","09/17/2020","99.955764"
"9127963K3","Bill","26-Week","06/15/2020","06/18/2020","12/17/2020","99.906472"
"9127963D9","Bill","4-Week","06/11/2020","06/16/2020","07/14/2020","99.989889"
"9127963N7","Bill","8-Week","06/11/2020","06/16/2020","08/11/2020","99.975889"
"912810SN9","Bond","29-Year 11-Month","06/11/2020","06/15/2020","05/15/2050","95.158932"
"9127964A4","Bill","105-Day","06/10/2020","06/16/2020","09/29/2020","99.947500"
"9127964S5","Bill","154-Day","06/10/2020","06/16/2020","11/17/2020","99.918722"
"912828ZQ6","Note","9-Year 11-Month","06/09/2020","06/15/2020","05/15/2030","98.033536"
"912796WX3","Bill","42-Day","06/09/2020","06/11/2020","07/23/2020","99.980750"
"912796TN9","Bill","119-Day","06/09/2020","06/11/2020","10/08/2020","99.938847"
"912828ZU7","Note","3-Year","06/08/2020","06/15/2020","06/15/2023","99.910439"
"912796TJ8","Bill","13-Week","06/08/2020","06/11/2020","09/10/2020","99.957028"
"9127963J6","Bill","26-Week","06/08/2020","06/11/2020","12/10/2020","99.906472"
"9127963C1","Bill","4-Week","06/04/2020","06/09/2020","07/07/2020","99.990278"
"9127963M9","Bill","8-Week","06/04/2020","06/09/2020","08/04/2020","99.977444"
"9127963Z0","Bill","105-Day","06/03/2020","06/09/2020","09/22/2020","99.950417"
"9127964R7","Bill","154-Day","06/03/2020","06/09/2020","11/10/2020","99.923000"
"912796SZ3","Bill","42-Day","06/02/2020","06/04/2020","07/16/2020","99.984250"
"9127962J7","Bill","119-Day","06/02/2020","06/04/2020","10/01/2020","99.945458"
"912796XH7","Bill","13-Week","06/01/2020","06/04/2020","09/03/2020","99.962083"
"912796TU3","Bill","26-Week","06/01/2020","06/04/2020","12/03/2020","99.914056"
"9127962X6","Bill","4-Week","05/28/2020","06/02/2020","06/30/2020","99.989889"
"9127963G2","Bill","8-Week","05/28/2020","06/02/2020","07/28/2020","99.979000"
"9127964Q9","Bill","154-Day","05/28/2020","06/02/2020","11/03/2020","99.927278"
"912828ZS2","Note","7-Year","05/28/2020","06/01/2020","05/31/2027","99.636717"
"9127963Y3","Bill","105-Day","05/27/2020","06/02/2020","09/15/2020","99.951875"
"912828ZT0","Note","5-Year","05/27/2020","06/01/2020","05/31/2025","99.584056"
"912828ZK9","Note","1-Year 11-Month","05/27/2020","05/29/2020","04/30/2022","100.031070"
"9127962H1","Bill","119-Day","05/27/2020","05/28/2020","09/24/2020","99.943806"
"912796XE4","Bill","273-Day","05/27/2020","05/28/2020","02/25/2021","99.863500"
"912828ZR4","Note","2-Year","05/26/2020","06/01/2020","05/31/2022","99.894379"
"912796WW5","Bill","42-Day","05/26/2020","05/28/2020","07/09/2020","99.986000"
"912796XG9","Bill","13-Week","05/26/2020","05/28/2020","08/27/2020","99.967139"
"9127963B3","Bill","26-Week","05/26/2020","05/28/2020","11/27/2020","99.918667"
"912828Z37","Note","9-Year 8-Month","05/21/2020","05/29/2020","01/15/2030","106.232149"
"9127962W8","Bill","4-Week","05/21/2020","05/26/2020","06/23/2020","99.993000"
"9127963F4","Bill","8-Week","05/21/2020","05/26/2020","07/21/2020","99.983667"
"912810SR0","Bond","20-Year","05/20/2020","06/01/2020","05/15/2040","98.321703"
"9127963X5","Bill","105-Day","05/20/2020","05/26/2020","09/08/2020","99.959167"
"9127964K2","Bill","154-Day","05/20/2020","05/26/2020","10/27/2020","99.935833"
"912796UB3","Bill","42-Day","05/19/2020","05/21/2020","07/02/2020","99.987750"
"9127962G3","Bill","119-Day","05/19/2020","05/21/2020","09/17/2020","99.953722"
"9127962Y4","Bill","52-Week","05/19/2020","05/21/2020","05/20/2021","99.838222"
"912796XF1","Bill","13-Week","05/18/2020","05/21/2020","08/20/2020","99.967139"
"9127963A5","Bill","26-Week","05/18/2020","05/21/2020","11/19/2020","99.924167"
"9127962V0","Bill","4-Week","05/14/2020","05/19/2020","06/16/2020","99.993000"
"9127963D9","Bill","8-Week","05/14/2020","05/19/2020","07/14/2020","99.982889"
"9127963R8","Bill","105-Day","05/13/2020","05/19/2020","09/01/2020","99.959167"
"9127964J5","Bill","154-Day","05/13/2020","05/19/2020","10/20/2020","99.933694"
"912810SN9","Bond","30-Year","05/13/2020","05/15/2020","05/15/2050","97.734134"
"912828ZQ6","Note","10-Year","05/12/2020","05/15/2020","05/15/2030","99.276869"
"912796UA5","Bill","42-Day","05/12/2020","05/14/2020","06/25/2020","99.987167"
"912796TJ8","Bill","119-Day","05/12/2020","05/14/2020","09/10/2020","99.952069"
