"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912796NX3","Bill","26-Week","09/18/2017","09/21/2017","03/22/2018","99.403444"
"912810RY6","Bond","29-Year 11-Month","09/13/2017","09/15/2017","08/15/2047","99.189503"
"9128282R0","Note","9-Year 11-Month","09/12/2017","09/15/2017","08/15/2027","100.619500"
"912796KR9","Bill","4-Week","09/12/2017","09/14/2017","10/12/2017","99.924556"
"912796NV7","Bill","52-Week","09/12/2017","09/14/2017","09/13/2018","98.746222"
"9128282V1","Note","3-Year","09/11/2017","09/15/2017","09/15/2020","99.830281"
"912796MG1","Bill","13-Week","09/11/2017","09/14/2017","12/14/2017","99.738375"
"912796NW5","Bill","26-Week","09/11/2017","09/14/2017","03/15/2018","99.423667"
"912796RL5","Bill","7-Day","09/08/2017","09/08/2017","09/15/2017","99.980361"
"912796RL5","Bill","8-Day","09/05/2017","09/07/2017","09/15/2017","99.977556"
"912796LW7","Bill","4-Week","09/05/2017","09/07/2017","10/05/2017","99.898889"
"912796LB3","Bill","13-Week","09/05/2017","09/07/2017","12/07/2017","99.742167"
"912796NU9","Bill","26-Week","09/05/2017","09/07/2017","03/08/2018","99.436306"
"912796RK7","Bill","123-Day","08/29/2017","09/01/2017","01/02/2018","99.637833"
"912796LV9","Bill","4-Week","08/29/2017","08/31/2017","09/28/2017","99.925333"
"9128282U3","Note","7-Year","08/29/2017","08/31/2017","08/31/2024","99.569957"
"912796ME6","Bill","13-Week","08/28/2017","08/31/2017","11/30/2017","99.742167"
"912796LN7","Bill","26-Week","08/28/2017","08/31/2017","03/01/2018","99.436306"
"9128282T6","Note","2-Year","08/28/2017","08/31/2017","08/31/2019","99.813152"
"9128282S8","Note","5-Year","08/28/2017","08/31/2017","08/31/2022","99.442075"
"912828X39","Note","4-Year 8-Month","08/24/2017","08/31/2017","04/15/2022","100.758133"
"9128282M1","Note","1-Year 11-Month","08/23/2017","08/25/2017","07/31/2019","99.999848"
"912796LU1","Bill","4-Week","08/22/2017","08/24/2017","09/21/2017","99.926889"
"912796MD8","Bill","13-Week","08/21/2017","08/24/2017","11/24/2017","99.744444"
"912796NT2","Bill","26-Week","08/21/2017","08/24/2017","02/22/2018","99.436306"
"912796KL2","Bill","4-Week","08/15/2017","08/17/2017","09/14/2017","99.926889"
"912796NQ8","Bill","52-Week","08/15/2017","08/17/2017","08/16/2018","98.756333"
"912796MC0","Bill","13-Week","08/14/2017","08/17/2017","11/16/2017","99.743431"
"912796NS4","Bill","26-Week","08/14/2017","08/17/2017","02/15/2018","99.436306"
"912810RY6","Bond","30-Year","08/10/2017","08/15/2017","08/15/2047","98.629206"
"9128282R0","Note","10-Year","08/09/2017","08/15/2017","08/15/2027","100.000000"
"9128282Q2","Note","3-Year","08/08/2017","08/15/2017","08/15/2020","99.941564"
"912796LT4","Bill","4-Week","08/08/2017","08/10/2017","09/07/2017","99.923389"
