"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912828NT3","Note","9-Year 11-Month","09/08/2010","09/15/2010","08/15/2020","99.607796"
"912795W23","Bill","4-Week","09/08/2010","09/09/2010","10/07/2010","99.993000"
"912795W56","Bill","56-Day","09/08/2010","09/09/2010","11/04/2010","99.981333"
"912828NY2","Note","3-Year","09/07/2010","09/15/2010","09/15/2013","99.881642"
"912795X30","Bill","13-Week","09/07/2010","09/09/2010","12/09/2010","99.965875"
"912795V99","Bill","26-Week","09/07/2010","09/09/2010","03/10/2011","99.909000"
"912828NM8","Note","9-Year 10-Month","09/02/2010","09/15/2010","07/15/2020","102.109188"
"912795W49","Bill","56-Day","09/01/2010","09/02/2010","10/28/2010","99.980556"
"912795VC2","Bill","4-Week","08/31/2010","09/02/2010","09/30/2010","99.987556"
"912795W98","Bill","13-Week","08/30/2010","09/02/2010","12/02/2010","99.963347"
"9127952D2","Bill","26-Week","08/30/2010","09/02/2010","03/03/2011","99.903944"
"912828NW6","Note","7-Year","08/26/2010","08/31/2010","08/31/2017","99.258493"
"912828NV8","Note","5-Year","08/25/2010","08/31/2010","08/31/2015","99.402797"
"912795VB4","Bill","21-Day","08/25/2010","08/26/2010","09/16/2010","99.990083"
"912795UH2","Bill","56-Day","08/25/2010","08/26/2010","10/21/2010","99.978222"
"912828PH7","Note","2-Year","08/24/2010","08/31/2010","08/31/2012","99.755524"
"912795U90","Bill","4-Week","08/24/2010","08/26/2010","09/23/2010","99.987944"
"9127952A8","Bill","52-Week","08/24/2010","08/26/2010","08/25/2011","99.737111"
"912810QF8","Bond","29-Year 6-Month","08/23/2010","08/31/2010","02/15/2040","109.086149"
"912795W80","Bill","13-Week","08/23/2010","08/26/2010","11/26/2010","99.960389"
"9127952C4","Bill","26-Week","08/23/2010","08/26/2010","02/24/2011","99.906472"
"912795W31","Bill","56-Day","08/18/2010","08/19/2010","10/14/2010","99.977444"
"912795VB4","Bill","4-Week","08/17/2010","08/19/2010","09/16/2010","99.987944"
"912795UJ8","Bill","13-Week","08/16/2010","08/19/2010","11/18/2010","99.960819"
"9127952B6","Bill","26-Week","08/16/2010","08/19/2010","02/17/2011","99.906472"
"912810QK7","Bond","30-Year","08/12/2010","08/16/2010","08/15/2040","98.619129"
"912828NT3","Note","10-Year","08/11/2010","08/16/2010","08/15/2020","99.086655"
"912795W23","Bill","56-Day","08/11/2010","08/12/2010","10/07/2010","99.979000"
"912828NU0","Note","3-Year","08/10/2010","08/16/2010","08/15/2013","99.722358"
"912795VA6","Bill","4-Week","08/10/2010","08/12/2010","09/09/2010","99.988722"
"912795W72","Bill","13-Week","08/09/2010","08/12/2010","11/12/2010","99.961667"
"912795V40","Bill","26-Week","08/09/2010","08/12/2010","02/10/2011","99.903944"
"912795VC2","Bill","56-Day","08/04/2010","08/05/2010","09/30/2010","99.975111"
"912795V73","Bill","4-Week","08/03/2010","08/05/2010","09/02/2010","99.988333"
"912795W56","Bill","13-Week","08/02/2010","08/05/2010","11/04/2010","99.960819"
"912795Y21","Bill","26-Week","08/02/2010","08/05/2010","02/03/2011","99.901417"
"912828NR7","Note","7-Year","07/29/2010","08/02/2010","07/31/2017","99.878150"
"912828NP1","Note","5-Year","07/28/2010","08/02/2010","07/31/2015","99.781106"
"912795U90","Bill","56-Day","07/28/2010","07/29/2010","09/23/2010","99.975889"
"912828NQ9","Note","2-Year","07/27/2010","08/02/2010","07/31/2012","99.920863"
"912795U82","Bill","4-Week","07/27/2010","07/29/2010","08/26/2010","99.987944"
"912795X63","Bill","52-Week","07/27/2010","07/29/2010","07/28/2011","99.701722"
"912795W49","Bill","13-Week","07/26/2010","07/29/2010","10/28/2010","99.962083"
"912795X97","Bill","26-Week","07/26/2010","07/29/2010","01/27/2011","99.898889"
"912795VB4","Bill","56-Day","07/21/2010","07/22/2010","09/16/2010","99.975111"
"912795V65","Bill","4-Week","07/20/2010","07/22/2010","08/19/2010","99.987944"
"912795UH2","Bill","13-Week","07/19/2010","07/22/2010","10/21/2010","99.960819"
"912795X89","Bill","26-Week","07/19/2010","07/22/2010","01/20/2011","99.901417"
"912795VA6","Bill","56-Day","07/14/2010","07/15/2010","09/09/2010","99.975111"
"912810QH4","Bond","29-Year 10-Month","07/14/2010","07/15/2010","05/15/2040","105.053815"
"912795V57","Bill","4-Week","07/13/2010","07/15/2010","08/12/2010","99.988333"
"912828ND8","Note","9-Year 10-Month","07/13/2010","07/15/2010","05/15/2020","103.199671"
"912795W31","Bill","13-Week","07/12/2010","07/15/2010","10/14/2010","99.962083"
"912795UX7","Bill","26-Week","07/12/2010","07/15/2010","01/13/2011","99.898889"
"912828NN6","Note","3-Year","07/12/2010","07/15/2010","07/15/2013","99.838004"
"912828NM8","Note","10-Year","07/08/2010","07/15/2010","07/15/2020","99.579194"
"912795V24","Bill","4-Week","07/07/2010","07/08/2010","08/05/2010","99.987167"
"912795V73","Bill","56-Day","07/07/2010","07/08/2010","09/02/2010","99.974333"
"912795W23","Bill","13-Week","07/06/2010","07/08/2010","10/07/2010","99.958292"
"912795X71","Bill","26-Week","07/06/2010","07/08/2010","01/06/2011","99.896361"
"912795U82","Bill","56-Day","06/30/2010","07/01/2010","08/26/2010","99.972000"
"912795U74","Bill","4-Week","06/29/2010","07/01/2010","07/29/2010","99.988333"
"912795X22","Bill","52-Week","06/29/2010","07/01/2010","06/30/2011","99.676444"
"912795VC2","Bill","13-Week","06/28/2010","07/01/2010","09/30/2010","99.959556"
"912795X55","Bill","26-Week","06/28/2010","07/01/2010","12/30/2010","99.891306"
"912828NK2","Note","7-Year","06/24/2010","06/30/2010","06/30/2017","99.522396"
"912828NL0","Note","5-Year","06/23/2010","06/30/2010","06/30/2015","99.431646"
"912795V65","Bill","56-Day","06/23/2010","06/24/2010","08/19/2010","99.981333"
"912828NS5","Note","2-Year","06/22/2010","06/30/2010","06/30/2012","99.776070"
"912795UZ2","Bill","4-Week","06/22/2010","06/24/2010","07/22/2010","99.993389"
"912795U90","Bill","13-Week","06/21/2010","06/24/2010","09/23/2010","99.970931"
"912795X48","Bill","26-Week","06/21/2010","06/24/2010","12/23/2010","99.914056"
"912795V57","Bill","56-Day","06/16/2010","06/17/2010","08/12/2010","99.986000"
"912795UY5","Bill","4-Week","06/15/2010","06/17/2010","07/15/2010","99.997667"
"912795VB4","Bill","13-Week","06/14/2010","06/17/2010","09/16/2010","99.983569"
"912795UK5","Bill","26-Week","06/14/2010","06/17/2010","12/16/2010","99.924167"
"912810QH4","Bond","29-Year 11-Month","06/10/2010","06/15/2010","05/15/2040","103.270808"
"912828ND8","Note","9-Year 11-Month","06/09/2010","06/15/2010","05/15/2020","102.169092"
"912795V24","Bill","56-Day","06/09/2010","06/10/2010","08/05/2010","99.985222"
"912828NH9","Note","3-Year","06/08/2010","06/15/2010","06/15/2013","99.720987"
"912795Z53","Bill","5-Day","06/08/2010","06/10/2010","06/15/2010","99.997778"
"912795UW9","Bill","4-Week","06/08/2010","06/10/2010","07/08/2010","99.993000"
"912795VA6","Bill","13-Week","06/07/2010","06/10/2010","09/09/2010","99.967139"
"912795X30","Bill","26-Week","06/07/2010","06/10/2010","12/09/2010","99.893833"
"912795U66","Bill","4-Week","06/02/2010","06/03/2010","07/01/2010","99.989889"
"912795U74","Bill","56-Day","06/02/2010","06/03/2010","07/29/2010","99.978222"
"912795W64","Bill","52-Week","06/02/2010","06/03/2010","06/02/2011","99.630944"
"912795V73","Bill","13-Week","06/01/2010","06/03/2010","09/02/2010","99.959556"
"912795W98","Bill","26-Week","06/01/2010","06/03/2010","12/02/2010","99.888778"
"912828NG1","Note","7-Year","05/27/2010","06/01/2010","05/31/2017","99.589671"
"912828NF3","Note","5-Year","05/26/2010","06/01/2010","05/31/2015","99.976355"
"912795UZ2","Bill","56-Day","05/26/2010","05/27/2010","07/22/2010","99.976667"
"912828NE6","Note","2-Year","05/25/2010","06/01/2010","05/31/2012","99.962406"
"912795UV1","Bill","4-Week","05/25/2010","05/27/2010","06/24/2010","99.987944"
"912795U82","Bill","13-Week","05/24/2010","05/27/2010","08/26/2010","99.958292"
"912795W80","Bill","26-Week","05/24/2010","05/27/2010","11/26/2010","99.888167"
"912795UY5","Bill","56-Day","05/19/2010","05/20/2010","07/15/2010","99.975111"
"912795UU3","Bill","4-Week","05/18/2010","05/20/2010","06/17/2010","99.986778"
"912795V65","Bill","13-Week","05/17/2010","05/20/2010","08/19/2010","99.959556"
"912795UJ8","Bill","26-Week","05/17/2010","05/20/2010","11/18/2010","99.883722"
