"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"9127945E0","Bill","26-Week","01/13/1997","01/16/1997","07/17/1997",""
"9127944E1","Bill","13-Week","01/06/1997","01/09/1997","04/10/1997",""
"9127945F7","Bill","26-Week","01/06/1997","01/09/1997","07/10/1997",""
"9127944Q4","Bill","52-Week","01/02/1997","01/09/1997","01/08/1998",""
"9127942N3","Bill","13-Week","12/30/1996","01/02/1997","04/03/1997",""
"9127945D2","Bill","26-Week","12/30/1996","01/02/1997","07/03/1997",""
"9127944D3","Bill","13-Week","12/23/1996","12/26/1996","03/27/1997",""
"9127942R4","Bill","26-Week","12/23/1996","12/26/1996","06/26/1997",""
"9128272E1","Note","5-Year","12/19/1996","12/31/1996","12/31/2001","99.830"
"9128272D3","Note","2-Year","12/18/1996","12/31/1996","12/31/1998","99.769"
"9127944C5","Bill","13-Week","12/16/1996","12/19/1996","03/20/1997",""
"9127944N1","Bill","26-Week","12/16/1996","12/19/1996","06/19/1997",""
"9127944B7","Bill","13-Week","12/09/1996","12/12/1996","03/13/1997",""
"9127944M3","Bill","26-Week","12/09/1996","12/12/1996","06/12/1997",""
"9127942X1","Bill","52-Week","12/05/1996","12/12/1996","12/11/1997",""
"9127942M5","Bill","13-Week","12/02/1996","12/05/1996","03/06/1997",""
"9127944L5","Bill","26-Week","12/02/1996","12/05/1996","06/05/1997",""
"9127946X7","Bill","14-Day","12/02/1996","12/03/1996","12/17/1996",""
"9127944A9","Bill","13-Week","11/25/1996","11/29/1996","02/27/1997",""
"9127942Q6","Bill","26-Week","11/25/1996","11/29/1996","05/29/1997",""
"9128272C5","Note","5-Year","11/20/1996","12/02/1996","11/30/2001","99.680"
"9128272B7","Note","2-Year","11/19/1996","12/02/1996","11/30/1998","99.931"
"9127943Z5","Bill","13-Week","11/18/1996","11/21/1996","02/20/1997",""
"9127944K7","Bill","26-Week","11/18/1996","11/21/1996","05/22/1997",""
"9127943S1","Bill","34-Day","11/13/1996","11/15/1996","12/19/1996",""
"9127943Y8","Bill","13-Week","11/12/1996","11/14/1996","02/13/1997",""
"9127944J0","Bill","26-Week","11/12/1996","11/14/1996","05/15/1997",""
"912810EY0","Bond","30-Year","11/07/1996","11/15/1996","11/15/2026",""
"9127942W3","Bill","52-Week","11/07/1996","11/14/1996","11/13/1997",""
