"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794NG5","Bill","26-Week","04/06/1987","04/09/1987","10/08/1987",""
"912794MF8","Bill","9-Day","04/02/1987","04/07/1987","04/16/1987",""
"912794MG6","Bill","20-Day","04/02/1987","04/03/1987","04/23/1987",""
"912794MS0","Bill","13-Week","03/30/1987","04/02/1987","07/02/1987",""
"912794NF7","Bill","26-Week","03/30/1987","04/02/1987","10/01/1987",""
"912827UT7","Note","7-Year","03/26/1987","04/01/1987","04/15/1994",""
"912827US9","Note","4-Year","03/25/1987","03/31/1987","03/31/1991",""
"912827UR1","Note","2-Year","03/24/1987","03/31/1987","03/31/1989",""
"912794MR2","Bill","13-Week","03/23/1987","03/26/1987","06/25/1987",""
"912794NE0","Bill","26-Week","03/23/1987","03/26/1987","09/24/1987",""
"912794MQ4","Bill","13-Week","03/16/1987","03/19/1987","06/18/1987",""
"912794ND2","Bill","26-Week","03/16/1987","03/19/1987","09/17/1987",""
"912794PF5","Bill","52-Week","03/12/1987","03/19/1987","03/17/1988",""
"912794MP6","Bill","13-Week","03/09/1987","03/12/1987","06/11/1987",""
"912794NC4","Bill","26-Week","03/09/1987","03/12/1987","09/10/1987",""
"912794MN1","Bill","13-Week","03/02/1987","03/05/1987","06/04/1987",""
"912794NB6","Bill","26-Week","03/02/1987","03/05/1987","09/03/1987",""
"912827UQ3","Note","5-Year 2-Month","02/25/1987","03/03/1987","05/15/1992",""
"912827UP5","Note","2-Year","02/24/1987","03/02/1987","02/28/1989",""
"912794MM3","Bill","13-Week","02/23/1987","02/26/1987","05/28/1987",""
"912794NA8","Bill","26-Week","02/23/1987","02/26/1987","08/27/1987",""
