"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794QV9","Bill","26-Week","05/31/1988","06/02/1988","12/01/1988",""
"912827WG3","Note","5-Year 2-Month","05/26/1988","06/01/1988","08/15/1993",""
"912827WF5","Note","2-Year","05/25/1988","05/31/1988","05/31/1990",""
"912794QK3","Bill","13-Week","05/23/1988","05/26/1988","08/25/1988",""
"912794QC1","Bill","26-Week","05/23/1988","05/26/1988","11/25/1988",""
"912794QJ6","Bill","13-Week","05/16/1988","05/19/1988","08/18/1988",""
"912794QU1","Bill","26-Week","05/16/1988","05/19/1988","11/17/1988",""
"912810EA2","Bond","30-Year","05/12/1988","05/16/1988","05/15/2018",""
"912827WE8","Note","10-Year","05/11/1988","05/16/1988","05/15/1998",""
"912827TJ1","Note","3-Year","05/10/1988","05/16/1988","05/15/1991",""
"912794QH0","Bill","13-Week","05/09/1988","05/12/1988","08/11/1988",""
"912794QT4","Bill","26-Week","05/09/1988","05/12/1988","11/10/1988",""
"912794RX4","Bill","52-Week","05/05/1988","05/12/1988","05/11/1989",""
"912794PY4","Bill","13-Week","05/02/1988","05/05/1988","08/04/1988",""
"912794QS6","Bill","26-Week","05/02/1988","05/05/1988","11/03/1988",""
"912827WC2","Note","2-Year","04/27/1988","05/02/1988","04/30/1990",""
"912794QG2","Bill","13-Week","04/25/1988","04/28/1988","07/28/1988",""
"912794QB3","Bill","26-Week","04/25/1988","04/28/1988","10/27/1988",""
"912794QF4","Bill","13-Week","04/18/1988","04/21/1988","07/21/1988",""
"912794QR8","Bill","26-Week","04/18/1988","04/21/1988","10/20/1988",""
"912827WB4","Note","7-Year","04/12/1988","04/15/1988","04/15/1995",""
"912794QE7","Bill","13-Week","04/11/1988","04/14/1988","07/14/1988",""
"912794QQ0","Bill","26-Week","04/11/1988","04/14/1988","10/13/1988",""
"912794RS5","Bill","52-Week","04/07/1988","04/14/1988","04/13/1989",""
"912794PX6","Bill","13-Week","04/04/1988","04/07/1988","07/07/1988",""
"912794QP2","Bill","26-Week","04/04/1988","04/07/1988","10/06/1988",""
"912794PL2","Bill","17-Day","03/30/1988","04/04/1988","04/21/1988",""
"912794PW8","Bill","13-Week","03/28/1988","03/31/1988","06/30/1988",""
"912794QA5","Bill","26-Week","03/28/1988","03/31/1988","09/29/1988",""
"912794PL2","Bill","22-Day","03/25/1988","03/30/1988","04/21/1988",""
"912827WA6","Note","4-Year","03/24/1988","03/31/1988","03/31/1992",""
"912827VZ2","Note","2-Year","03/23/1988","03/31/1988","03/31/1990",""
"912794PV0","Bill","13-Week","03/21/1988","03/24/1988","06/23/1988",""
"912794QN7","Bill","26-Week","03/21/1988","03/24/1988","09/22/1988",""
"912794PU2","Bill","13-Week","03/14/1988","03/17/1988","06/16/1988",""
"912794QM9","Bill","26-Week","03/14/1988","03/17/1988","09/15/1988",""
