"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912794VL5","Bill","13-Week","09/04/1990","09/06/1990","12/06/1990",""
"912794VY7","Bill","26-Week","09/04/1990","09/06/1990","03/07/1991",""
"912827ZG0","Note","5-Year 2-Month","08/29/1990","09/04/1990","11/15/1995",""
"912827ZF2","Note","2-Year","08/28/1990","08/31/1990","08/31/1992",""
"912794VK7","Bill","13-Week","08/27/1990","08/30/1990","11/29/1990",""
"912794VX9","Bill","26-Week","08/27/1990","08/30/1990","02/28/1991",""
"912794WT7","Bill","52-Week","08/23/1990","08/30/1990","08/29/1991",""
"912794US1","Bill","13-Week","08/20/1990","08/23/1990","11/23/1990",""
"912794VW1","Bill","26-Week","08/20/1990","08/23/1990","02/21/1991",""
"912794VJ0","Bill","13-Week","08/13/1990","08/16/1990","11/15/1990",""
"912794VV3","Bill","26-Week","08/13/1990","08/16/1990","02/14/1991",""
"912794VC5","Bill","36-Day","08/09/1990","08/15/1990","09/20/1990",""
"912810EG9","Bond","30-Year","08/09/1990","08/15/1990","08/15/2020",""
"912827ZE5","Note","10-Year","08/08/1990","08/15/1990","08/15/2000",""
"912827ZD7","Note","3-Year","08/07/1990","08/15/1990","08/15/1993",""
"912794VH4","Bill","13-Week","08/06/1990","08/09/1990","11/08/1990",""
"912794VU5","Bill","26-Week","08/06/1990","08/09/1990","02/07/1991",""
"912794VC5","Bill","44-Day","08/02/1990","08/07/1990","09/20/1990",""
"912794VG6","Bill","13-Week","07/30/1990","08/02/1990","11/01/1990",""
"912794VT8","Bill","26-Week","07/30/1990","08/02/1990","01/31/1991",""
"912794WS9","Bill","52-Week","07/26/1990","08/02/1990","08/01/1991",""
"912827ZC9","Note","2-Year","07/25/1990","07/31/1990","07/31/1992",""
"912794UR3","Bill","13-Week","07/23/1990","07/26/1990","10/25/1990",""
"912794VS0","Bill","26-Week","07/23/1990","07/26/1990","01/24/1991",""
"912794VF8","Bill","13-Week","07/16/1990","07/19/1990","10/18/1990",""
"912794VR2","Bill","26-Week","07/16/1990","07/19/1990","01/17/1991",""
"912827ZB1","Note","7-Year","07/11/1990","07/16/1990","07/15/1997",""
"912794VE1","Bill","13-Week","07/09/1990","07/12/1990","10/11/1990",""
"912794VQ4","Bill","26-Week","07/09/1990","07/12/1990","01/10/1991",""
"912794VD3","Bill","13-Week","07/02/1990","07/05/1990","10/04/1990",""
"912794VP6","Bill","26-Week","07/02/1990","07/05/1990","01/03/1991",""
"912794WR1","Bill","52-Week","06/28/1990","07/05/1990","07/05/1991",""
"912827ZA3","Note","4-Year","06/27/1990","07/02/1990","06/30/1994",""
"912827YZ9","Note","2-Year","06/26/1990","07/02/1990","06/30/1992",""
"912794UQ5","Bill","13-Week","06/25/1990","06/28/1990","09/27/1990",""
"912794VN1","Bill","26-Week","06/25/1990","06/28/1990","12/27/1990",""
"912794VC5","Bill","13-Week","06/18/1990","06/21/1990","09/20/1990",""
"912794UT9","Bill","26-Week","06/18/1990","06/21/1990","12/20/1990",""
"912794VB7","Bill","13-Week","06/11/1990","06/14/1990","09/13/1990",""
"912794VM3","Bill","26-Week","06/11/1990","06/14/1990","12/13/1990",""
"912794VA9","Bill","13-Week","06/04/1990","06/07/1990","09/06/1990",""
"912794VL5","Bill","26-Week","06/04/1990","06/07/1990","12/06/1990",""
"912794WM2","Bill","52-Week","05/31/1990","06/07/1990","06/06/1991",""
"912794UK8","Bill","20-Day","05/30/1990","06/01/1990","06/21/1990",""
"912794VC5","Bill","111-Day","05/30/1990","06/01/1990","09/20/1990",""
"912794UP7","Bill","13-Week","05/29/1990","05/31/1990","08/30/1990",""
"912794VK7","Bill","26-Week","05/29/1990","05/31/1990","11/29/1990",""
"912827YY2","Note","5-Year 2-Month","05/24/1990","06/01/1990","08/15/1995",""
"912827YX4","Note","2-Year","05/23/1990","05/31/1990","05/31/1992",""
"912794UZ5","Bill","13-Week","05/21/1990","05/24/1990","08/23/1990",""
"912794US1","Bill","26-Week","05/21/1990","05/24/1990","11/23/1990",""
"912794UY8","Bill","13-Week","05/14/1990","05/17/1990","08/16/1990",""
"912794VJ0","Bill","26-Week","05/14/1990","05/17/1990","11/15/1990",""
"912810EF1","Bond","30-Year","05/10/1990","05/15/1990","05/15/2020",""
"912827YW6","Note","10-Year","05/09/1990","05/15/1990","05/15/2000",""
"912827YV8","Note","3-Year","05/08/1990","05/15/1990","05/15/1993",""
"912794UX0","Bill","13-Week","05/07/1990","05/10/1990","08/09/1990",""
"912794VH4","Bill","26-Week","05/07/1990","05/10/1990","11/08/1990",""
"912794WH3","Bill","52-Week","05/03/1990","05/10/1990","05/09/1991",""
"912794UN2","Bill","13-Week","04/30/1990","05/03/1990","08/02/1990",""
"912794VG6","Bill","26-Week","04/30/1990","05/03/1990","11/01/1990",""
"912827YU0","Note","2-Year","04/25/1990","04/30/1990","04/30/1992",""
"912794UW2","Bill","13-Week","04/23/1990","04/26/1990","07/26/1990",""
"912794UR3","Bill","26-Week","04/23/1990","04/26/1990","10/25/1990",""
