"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100"
"912828WM8","Note","2-Year","05/27/2014","06/02/2014","05/31/2016","99.966254"
"912796DR7","Bill","13-Week","05/27/2014","05/29/2014","08/28/2014","99.992417"
"912796EF2","Bill","26-Week","05/27/2014","05/29/2014","11/28/2014","99.974583"
"912828B25","Note","9-Year 8-Month","05/22/2014","05/30/2014","01/15/2024","103.967802"
"912796DD8","Bill","4-Week","05/20/2014","05/22/2014","06/19/2014","99.997667"
"912796BX6","Bill","13-Week","05/19/2014","05/22/2014","08/21/2014","99.993681"
"912796EE5","Bill","26-Week","05/19/2014","05/22/2014","11/20/2014","99.974722"
"912796DC0","Bill","4-Week","05/13/2014","05/15/2014","06/12/2014","99.998056"
"912796DQ9","Bill","13-Week","05/12/2014","05/15/2014","08/14/2014","99.993681"
"912796CL1","Bill","26-Week","05/12/2014","05/15/2014","11/13/2014","99.974722"
"912810RG5","Bond","30-Year","05/08/2014","05/15/2014","05/15/2044","98.789628"
"912828WJ5","Note","10-Year","05/07/2014","05/15/2014","05/15/2024","99.019915"
"912828WH9","Note","3-Year","05/06/2014","05/15/2014","05/15/2017","99.843551"
"912796DA4","Bill","4-Week","05/06/2014","05/08/2014","06/05/2014","99.998056"
"912796DL0","Bill","13-Week","05/05/2014","05/08/2014","08/07/2014","99.993681"
"912796ED7","Bill","26-Week","05/05/2014","05/08/2014","11/06/2014","99.977250"
"912796BJ7","Bill","4-Week","04/29/2014","05/01/2014","05/29/2014","99.999222"
"912796DY2","Bill","52-Week","04/29/2014","05/01/2014","04/30/2015","99.893833"
"912828D31","Note","2-Year","04/29/2014","04/30/2014","04/30/2016","100.000000"
"912796DK2","Bill","13-Week","04/28/2014","05/01/2014","07/31/2014","99.994944"
"912796EB1","Bill","26-Week","04/28/2014","05/01/2014","10/30/2014","99.977250"
"912828WG1","Note","7-Year","04/24/2014","04/30/2014","04/30/2021","99.569351"
"912828D23","Note","5-Year","04/23/2014","04/30/2014","04/30/2019","99.489624"
"912828C81","Note","2-Year","04/22/2014","04/30/2014","04/30/2016","99.856801"
"912796CZ0","Bill","4-Week","04/22/2014","04/24/2014","05/22/2014","99.998833"
"912796BT5","Bill","13-Week","04/21/2014","04/24/2014","07/24/2014","99.992417"
"912796EA3","Bill","26-Week","04/21/2014","04/24/2014","10/23/2014","99.974722"
"912828C99","Note","5-Year","04/17/2014","04/30/2014","04/15/2019","101.874051"
"912796CM9","Bill","4-Week","04/15/2014","04/17/2014","05/15/2014","99.998056"
"912796DJ5","Bill","13-Week","04/14/2014","04/17/2014","07/17/2014","99.991153"
"912796CF4","Bill","26-Week","04/14/2014","04/17/2014","10/16/2014","99.974722"
"912810RE0","Bond","29-Year 10-Month","04/10/2014","04/15/2014","02/15/2044","101.829866"
"912828B66","Note","9-Year 10-Month","04/09/2014","04/15/2014","02/15/2024","100.253350"
"912828C73","Note","3-Year","04/08/2014","04/15/2014","04/15/2017","99.940929"
"912796CK3","Bill","4-Week","04/08/2014","04/10/2014","05/08/2014","99.998056"
"912796DH9","Bill","13-Week","04/07/2014","04/10/2014","07/10/2014","99.992417"
"912796DZ9","Bill","26-Week","04/07/2014","04/10/2014","10/09/2014","99.974722"
"912796BE8","Bill","4-Week","04/01/2014","04/03/2014","05/01/2014","99.998444"
"912796DU0","Bill","52-Week","04/01/2014","04/03/2014","04/02/2015","99.873611"
"912796DE6","Bill","13-Week","03/31/2014","04/03/2014","07/03/2014","99.988625"
"912796DX4","Bill","26-Week","03/31/2014","04/03/2014","10/02/2014","99.967139"
"912828C57","Note","7-Year","03/27/2014","03/31/2014","03/31/2021","99.948469"
"912828C65","Note","5-Year","03/26/2014","03/31/2014","03/31/2019","99.570515"
"912828WK2","Note","1-Year 10-Month","03/26/2014","03/28/2014","01/31/2016","99.955121"
"912828C40","Note","2-Year","03/25/2014","03/31/2014","03/31/2016","99.813097"
"912796CJ6","Bill","4-Week","03/25/2014","03/27/2014","04/24/2014","99.996500"
"912796BP3","Bill","13-Week","03/24/2014","03/27/2014","06/26/2014","99.987361"
"912796DW6","Bill","26-Week","03/24/2014","03/27/2014","09/25/2014","99.962083"
"912828B25","Note","9-Year 10-Month","03/20/2014","03/31/2014","01/15/2024","99.916048"
"912796CH0","Bill","4-Week","03/18/2014","03/20/2014","04/17/2014","99.995333"
"912796DD8","Bill","13-Week","03/17/2014","03/20/2014","06/19/2014","99.987361"
"912796CB3","Bill","26-Week","03/17/2014","03/20/2014","09/18/2014","99.959556"
"912810RE0","Bond","29-Year 11-Month","03/13/2014","03/17/2014","02/15/2044","99.904729"
"912828B66","Note","9-Year 11-Month","03/12/2014","03/17/2014","02/15/2024","100.178824"
"912828C32","Note","3-Year","03/11/2014","03/17/2014","03/15/2017","99.846425"
"912796CG2","Bill","4-Week","03/11/2014","03/13/2014","04/10/2014","99.995722"
"912796DC0","Bill","13-Week","03/10/2014","03/13/2014","06/12/2014","99.987361"
"912796DV8","Bill","26-Week","03/10/2014","03/13/2014","09/11/2014","99.959556"
"912796BA6","Bill","4-Week","03/04/2014","03/06/2014","04/03/2014","99.996500"
"912796DP1","Bill","52-Week","03/04/2014","03/06/2014","03/05/2015","99.878667"
"912796DA4","Bill","13-Week","03/03/2014","03/06/2014","06/05/2014","99.987361"
"912796DS5","Bill","26-Week","03/03/2014","03/06/2014","09/04/2014","99.959556"
"912796CK3","Bill","66-Day","02/28/2014","03/03/2014","05/08/2014","99.990833"
"912828B90","Note","7-Year","02/27/2014","02/28/2014","02/28/2021","99.319903"
"912828WK2","Note","1-Year 11-Month","02/26/2014","02/28/2014","01/31/2016","99.962992"
"912828C24","Note","5-Year","02/26/2014","02/28/2014","02/28/2019","99.856123"
"912828B82","Note","2-Year","02/25/2014","02/28/2014","02/29/2016","99.820762"
"912796CE7","Bill","4-Week","02/25/2014","02/27/2014","03/27/2014","99.997278"
"912796BJ7","Bill","13-Week","02/24/2014","02/27/2014","05/29/2014","99.988625"
"912796DR7","Bill","26-Week","02/24/2014","02/27/2014","08/28/2014","99.962083"
"912810RF7","Bond","30-Year","02/20/2014","02/28/2014","02/15/2044","97.106083"
"912796CD9","Bill","4-Week","02/19/2014","02/20/2014","03/20/2014","99.997278"
"912796CZ0","Bill","13-Week","02/18/2014","02/20/2014","05/22/2014","99.987361"
"912796BX6","Bill","26-Week","02/18/2014","02/20/2014","08/21/2014","99.962083"
"912796CH0","Bill","58-Day","02/14/2014","02/18/2014","04/17/2014","99.991944"
"912810RE0","Bond","30-Year","02/13/2014","02/18/2014","02/15/2044","98.826296"
"912828B66","Note","10-Year","02/12/2014","02/18/2014","02/15/2024","99.609744"
"912828B74","Note","3-Year","02/11/2014","02/18/2014","02/15/2017","99.734055"
"912796CC1","Bill","4-Week","02/11/2014","02/13/2014","03/13/2014","99.997667"
"912796CM9","Bill","13-Week","02/10/2014","02/13/2014","05/15/2014","99.975986"
"912796DQ9","Bill","26-Week","02/10/2014","02/13/2014","08/14/2014","99.944389"
"912796CJ6","Bill","72-Day","02/10/2014","02/11/2014","04/24/2014","99.982000"
"912796AW9","Bill","4-Week","02/04/2014","02/06/2014","03/06/2014","99.989889"
"912796DG1","Bill","52-Week","02/04/2014","02/06/2014","02/05/2015","99.883722"
"912796CK3","Bill","13-Week","02/03/2014","02/06/2014","05/08/2014","99.989889"
"912796DL0","Bill","26-Week","02/03/2014","02/06/2014","08/07/2014","99.969667"
"912828B33","Note","5-Year","01/30/2014","01/31/2014","01/31/2019","99.655086"
"912828B58","Note","7-Year","01/30/2014","01/31/2014","01/31/2021","99.580282"
"912828WK2","Note","2-Year","01/29/2014","01/31/2014","01/31/2016","100.000000"
"912828B41","Note","2-Year","01/28/2014","01/31/2014","01/31/2016","99.990047"
"912796CA5","Bill","4-Week","01/28/2014","01/30/2014","02/27/2014","99.996111"
"912796BE8","Bill","13-Week","01/27/2014","01/30/2014","05/01/2014","99.986097"
"912796DK2","Bill","26-Week","01/27/2014","01/30/2014","07/31/2014","99.967139"
"912828B25","Note","10-Year","01/23/2014","01/31/2014","01/15/2024","99.547965"
"912796BZ1","Bill","4-Week","01/22/2014","01/23/2014","02/20/2014","100.000000"
"912796CJ6","Bill","13-Week","01/21/2014","01/23/2014","04/24/2014","99.991153"
"912796BT5","Bill","26-Week","01/21/2014","01/23/2014","07/24/2014","99.969667"
"912796BY4","Bill","4-Week","01/14/2014","01/16/2014","02/13/2014","100.000000"
"912796CH0","Bill","13-Week","01/13/2014","01/16/2014","04/17/2014","99.991153"
"912796DJ5","Bill","26-Week","01/13/2014","01/16/2014","07/17/2014","99.972194"
